date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-25,stardust,スロット ソードアート・オンラインⅡ,1844,6433,2/5,5,109.6
2026-08-25,stardust,スマスロ サンダーV,1678,3447,1/2,2,116.2
2026-08-25,stardust,スマスロ 甲鉄城のカバネリ 海門決戦,1278,2375,3/6,6,117.9
2026-08-25,stardust,スロット ワールドダイスター,700,4137,2/2,2,105.6
2026-08-25,stardust,L東京喰種,653,3143,5/8,8,106.9
2026-08-25,stardust,Lパチスロからくりサーカス2,604,1419,4/6,6,114.2
2026-08-25,stardust,マイジャグラーV,394,3889,9/16,16,103.4
2026-08-25,stardust,ファンキージャグラー２ＫＴ,258,2917,4/8,8,102.9
2026-08-25,stardust,Lスマスロ北斗の拳,223,1425,3/6,6,105.2
2026-08-25,stardust,Lパチスロ炎炎ノ消防隊2,196,1409,2/3,3,104.6
2026-08-25,stardust,スマスロ ミリオンゴッド-神々の軌跡-,33,4281,2/7,7,100.3
2026-08-25,stardust,ジャグラーガールズSS,13,2916,1/4,4,100.1
2026-08-25,stardust,ゴーゴージャグラー３,-98,2936,2/6,6,98.9
2026-08-25,stardust,スマスロモンキーターンV,-172,3411,2/5,5,98.3
2026-08-25,stardust,ミスタージャグラー,-233,3843,1/4,4,98
2026-08-25,stardust,ネオアイムジャグラーEX,-319,3264,1/5,5,96.7
2026-08-25,stardust,スマスロ化物語,-341,1498,1/2,2,92.4
2026-08-25,stardust,スマスロ やじきた道中記参る！,-402,2426,1/3,3,94.5
2026-08-25,stardust,スマスロ ハナビ,-438,1517,1/4,4,90.4
2026-08-25,stardust,スマスロ ストリートファイター6,-464,2391,2/4,4,93.5
2026-08-25,stardust,スマスロ北斗の拳 転生の章2,-528,2589,5/12,12,93.2
2026-08-25,stardust,ハッピージャグラーＶＩＩＩ,-556,2402,0/3,3,92.3
2026-08-25,stardust,スマスロ スーパーリオエース2,-608,1419,0/3,3,85.7
2026-08-25,stardust,ウルトラミラクルジャグラー,-703,2947,0/4,4,92.1
2026-08-25,stardust,スマスロケロット5BT,-776,1705,0/2,2,84.8
2026-08-25,stardust,スマスロ バイオハザードRE:3,-787,617,0/3,3,57.4
2026-08-25,stardust,スマスロ とある魔術の禁書目録2,-807,3141,1/5,5,91.4
2026-08-25,stardust,真打 吉宗,-853,2984,1/5,5,90.5
2026-08-25,stardust,スマスロBIRDIE WING-Golf Girls’ Story-,-944,1568,0/2,2,79.9
2026-08-25,stardust,いざ！番長,-976,1146,0/3,3,71.6
2026-08-25,stardust,L戦国乙女5 業火を穿つ宿焔の双刃,-1088,3820,1/6,6,90.5
2026-08-25,stardust,戦国コレクション6,-1635,2049,0/2,2,73.4
