date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-06,bigapple,L戦国乙女5 業火を穿つ宿焔の双刃,0,4458,15/36,36,100
2026-08-06,bigapple,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,0,2453,12/30,30,100
2026-08-06,bigapple,スマスロ 甲鉄城のカバネリ 海門決戦,0,4302,12/30,30,100
2026-08-06,bigapple,スロット ソードアート・オンラインⅡ,-1,8577,4/18,18,100
2026-08-06,bigapple,L東京喰種,0,3092,8/15,15,100
2026-08-06,bigapple,戦国コレクション6,0,2772,6/15,15,100
2026-08-06,bigapple,スマスロ とある魔術の禁書目録2,0,5777,6/15,15,100
2026-08-06,bigapple,Lパチスロからくりサーカス2,0,1351,6/15,15,100
2026-08-06,bigapple,スマスロ ミリオンゴッド-神々の軌跡-,0,1991,3/12,12,100
2026-08-06,bigapple,Lパチスロうみねこのなく頃に2,1,5522,10/12,12,100
2026-08-06,bigapple,Lバンドリ！,0,3209,4/12,12,100
2026-08-06,bigapple,パチスロ戦国恋姫,0,5364,5/12,12,100
2026-08-06,bigapple,マイジャグラーV,0,4903,7/12,12,100
2026-08-06,bigapple,スマスロモンキーターンV,0,2074,4/10,10,100
2026-08-06,bigapple,L少女☆歌劇 レヴュースタァライト -The SLOT-,0,4058,4/10,10,100
2026-08-06,bigapple,スマスロ 攻殻機動隊,-1,1777,2/9,9,100
2026-08-06,bigapple,スマスロ スーパーリオエース2,-1,2408,2/9,9,100
2026-08-06,bigapple,スマスロ化物語,0,1324,4/9,9,100
2026-08-06,bigapple,L ToLOVEるダークネス TRANCE ver.8.7,-1,2979,2/9,9,100
2026-08-06,bigapple,スロット ワールドダイスター,0,7258,3/8,8,100
2026-08-06,bigapple,L邪神ちゃんドロップキック,0,7737,4/7,7,100
2026-08-06,bigapple,スマスロ ストリートファイター6,0,4229,4/7,7,100
2026-08-06,bigapple,スマスロ やじきた道中記参る！,0,4359,4/7,7,100
2026-08-06,bigapple,Lパチスロ炎炎ノ消防隊2,0,3534,2/7,7,100
2026-08-06,bigapple,プリズムナナ,0,3397,4/7,7,100
2026-08-06,bigapple,A-SLOT+異世界かるてっとBT,0,4053,2/6,6,100
2026-08-06,bigapple,L虚構推理,0,2829,2/6,6,100
2026-08-06,bigapple,Lパチスロ革命機ヴァルヴレイヴ2,-1,2970,1/5,5,100
2026-08-06,bigapple,Lタクトオーパス デスティニー,0,977,2/5,5,100
2026-08-06,bigapple,Lアズールレーン THE ANIMATION,0,1093,2/5,5,100
2026-08-06,bigapple,Lソードアート・オンライン,0,2756,3/5,5,100
2026-08-06,bigapple,L戦国乙女４　戦乱に閃く炯眼の軍師,-1,1156,1/5,5,100
2026-08-06,bigapple,SHAKE BONUS TRIGGER,0,3721,2/5,5,100
2026-08-06,bigapple,スマスロ ハナビ,0,3112,3/5,5,100
2026-08-06,bigapple,スマスロ サンダーV,0,3948,2/5,5,100
2026-08-06,bigapple,アレックス ブライト,0,2439,2/5,5,100
2026-08-06,bigapple,L南国育ち SPECIAL,-1,1344,0/5,5,100
2026-08-06,bigapple,Lひぐらしのなく頃に業,0,2827,2/5,5,100
2026-08-06,bigapple,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-1,1549,1/4,4,100
