date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-09-04,espace_akiba,スロット ワールドダイスター,5747,7592,4/4,4,125.2
2026-09-04,espace_akiba,Lスマスロ転生したらスライムだった件,3005,6922,3/3,3,114.5
2026-09-04,espace_akiba,忍魂参～奥義皆伝ノ章～,2775,4409,3/3,3,121
2026-09-04,espace_akiba,パチスロ　マクロスデルタ,2657,7363,2/2,2,112
2026-09-04,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,1976,3733,2/3,3,117.6
2026-09-04,espace_akiba,スマスロ 攻殻機動隊,1971,4367,3/6,6,115
2026-09-04,espace_akiba,ウルトラミラクルジャグラー,1950,5590,1/2,2,111.6
2026-09-04,espace_akiba,スロット ゾンビランドサガ,1751,2152,1/2,2,127.1
2026-09-04,espace_akiba,回胴式遊技機グランベルム,1553,8434,5/7,7,106.1
2026-09-04,espace_akiba,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,1480,2352,1/3,3,121
2026-09-04,espace_akiba,L ToLOVEるダークネス TRANCE ver.8.7,1310,6099,18/30,30,107.2
2026-09-04,espace_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,1167,6503,2/3,3,106
2026-09-04,espace_akiba,真打 吉宗,1105,3786,6/10,10,109.7
2026-09-04,espace_akiba,L虚構推理,1105,2411,2/4,4,115.3
2026-09-04,espace_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,714,4740,13/25,25,105
2026-09-04,espace_akiba,パチスロ戦国恋姫,655,3618,1/4,4,106
2026-09-04,espace_akiba,Lパチスロ革命機ヴァルヴレイヴ2,654,7862,5/10,10,102.8
2026-09-04,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,651,7684,14/32,32,102.8
2026-09-04,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,650,4068,24/50,50,105.3
2026-09-04,espace_akiba,Lソードアート・オンライン,605,4445,7/10,10,104.5
2026-09-04,espace_akiba,スマスロ頭文字D 2nd,575,2326,3/3,3,108.2
2026-09-04,espace_akiba,ゴーゴージャグラー３,574,6009,4/6,6,103.2
2026-09-04,espace_akiba,スマスロ化物語,453,3723,2/8,8,104.1
2026-09-04,espace_akiba,L東京喰種,422,4988,13/28,28,102.8
2026-09-04,espace_akiba,Lパチスロ炎炎ノ消防隊2,407,2768,4/8,8,104.9
2026-09-04,espace_akiba,スマスロ ハナビ,359,4482,2/4,4,102.7
2026-09-04,espace_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,288,7494,3/8,8,101.3
2026-09-04,espace_akiba,A-SLOT+異世界かるてっとBT,281,5094,2/4,4,101.8
2026-09-04,espace_akiba,ネオアイムジャグラーEX,265,5149,3/5,5,101.7
2026-09-04,espace_akiba,スマスロ ミリオンゴッド-神々の軌跡-,243,3951,10/14,14,102.1
2026-09-04,espace_akiba,スマスロモンキーターンV,142,2094,5/11,11,102.3
2026-09-04,espace_akiba,A-SLOT+ ディスクアップ ULTRAREMIX,137,4563,2/3,3,101
2026-09-04,espace_akiba,スマスロ シャーマンキング,110,2959,1/3,3,101.2
2026-09-04,espace_akiba,ジャグラーガールズSS,80,4611,3/4,4,100.6
2026-09-04,espace_akiba,スマスロ サンダーV,65,4380,1/2,2,100.5
2026-09-04,espace_akiba,Lパチスロガールズ＆パンツァー 最終章,7,939,2/3,3,100.2
2026-09-04,espace_akiba,スロット ソードアート・オンラインⅡ,-39,8694,9/24,24,99.9
2026-09-04,espace_akiba,スロット Re:ゼロから始める異世界生活 season2,-97,3042,1/2,2,98.9
2026-09-04,espace_akiba,この素晴らしい世界に祝福を！,-113,3853,1/5,5,99
2026-09-04,espace_akiba,ハッピージャグラーＶＩＩＩ,-197,4628,1/2,2,98.6
2026-09-04,espace_akiba,いざ！番長,-247,1720,0/2,2,95.2
2026-09-04,espace_akiba,マイジャグラーV,-257,5292,9/27,27,98.4
2026-09-04,espace_akiba,Lパチスロからくりサーカス2,-324,2703,4/10,10,96
2026-09-04,espace_akiba,戦国コレクション6,-344,5100,5/10,10,97.8
2026-09-04,espace_akiba,ファンキージャグラー２ＫＴ,-371,5737,4/9,9,97.8
2026-09-04,espace_akiba,Lパチスロうみねこのなく頃に2,-420,3878,1/4,4,96.4
2026-09-04,espace_akiba,スマスロ スーパーリオエース2,-447,829,0/4,4,82.1
2026-09-04,espace_akiba,スマスロ やじきた道中記参る！,-456,2180,0/5,5,93
2026-09-04,espace_akiba,パチスロ　戦姫絶唱シンフォギア　勇気の歌,-749,2899,0/2,2,91.4
2026-09-04,espace_akiba,L無職転生～異世界行ったら本気だす～,-796,5343,1/2,2,95
2026-09-04,espace_akiba,スマスロ とある魔術の禁書目録2,-900,5429,8/20,20,94.5
2026-09-04,espace_akiba,スマスロ ストリートファイター6,-954,2784,2/5,5,88.6
2026-09-04,espace_akiba,スマスロとある科学の超電磁砲2,-995,1449,0/3,3,77.1
2026-09-04,espace_akiba,Lアズールレーン THE ANIMATION,-1061,2695,0/3,3,86.9
2026-09-04,espace_akiba,L南国育ち SPECIAL,-1096,2729,0/2,2,86.6
2026-09-04,espace_akiba,Lバンドリ！,-1134,3679,1/8,8,89.7
2026-09-04,espace_akiba,L邪神ちゃんドロップキック,-1248,7023,1/4,4,94.1
2026-09-04,espace_akiba,Lスマスロとある魔術の禁書目録,-1497,2479,0/4,4,79.9
2026-09-04,espace_akiba,スマスロ ゴッドイーター リザレクション,-1664,1753,0/3,3,68.4
2026-09-04,espace_akiba,Lパチスロ喰霊-零-Re,-1676,7002,1/5,5,92
2026-09-04,espace_akiba,スマスロ とんでもスキルで異世界放浪メシ,-1914,2810,0/6,6,77.3
2026-09-04,espace_akiba,スマスロ モンスターハンターライズ,-3529,5671,0/3,3,79.3
