date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-02-28,island_akiba,,600,5734,17,0,-4745,72.4,337,337,
2026-02-28,island_akiba,,601,8479,50,0,7813,130.7,170,170,
2026-02-28,island_akiba,,602,7067,29,0,-2838,86.6,244,244,
2026-02-28,island_akiba,,603,4393,22,0,-745,94.3,200,200,
2026-02-28,island_akiba,,605,5611,29,0,-280,98.3,193,193,
2026-02-28,island_akiba,,606,4593,20,0,-1187,91.4,230,230,
2026-02-28,island_akiba,,607,6243,20,0,604,103.2,312,312,
2026-02-28,island_akiba,,608,7395,35,0,302,101.4,211,211,
2026-02-28,island_akiba,,610,8220,35,0,1395,105.7,235,235,
2026-02-28,island_akiba,,611,5398,17,0,-4745,70.7,318,318,
2026-02-28,island_akiba,,612,6240,22,0,-280,98.5,284,284,
2026-02-28,island_akiba,,613,5389,20,0,-1349,91.7,269,269,
2026-02-28,island_akiba,,615,6286,22,0,-582,96.9,286,286,
2026-02-28,island_akiba,,616,6295,23,0,-1907,89.9,274,274,
2026-02-28,island_akiba,,617,7115,18,0,767,103.6,395,395,
2026-02-28,island_akiba,,618,8125,34,0,1953,108,239,239,
2026-02-28,island_akiba,,620,7819,15,0,1953,108.3,521,521,
2026-02-28,island_akiba,,621,6848,22,0,-2977,85.5,311,311,
2026-02-28,island_akiba,,622,6991,17,0,1372,106.5,411,411,
2026-02-28,island_akiba,戦国コレクション５,623,7455,0,0,465,102.1,,,
2026-02-28,island_akiba,パチスロ　甲鉄城のカバネリ,625,0,0,0,0,,,,
2026-02-28,island_akiba,パチスロ　戦姫絶唱シンフォギア　勇気の歌,626,7415,0,37,3627,116.3,200,,200
2026-02-28,island_akiba,パチスロ　アイドルマスター　ミリオンライブ！,627,5992,0,20,-582,96.8,300,,300
2026-02-28,island_akiba,パチスロ戦国恋姫,628,7303,26,16,162,100.7,174,281,456
2026-02-28,island_akiba,,630,6701,39,0,2418,112,172,172,
2026-02-28,island_akiba,,631,5258,24,0,465,102.9,219,219,
2026-02-28,island_akiba,,632,6144,74,0,-1768,90.4,83,83,
2026-02-28,island_akiba,,633,6909,99,0,-1349,93.5,70,70,
2026-02-28,island_akiba,,635,8994,0,22,2581,109.6,409,,409
2026-02-28,island_akiba,,636,7059,0,16,4813,122.7,441,,441
2026-02-28,island_akiba,,637,6338,0,21,302,101.6,302,,302
2026-02-28,island_akiba,,638,6640,0,19,-2838,85.8,349,,349
2026-02-28,island_akiba,,650,8581,68,3,-559,97.8,121,126,2860
2026-02-28,island_akiba,,651,7449,73,3,1534,106.9,98,102,2483
2026-02-28,island_akiba,,652,7880,72,12,2302,109.7,94,109,657
2026-02-28,island_akiba,,653,8887,94,7,4837,118.1,88,95,1270
2026-02-28,island_akiba,,655,5798,26,2,-2233,87.2,207,223,2899
2026-02-28,island_akiba,,656,8853,35,5,-4326,83.7,221,253,1771
2026-02-28,island_akiba,,657,7656,104,4,8488,137,71,74,1914
2026-02-28,island_akiba,,658,7322,59,7,-1047,95.2,111,124,1046
2026-02-28,island_akiba,,660,9079,92,5,3906,114.3,94,99,1816
2026-02-28,island_akiba,,661,8087,37,2,-3419,85.9,207,219,4044
2026-02-28,island_akiba,,662,7836,57,6,2558,110.9,124,137,1306
2026-02-28,island_akiba,,663,6177,13,3,-4954,73.3,386,475,2059
2026-02-28,island_akiba,,665,7750,64,9,0,100,106,121,861
2026-02-28,island_akiba,,666,8350,71,9,-1489,94.1,104,118,928
2026-02-28,island_akiba,,667,8604,66,6,1395,105.4,120,130,1434
2026-02-28,island_akiba,,668,8679,69,1,2581,109.9,124,126,8679
