date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-06-10,island_akiba,L無職転生～異世界行ったら本気だす～,2638,6118,4/7,7,114.4
2026-06-10,island_akiba,Lパチスロガールズ＆パンツァー 最終章,2388,4418,4/7,7,118
2026-06-10,island_akiba,回胴式遊技機グランベルム,1860,4156,2/2,2,114.9
2026-06-10,island_akiba,スマスロ ミリオンゴッド-神々の軌跡-,1381,6958,3/10,10,106.6
2026-06-10,island_akiba,Lパチスロ革命機ヴァルヴレイヴ2,1167,6592,8/15,15,105.9
2026-06-10,island_akiba,スマスロ 攻殻機動隊,1111,4702,4/5,5,107.9
2026-06-10,island_akiba,スマスロ スーパーブラックジャック,907,5325,7/14,14,105.7
2026-06-10,island_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,800,3629,4/7,7,107.3
2026-06-10,island_akiba,ネオアイムジャグラーEX,590,4879,2/5,5,104
2026-06-10,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,524,5837,19/43,43,103
2026-06-10,island_akiba,L虚構推理,458,7230,2/7,7,102.1
2026-06-10,island_akiba,真打 吉宗,441,6329,4/8,8,102.3
2026-06-10,island_akiba,L ToLOVEるダークネス,307,5513,17/42,42,101.9
2026-06-10,island_akiba,スマスロ化物語,293,5908,7/17,17,101.7
2026-06-10,island_akiba,L東京喰種,272,7980,10/23,23,101.1
2026-06-10,island_akiba,Lパチスロうみねこのなく頃に2,197,5948,2/4,4,101.1
2026-06-10,island_akiba,スマスロとある科学の超電磁砲2,-32,4711,1/6,6,99.8
2026-06-10,island_akiba,マイジャグラーV,-87,5035,3/5,5,99.4
2026-06-10,island_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,-129,8852,10/29,29,99.5
2026-06-10,island_akiba,スマスロ スーパーリオエース2,-168,7123,5/15,15,99.2
2026-06-10,island_akiba,Lパチスロ炎炎ノ消防隊2,-390,5355,4/12,12,97.6
2026-06-10,island_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,-484,7844,7/14,14,97.9
2026-06-10,island_akiba,Lバンドリ！,-489,3901,2/10,10,95.8
2026-06-10,island_akiba,スマスロモンキーターンV,-555,5982,1/6,6,96.9
2026-06-10,island_akiba,Lソードアート・オンライン,-599,5893,6/16,16,96.6
2026-06-10,island_akiba,スロット ソードアート・オンラインⅡ,-630,9072,7/17,17,97.7
2026-06-10,island_akiba,Lパチスロ かぐや様は告らせたい,-773,5180,1/5,5,95
2026-06-10,island_akiba,スロット ゾンビランドサガ,-822,4408,1/6,6,93.8
2026-06-10,island_akiba,Lタクトオーパス デスティニー,-978,6426,0/2,2,94.9
2026-06-10,island_akiba,スマスロ 七つの魔剣が支配する,-989,4480,0/2,2,92.6
2026-06-10,island_akiba,スマスロ バイオハザードRE:3,-1016,2719,1/10,10,87.5
2026-06-10,island_akiba,アニマルスロット ドッチ,-1268,4586,0/2,2,90.8
2026-06-10,island_akiba,スマスロBIRDIE WING-Golf Girls’ Story-,-1512,8835,0/2,2,94.3
2026-06-10,island_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-1687,2784,1/2,2,79.8
2026-06-10,island_akiba,Lアズールレーン THE ANIMATION,-2348,5196,0/8,8,84.9
2026-06-10,island_akiba,スマスロ シャーマンキング,-2699,2679,0/2,2,66.4
