date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-06-24,honkan,L戦国乙女４　戦乱に閃く炯眼の軍師,1855,2063,2/4,4,130
2026-06-24,honkan,スロット ソードアート・オンラインⅡ,1668,7057,2/6,6,107.9
2026-06-24,honkan,ハッピージャグラーＶＩＩＩ,1104,8263,2/4,4,104.5
2026-06-24,honkan,スマスロ 東京リベンジャーズ,1004,1331,1/3,3,125.1
2026-06-24,honkan,プリズムナナ,959,1238,1/2,2,125.8
2026-06-24,honkan,Lアズールレーン THE ANIMATION,902,903,1/3,3,133.3
2026-06-24,honkan,A-SLOT+ ディスクアップ ULTRAREMIX,901,4823,1/2,2,106.2
2026-06-24,honkan,Lパチスロ炎炎ノ消防隊2,751,1312,2/6,6,119.1
2026-06-24,honkan,ウルトラミラクルジャグラー,709,7366,3/4,4,103.2
2026-06-24,honkan,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,675,1310,2/3,3,117.2
2026-06-24,honkan,チバリヨ2,673,1060,2/3,3,121.2
2026-06-24,honkan,ミスタージャグラー,673,5404,3/3,3,104.2
2026-06-24,honkan,沖ドキ！ＧＯＬＤ-30,659,1265,11/16,16,117.4
2026-06-24,honkan,L戦国乙女5 業火を穿つ宿焔の双刃,630,6826,3/8,8,103.1
2026-06-24,honkan,スマスロ北斗の拳 転生の章2,582,2167,5/12,12,108.9
2026-06-24,honkan,L東京喰種,538,1327,6/18,18,113.5
2026-06-24,honkan,Lラブ嬢3～Wご指名はいかがですか?～,455,2158,1/2,2,107
2026-06-24,honkan,スマスロ 甲鉄城のカバネリ 海門決戦,406,2069,9/14,14,106.5
2026-06-24,honkan,沖ドキ！BLACK,405,2075,2/4,4,106.5
2026-06-24,honkan,スマスロモンキーターンV,360,1374,2/7,7,108.7
2026-06-24,honkan,マイジャグラーV,292,5231,25/48,48,101.9
2026-06-24,honkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,257,2350,3/6,6,103.6
2026-06-24,honkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,230,3411,1/4,4,102.2
2026-06-24,honkan,ゴーゴージャグラー３,228,3336,7/14,14,102.3
2026-06-24,honkan,L不二子BT,213,601,2/2,2,111.8
2026-06-24,honkan,スマスロ ゴッドイーター リザレクション,204,334,1/3,3,120.3
2026-06-24,honkan,沖ドキ！ＧＯＬＤ,135,1178,1/3,3,103.8
2026-06-24,honkan,スマスロ新鬼武者3,73,933,2/3,3,102.6
2026-06-24,honkan,ファンキージャグラー２ＫＴ,69,3192,3/8,8,100.7
2026-06-24,honkan,スマスロ ビッグドリーム THE GOLDEN PUSHER,8,780,2/3,3,100.3
2026-06-24,honkan,いざ！番長,4,118,1/3,3,101
2026-06-24,honkan,ネオアイムジャグラーEX,-28,3321,7/26,26,99.7
2026-06-24,honkan,スマート沖スロ ニューキングハナハナV,-73,1771,2/5,5,98.6
2026-06-24,honkan,ジャグラーガールズSS,-95,4100,2/5,5,99.2
2026-06-24,honkan,Lソードアート・オンライン,-96,805,3/5,5,96
2026-06-24,honkan,Lパチスロからくりサーカス,-100,92,0/3,3,63.8
2026-06-24,honkan,Lスマスロ北斗の拳,-128,439,3/6,6,90.3
2026-06-24,honkan,スマスロ スーパーリオエース2,-136,377,2/5,5,88
2026-06-24,honkan,アレックス ブライト,-144,1749,1/2,2,97.3
2026-06-24,honkan,沖ドキ!ゴージャス 30Φ,-150,2196,2/7,7,97.7
2026-06-24,honkan,Lパチスロうみねこのなく頃に2,-244,707,0/2,2,88.5
2026-06-24,honkan,スマスロ 攻殻機動隊,-301,927,1/4,4,89.2
2026-06-24,honkan,Lパチスロ革命機ヴァルヴレイヴ2,-319,2623,2/4,4,96
2026-06-24,honkan,スマスロ 沖ドキ!DUO アンコール,-324,1005,1/4,4,89.3
2026-06-24,honkan,ニューキングハナハナV‐30,-331,1126,0/3,3,90.2
2026-06-24,honkan,スマスロ化物語,-358,384,1/5,5,68.9
2026-06-24,honkan,スマスロBIRDIE WING-Golf Girls’ Story-,-394,1263,1/2,2,89.6
2026-06-24,honkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-399,299,0/2,2,55.4
2026-06-24,honkan,スマスロ バイオハザードRE:3,-429,1037,1/3,3,86.2
2026-06-24,honkan,キングハナハナ-30,-534,3282,2/10,10,94.6
2026-06-24,honkan,スマスロ ハナビ,-762,3385,1/4,4,92.5
2026-06-24,honkan,L ToLOVEるダークネス TRANCE ver.8.7,-827,972,0/3,3,71.6
2026-06-24,honkan,スマスロ スーパーブラックジャック,-991,757,0/2,2,56.4
2026-06-24,honkan,スマスロ モンスターハンターライズ,-994,1515,0/3,3,78.1
2026-06-24,honkan,スマスロ ミリオンゴッド-神々の軌跡-,-1190,2494,1/10,10,84.1
2026-06-24,honkan,L主役は銭形5,-1363,2729,0/3,3,83.4
2026-06-24,honkan,真打 吉宗,-1796,1523,0/6,6,60.7
2026-06-24,honkan,スマスロヨルムンガンド,0,0,0/2,2,
2026-06-24,honkan,Lパチスロ かぐや様は告らせたい,0,0,0/3,3,
2026-06-24,honkan,スマスロとある科学の超電磁砲2,0,0,0/2,2,
