date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-05-28,espace_akiba,Lタクトオーパス デスティニー,7207,6419,2/2,2,137.4
2026-05-28,espace_akiba,Lパチスロ革命機ヴァルヴレイヴ,2440,4907,3/6,6,116.6
2026-05-28,espace_akiba,Lスマスロとある魔術の禁書目録,2089,5252,4/4,4,113.3
2026-05-28,espace_akiba,スマスロ ビッグドリーム THE GOLDEN PUSHER,1811,4830,3/3,3,112.5
2026-05-28,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,1404,5558,3/5,5,108.4
2026-05-28,espace_akiba,スマスロ ゴッドイーター リザレクション,1308,1913,3/4,4,122.8
2026-05-28,espace_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,1270,4989,10/20,20,108.5
2026-05-28,espace_akiba,スロット ゾンビランドサガ,1126,1766,2/4,4,121.3
2026-05-28,espace_akiba,真打 吉宗,1100,4489,4/10,10,108.2
2026-05-28,espace_akiba,ウルトラミラクルジャグラー,1058,4941,2/2,2,107.1
2026-05-28,espace_akiba,ゴーゴージャグラー３,1008,5467,5/6,6,106.1
2026-05-28,espace_akiba,Lパチスロ革命機ヴァルヴレイヴ2,947,4038,6/10,10,107.8
2026-05-28,espace_akiba,Lパチスロうみねこのなく頃に2,877,7470,4/7,7,103.9
2026-05-28,espace_akiba,パチスロ　マクロスデルタ,860,4527,1/2,2,106.3
2026-05-28,espace_akiba,スマスロ北斗の拳 転生の章2,788,3845,4/11,11,106.8
2026-05-28,espace_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,718,2813,14/32,32,108.5
2026-05-28,espace_akiba,Lソードアート・オンライン,676,2677,10/18,18,108.4
2026-05-28,espace_akiba,スマスロ バイオハザードRE:3,505,2821,5/14,14,106
2026-05-28,espace_akiba,L ToLOVEるダークネス TRANCE ver.8.7,462,5528,17/30,30,102.8
2026-05-28,espace_akiba,スマスロモンキーターンV,461,1824,5/11,11,108.4
2026-05-28,espace_akiba,Lアズールレーン THE ANIMATION,356,1915,4/10,10,106.2
2026-05-28,espace_akiba,Lパチスロからくりサーカス,341,1123,3/3,3,110.1
2026-05-28,espace_akiba,ファンキージャグラー２ＫＴ,284,4937,4/9,9,101.9
2026-05-28,espace_akiba,ハッピージャグラーＶＩＩＩ,249,5094,1/2,2,101.6
2026-05-28,espace_akiba,スマスロ化物語,216,3667,12/28,28,102
2026-05-28,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,215,4069,20/50,50,101.8
2026-05-28,espace_akiba,パチスロ戦国恋姫,207,2599,2/4,4,102.7
2026-05-28,espace_akiba,Lパチスロガールズ＆パンツァー 最終章,141,4881,3/6,6,101
2026-05-28,espace_akiba,ジャグラーガールズSS,128,4782,2/4,4,100.9
2026-05-28,espace_akiba,Lパチスロ戦姫絶唱シンフォギア 正義の歌,103,2371,1/2,2,101.4
2026-05-28,espace_akiba,スマスロ ハナビ,83,4570,3/4,4,100.6
2026-05-28,espace_akiba,スマスロ ミリオンゴッド-神々の軌跡-,20,5568,6/17,17,100.1
2026-05-28,espace_akiba,パチスロ　戦姫絶唱シンフォギア　勇気の歌,-47,4175,1/2,2,99.6
2026-05-28,espace_akiba,L無職転生～異世界行ったら本気だす～,-143,2937,1/6,6,98.4
2026-05-28,espace_akiba,この素晴らしい世界に祝福を！,-158,2840,1/5,5,98.1
2026-05-28,espace_akiba,回胴式遊技機グランベルム,-181,2643,2/7,7,97.7
2026-05-28,espace_akiba,スマスロ 攻殻機動隊,-211,3580,3/7,7,98
2026-05-28,espace_akiba,マイジャグラーV,-226,4989,13/27,27,98.5
2026-05-28,espace_akiba,ネオアイムジャグラーEX,-254,4462,3/5,5,98.1
2026-05-28,espace_akiba,L東京喰種,-266,3495,8/28,28,97.5
2026-05-28,espace_akiba,Lパチスロ炎炎ノ消防隊2,-267,3289,5/15,15,97.3
2026-05-28,espace_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,-277,2098,3/6,6,95.6
2026-05-28,espace_akiba,プリズムナナ,-294,1308,1/5,5,92.5
2026-05-28,espace_akiba,L虚構推理,-360,3093,1/5,5,96.1
2026-05-28,espace_akiba,パチスロ　甲鉄城のカバネリ,-396,1938,1/3,3,93.2
2026-05-28,espace_akiba,Lパチスロ マクロスフロンティア4,-432,3651,0/3,3,96.1
2026-05-28,espace_akiba,スマスロ シャーマンキング,-457,1740,1/3,3,91.2
2026-05-28,espace_akiba,A-SLOT+異世界かるてっとBT,-620,6073,2/4,4,96.6
2026-05-28,espace_akiba,A-SLOT+ ディスクアップ ULTRAREMIX,-793,3818,0/2,2,93.1
2026-05-28,espace_akiba,Lバンドリ！,-983,2399,2/10,10,86.3
2026-05-28,espace_akiba,スマスロ サンダーV,-1045,4770,0/2,2,92.7
2026-05-28,espace_akiba,スマスロヨルムンガンド,-1358,2235,0/3,3,79.7
2026-05-28,espace_akiba,スマスロ スーパーリオエース2,-1428,6800,3/8,8,93
2026-05-28,espace_akiba,Lアクダマドライブ,-2304,3316,0/2,2,76.8
2026-05-28,espace_akiba,スマスロとある科学の超電磁砲2,-2728,6051,0/3,3,85
