date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-07-13,espace_akiba,スマスロ コードギアス 反逆のルルーシュ 復活のルルーシュ,3849,4548,1/3,3,128.2
2026-07-13,espace_akiba,A-SLOT+ ディスクアップ ULTRAREMIX,2560,5573,2/2,2,115.3
2026-07-13,espace_akiba,スマスロ シャーマンキング,1637,1874,1/3,3,129.1
2026-07-13,espace_akiba,スマスロ サンダーV,1609,4180,2/2,2,112.8
2026-07-13,espace_akiba,Lソードアート・オンライン,1285,4708,6/11,11,109.1
2026-07-13,espace_akiba,スロット ソードアート・オンラインⅡ,1207,8946,8/17,17,104.5
2026-07-13,espace_akiba,スマスロ ミリオンゴッド-神々の軌跡-,1195,3671,5/17,17,110.8
2026-07-13,espace_akiba,スマスロ モンスターハンターライズ,906,6063,2/3,3,105
2026-07-13,espace_akiba,スマスロとある科学の超電磁砲2,903,2683,1/3,3,111.2
2026-07-13,espace_akiba,Lパチスロからくりサーカス2,783,6915,7/15,15,103.8
2026-07-13,espace_akiba,Lバンドリ！,629,2174,4/8,8,109.6
2026-07-13,espace_akiba,スマスロ ハナビ,560,4890,3/4,4,103.8
2026-07-13,espace_akiba,Lパチスロうみねこのなく頃に2,519,4980,4/6,6,103.5
2026-07-13,espace_akiba,スマスロ 攻殻機動隊,489,2203,2/7,7,107.4
2026-07-13,espace_akiba,L無職転生～異世界行ったら本気だす～,433,2952,2/3,3,104.9
2026-07-13,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,388,2868,3/5,5,104.5
2026-07-13,espace_akiba,スマスロ化物語,344,1737,7/24,24,106.6
2026-07-13,espace_akiba,Lパチスロ炎炎ノ消防隊2,297,1681,3/8,8,105.9
2026-07-13,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,285,7577,17/32,32,101.3
2026-07-13,espace_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,174,2075,4/6,6,102.8
2026-07-13,espace_akiba,マイジャグラーV,91,4167,12/27,27,100.7
2026-07-13,espace_akiba,Lパチスロ革命機ヴァルヴレイヴ2,76,1072,4/10,10,102.4
2026-07-13,espace_akiba,L虚構推理,10,2708,2/5,5,100.1
2026-07-13,espace_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,-35,2618,5/10,10,99.6
2026-07-13,espace_akiba,パチスロ　戦姫絶唱シンフォギア　勇気の歌,-39,3121,1/2,2,99.6
2026-07-13,espace_akiba,パチスロ戦国恋姫,-44,1757,2/4,4,99.2
2026-07-13,espace_akiba,ゴーゴージャグラー３,-46,4104,1/6,6,99.6
2026-07-13,espace_akiba,回胴式遊技機グランベルム,-112,1057,2/7,7,96.5
2026-07-13,espace_akiba,Lパチスロガールズ＆パンツァー 最終章,-129,806,2/6,6,94.7
2026-07-13,espace_akiba,スマスロ スーパーリオエース2,-179,2579,1/8,8,97.7
2026-07-13,espace_akiba,Lタクトオーパス デスティニー,-190,1565,1/2,2,96
2026-07-13,espace_akiba,ファンキージャグラー２ＫＴ,-216,3606,3/9,9,98
2026-07-13,espace_akiba,ハッピージャグラーＶＩＩＩ,-241,4757,1/2,2,98.3
2026-07-13,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-260,2245,18/50,50,96.1
2026-07-13,espace_akiba,真打 吉宗,-304,5448,5/10,10,98.1
2026-07-13,espace_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,-308,3369,9/23,23,97
2026-07-13,espace_akiba,A-SLOT+異世界かるてっとBT,-318,5652,2/4,4,98.1
2026-07-13,espace_akiba,スマスロモンキーターンV,-368,2039,3/11,11,94
2026-07-13,espace_akiba,ウルトラミラクルジャグラー,-396,1909,0/2,2,93.1
2026-07-13,espace_akiba,スマスロ ゴッドイーター リザレクション,-397,1087,0/3,3,87.8
2026-07-13,espace_akiba,L東京喰種,-416,3388,7/28,28,95.9
2026-07-13,espace_akiba,プリズムナナ,-428,644,1/3,3,77.9
2026-07-13,espace_akiba,Lストライクウィッチーズ2,-436,4247,1/2,2,96.6
2026-07-13,espace_akiba,スマスロBIRDIE WING-Golf Girls’ Story-,-463,1023,0/3,3,84.9
2026-07-13,espace_akiba,この素晴らしい世界に祝福を！,-535,3319,0/5,5,94.6
2026-07-13,espace_akiba,戦国コレクション6,-581,7436,3/10,10,97.4
2026-07-13,espace_akiba,Lスマスロ転生したらスライムだった件,-595,8394,1/3,3,97.6
2026-07-13,espace_akiba,パチスロ　マクロスデルタ,-596,6189,0/2,2,96.8
2026-07-13,espace_akiba,L ToLOVEるダークネス TRANCE ver.8.7,-679,2294,9/30,30,90.1
2026-07-13,espace_akiba,スマスロ ギルティクラウン2,-794,1295,0/2,2,79.6
2026-07-13,espace_akiba,ジャグラーガールズSS,-821,4787,1/4,4,94.3
2026-07-13,espace_akiba,スロット ゾンビランドサガ,-891,2333,0/4,4,87.3
2026-07-13,espace_akiba,ネオアイムジャグラーEX,-896,3695,1/5,5,91.9
2026-07-13,espace_akiba,Lスマスロとある魔術の禁書目録,-1367,1891,0/4,4,75.9
2026-07-13,espace_akiba,Lアズールレーン THE ANIMATION,-1415,2306,0/6,6,79.5
2026-07-13,espace_akiba,スロット Re:ゼロから始める異世界生活 season2,-1549,4745,1/2,2,89.1
2026-07-13,espace_akiba,L南国育ち SPECIAL,-2455,4701,0/2,2,82.6
2026-07-13,espace_akiba,ヤバチバ,-4423,3549,0/3,3,58.5
