date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-08-29,shinkan,,2001,5653,25,15,1206,107.1,141,226,377
2026-08-29,shinkan,,2002,3434,14,9,306,103,149,245,382
2026-08-29,shinkan,,2003,2026,5,7,-493,91.9,169,405,289
2026-08-29,shinkan,,2004,6282,24,16,308,101.6,157,262,393
2026-08-29,shinkan,,2005,1249,3,2,-499,86.7,250,416,625
2026-08-29,shinkan,,2006,3609,14,11,202,101.9,144,258,328
2026-08-29,shinkan,,2007,3547,15,5,-97,99.1,177,236,709
2026-08-29,shinkan,,2008,4946,16,11,-1095,92.6,183,309,450
2026-08-29,shinkan,,2009,856,1,2,-594,76.9,285,856,428
2026-08-29,shinkan,,2010,7415,26,21,-496,97.8,158,285,353
2026-08-29,shinkan,,2011,3755,13,8,303,102.7,179,289,469
2026-08-29,shinkan,,2012,5298,21,14,203,101.3,151,252,378
2026-08-29,shinkan,,2013,5047,21,11,108,100.7,158,240,459
2026-08-29,shinkan,,2014,7606,27,23,201,100.9,152,282,331
2026-08-29,shinkan,,2015,6380,21,19,-890,95.4,160,304,336
2026-08-29,shinkan,,2016,7213,26,21,0,100,153,277,343
2026-08-29,shinkan,,2017,8606,32,32,1207,104.7,134,269,269
2026-08-29,shinkan,,2018,4284,13,9,-897,93,195,330,476
2026-08-29,shinkan,,2019,6751,24,17,-295,98.5,165,281,397
2026-08-29,shinkan,,2020,7001,22,31,410,102,132,318,226
2026-08-29,shinkan,,2021,7618,26,28,0,100,141,293,272
2026-08-29,shinkan,,2022,9897,41,41,3010,110.1,121,241,241
2026-08-29,shinkan,,2023,7518,29,25,803,103.6,139,259,301
2026-08-29,shinkan,,2024,8179,41,22,2112,108.6,130,199,372
2026-08-29,shinkan,,2025,8723,34,36,1518,105.8,125,257,242
2026-08-29,shinkan,,2026,5404,13,18,-1396,91.4,174,416,300
2026-08-29,shinkan,,2027,5273,16,17,-1092,93.1,160,330,310
2026-08-29,shinkan,,2028,6710,18,23,-994,95.1,164,373,292
2026-08-29,shinkan,,2029,9188,29,28,-398,98.6,161,317,328
2026-08-29,shinkan,,2030,7143,21,21,-1107,94.8,170,340,340
2026-08-29,shinkan,,2031,8536,39,35,3102,112.1,115,219,244
2026-08-29,shinkan,,2032,5589,20,19,-192,98.9,143,279,294
2026-08-29,shinkan,,2033,5559,20,19,-396,97.6,143,278,293
2026-08-29,shinkan,,2034,3109,8,10,-893,90.4,173,389,311
2026-08-29,shinkan,,2035,4037,17,10,-98,99.2,150,237,404
2026-08-29,shinkan,,2036,5420,18,11,-793,95.1,187,301,493
2026-08-29,shinkan,,2037,5467,19,10,-596,96.4,189,288,547
2026-08-29,shinkan,,2038,4787,18,9,-191,98.7,177,266,532
2026-08-29,shinkan,,2039,2953,9,10,-92,99,155,328,295
2026-08-29,shinkan,,2040,7258,36,26,2410,111.1,117,202,279
2026-08-29,shinkan,,2041,1865,5,3,-591,89.4,233,373,622
2026-08-29,shinkan,,2042,7215,28,19,-499,97.7,154,258,380
2026-08-29,shinkan,,2043,5139,19,12,-498,96.8,166,270,428
2026-08-29,shinkan,,2044,6740,36,16,2317,111.5,130,187,421
2026-08-29,shinkan,,2045,8605,27,39,206,100.8,130,319,221
2026-08-29,shinkan,,2046,7344,33,20,1110,105,139,223,367
2026-08-29,shinkan,,2047,1453,3,1,-792,81.8,363,484,1453
2026-08-29,shinkan,,2048,4993,20,15,109,100.7,143,250,333
2026-08-29,shinkan,,2049,7906,34,27,1410,105.9,130,233,293
