date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-07-08,bigdipper,Lパチスロからくりサーカス2,1,2651,11,19,1639,120.6,88,241,140
2026-07-08,bigdipper,Lパチスロからくりサーカス2,2,3760,0,10,,,376,,376
2026-07-08,bigdipper,Lパチスロからくりサーカス2,3,2565,5,3,,,321,513,855
2026-07-08,bigdipper,Lパチスロからくりサーカス2,4,3546,16,9,3917,136.8,142,222,394
2026-07-08,bigdipper,Lパチスロからくりサーカス2,5,5423,19,9,1278,107.9,194,285,603
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,6,3181,51,11,7469,178.3,51,62,289
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,7,256,3,0,,,85,85,
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,8,88,0,0,,,,,
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,9,454,6,0,177,113,76,76,
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,10,3480,9,2,-3938,62.3,316,387,1740
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,11,4513,32,4,,,125,141,1128
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,12,2428,4,0,,,607,607,
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,13,2845,22,1,864,110.1,124,129,2845
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,14,5730,36,4,,,143,159,1433
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,41,4000,66,4,6125,151,57,61,1000
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,42,3732,12,4,,,233,311,933
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,43,1932,1,2,,,644,1932,966
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,44,4034,50,0,3437,128.4,81,81,
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,45,1382,8,2,,,138,173,691
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,46,1844,6,0,,,307,307,
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,47,2245,9,2,,,204,249,1123
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,48,2944,29,2,,,95,102,1472
2026-07-08,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,49,3595,43,0,5709,152.9,84,84,
2026-07-08,bigdipper,Lパチスロからくりサーカス,50,6829,48,5,-1500,92.7,129,142,1366
2026-07-08,bigdipper,Lパチスロからくりサーカス,51,1727,5,2,,,247,345,864
2026-07-08,bigdipper,Lパチスロからくりサーカス,52,4401,15,4,,,232,293,1100
2026-07-08,bigdipper,Lパチスロからくりサーカス,53,7087,58,19,,,92,122,373
2026-07-08,bigdipper,Lパチスロからくりサーカス,54,7242,50,20,,,103,145,362
2026-07-08,bigdipper,,55,7547,56,21,,,98,135,359
2026-07-08,bigdipper,,56,6918,56,15,2063,109.9,97,124,461
2026-07-08,bigdipper,,57,7162,56,17,,,98,128,421
2026-07-08,bigdipper,Lパチスロからくりサーカス2,120,2830,0,8,-917,89.2,354,,354
2026-07-08,bigdipper,マイジャグラーV,401,2934,11,6,,,173,267,489
2026-07-08,bigdipper,マイジャグラーV,402,1847,4,3,,,264,462,616
2026-07-08,bigdipper,マイジャグラーV,403,1841,6,10,57,101,115,307,184
2026-07-08,bigdipper,マイジャグラーV,404,2588,4,6,,,259,647,431
2026-07-08,bigdipper,マイジャグラーV,405,1800,3,5,,,225,600,360
2026-07-08,bigdipper,ファンキージャグラー２ＫＴ,406,1860,3,2,,,372,620,930
2026-07-08,bigdipper,ファンキージャグラー２ＫＴ,407,1414,5,2,,,202,283,707
2026-07-08,bigdipper,ファンキージャグラー２ＫＴ,408,1317,3,4,,,188,439,329
2026-07-08,bigdipper,ファンキージャグラー２ＫＴ,409,2540,11,4,83,101.1,169,231,635
2026-07-08,bigdipper,ファンキージャグラー２ＫＴ,410,4323,20,11,979,107.5,139,216,393
2026-07-08,bigdipper,回胴式遊技機グランベルム,411,196,2,2,140,123.8,49,98,98
2026-07-08,bigdipper,回胴式遊技機グランベルム,412,2296,10,6,,,144,230,383
2026-07-08,bigdipper,回胴式遊技機グランベルム,413,272,2,3,239,129.3,54,136,91
2026-07-08,bigdipper,この素晴らしい世界に祝福を！,414,922,4,8,255,109.2,77,231,115
2026-07-08,bigdipper,この素晴らしい世界に祝福を！,415,353,0,0,,,,,
2026-07-08,bigdipper,パチスロ　甲鉄城のカバネリ,416,3609,35,13,2135,119.7,75,103,278
2026-07-08,bigdipper,パチスロ　甲鉄城のカバネリ,417,7239,92,27,6281,128.9,61,79,268
2026-07-08,bigdipper,パチスロ　甲鉄城のカバネリ,418,923,4,1,,,185,231,923
2026-07-08,bigdipper,パチスロ　甲鉄城のカバネリ,419,413,0,1,,,413,,413
