date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-07-26,honkan,,2001,5453,14,14,-1793,89,195,390,390
2026-07-26,honkan,,2002,7908,38,30,2801,111.8,116,208,264
2026-07-26,honkan,,2003,4981,14,17,-1095,92.7,161,356,293
2026-07-26,honkan,,2004,7857,29,31,1110,104.7,131,271,253
2026-07-26,honkan,,2005,6243,27,18,1010,105.4,139,231,347
2026-07-26,honkan,,2006,5380,14,13,-1799,88.9,199,384,414
2026-07-26,honkan,,2007,7612,28,20,408,101.8,159,272,381
2026-07-26,honkan,,2008,3946,16,8,302,102.6,164,247,493
2026-07-26,honkan,,2009,8093,41,25,2720,111.2,123,197,324
2026-07-26,honkan,,2010,6609,19,22,-796,96,161,348,300
2026-07-26,honkan,,2011,5694,15,17,-1092,93.6,178,380,335
2026-07-26,honkan,,2012,6543,13,21,-2309,88.2,192,503,312
2026-07-26,honkan,,2013,5524,22,20,606,103.7,132,251,276
2026-07-26,honkan,,2014,1721,6,4,-199,96.1,172,287,430
2026-07-26,honkan,,2015,2317,11,3,305,104.4,166,211,772
2026-07-26,honkan,,2016,4969,20,14,609,104.1,146,248,355
2026-07-26,honkan,,2017,3808,15,10,308,102.7,152,254,381
2026-07-26,honkan,,2018,5348,22,16,306,101.9,141,243,334
2026-07-26,honkan,,2019,1940,8,5,310,105.3,149,243,388
2026-07-26,honkan,,2020,5954,26,19,1205,106.7,132,229,313
2026-07-26,honkan,,2021,6930,30,23,1202,105.8,131,231,301
2026-07-26,honkan,,2022,7103,28,24,708,103.3,137,254,296
2026-07-26,honkan,,2023,5687,12,18,-1993,88.3,190,474,316
2026-07-26,honkan,,2024,6404,28,30,2402,112.5,110,229,213
2026-07-26,honkan,,2025,1740,4,3,-891,82.9,249,435,580
2026-07-26,honkan,,2026,5452,18,13,-795,95.1,176,303,419
2026-07-26,honkan,,2027,4767,12,14,-1394,90.3,183,397,341
2026-07-26,honkan,,2028,5092,16,13,-691,95.5,176,318,392
2026-07-26,honkan,,2029,1767,3,4,-994,81.2,252,589,442
2026-07-26,honkan,,2030,2407,6,6,-490,93.2,201,401,401
2026-07-26,honkan,スマスロ サンダーV,2031,6323,24,14,304,101.6,166,263,452
2026-07-26,honkan,,2032,1194,1,2,-1099,69.3,398,1194,597
2026-07-26,honkan,,2033,811,1,1,-792,67.4,406,811,811
2026-07-26,honkan,,2034,1705,5,8,-896,82.5,131,341,213
2026-07-26,honkan,,2035,2125,10,2,-191,97,177,213,1063
2026-07-26,honkan,,2036,1290,8,5,502,113,99,161,258
2026-07-26,honkan,,2037,3383,27,7,2401,123.7,100,125,483
2026-07-26,honkan,,2038,1681,5,3,-1396,72.3,210,336,560
2026-07-26,honkan,,2039,7225,25,18,-4584,78.9,168,289,401
2026-07-26,honkan,,2040,1992,10,5,406,106.8,133,199,398
2026-07-26,honkan,,2041,5051,9,6,-4299,71.6,337,561,842
2026-07-26,honkan,,2042,2302,6,7,-1497,78.3,177,384,329
2026-07-26,honkan,,2043,5798,14,15,-3998,77,200,414,387
2026-07-26,honkan,,2044,3931,10,11,-2704,77.1,187,393,357
2026-07-26,honkan,,2045,3077,9,6,3903,142.3,205,342,513
2026-07-26,honkan,,2046,6687,25,11,9719,148.4,186,267,608
2026-07-26,honkan,,2047,2445,13,6,6098,183.1,129,188,408
2026-07-26,honkan,スマスロケロット5BT,2048,1851,6,2,-494,91.1,231,309,926
2026-07-26,honkan,バーサスリヴァイズ,2049,4686,23,15,2519,117.9,123,204,312
2026-07-26,honkan,,2050,4369,12,15,-898,93.1,162,364,291
2026-07-26,honkan,,2051,3304,7,9,-899,90.9,207,472,367
2026-07-26,honkan,,2052,5298,24,13,902,105.7,143,221,408
2026-07-26,honkan,,2053,4263,11,15,-994,92.2,164,388,284
2026-07-26,honkan,,2054,6378,23,23,308,101.6,139,277,277
2026-07-26,honkan,,2055,6093,24,13,0,100,165,254,469
2026-07-26,honkan,,2056,6023,27,12,604,103.3,154,223,502
2026-07-26,honkan,,2057,6002,21,25,602,103.3,130,286,240
2026-07-26,honkan,,2058,2164,10,2,206,103.2,180,216,1082
2026-07-26,honkan,,2059,5349,21,16,805,105,145,255,334
2026-07-26,honkan,,2060,4383,12,10,-1704,87,199,365,438
2026-07-26,honkan,,2061,3520,10,12,-399,96.2,160,352,293
2026-07-26,honkan,,2062,4711,15,15,-296,97.9,157,314,314
2026-07-26,honkan,,2063,5896,23,18,409,102.3,144,256,328
2026-07-26,honkan,,2064,6588,33,19,2712,113.7,127,200,347
2026-07-26,honkan,,2065,7960,24,30,-399,98.3,147,332,265
2026-07-26,honkan,,2066,6798,29,18,810,104,145,234,378
2026-07-26,honkan,,2067,3463,12,9,-92,99.1,165,289,385
2026-07-26,honkan,,2068,5259,19,15,-393,97.5,155,277,351
2026-07-26,honkan,,2069,3204,6,6,-1299,86.5,267,534,534
2026-07-26,honkan,,2070,7529,30,29,1209,105.4,128,251,260
2026-07-26,honkan,,2071,7687,35,30,2807,112.2,118,220,256
2026-07-26,honkan,,2072,1161,4,0,-199,94.3,290,290,
2026-07-26,honkan,,2073,8887,47,38,4503,116.9,105,189,234
2026-07-26,honkan,,2074,4428,14,15,-96,99.3,153,316,295
2026-07-26,honkan,,2075,3040,12,6,0,100,169,253,507
2026-07-26,honkan,,2076,3803,15,11,-94,99.2,146,254,346
2026-07-26,honkan,,2077,3276,9,11,-1096,88.8,164,364,298
2026-07-26,honkan,,2078,3347,17,9,1004,110,129,197,372
2026-07-26,honkan,,2079,3399,10,8,-994,90.3,189,340,425
2026-07-26,honkan,,2080,5634,28,15,1301,107.7,131,201,376
2026-07-26,honkan,,2081,1915,3,3,-1291,77.5,319,638,638
2026-07-26,honkan,,2082,5311,19,20,-195,98.8,136,280,266
2026-07-26,honkan,,2083,2140,4,5,-995,84.5,238,535,428
2026-07-26,honkan,,2084,7270,38,20,2516,111.5,125,191,364
2026-07-26,honkan,,2085,5934,26,19,1203,106.8,132,228,312
2026-07-26,honkan,,2086,6409,25,24,102,100.5,131,256,267
2026-07-26,honkan,,2087,2722,9,4,-1096,86.6,209,302,681
2026-07-26,honkan,,2088,6003,31,28,2913,116.2,102,194,214
2026-07-26,honkan,,2089,3191,13,8,101,101.1,152,245,399
2026-07-26,honkan,,2090,7618,19,23,-1699,92.6,181,401,331
2026-07-26,honkan,,2091,8945,32,41,1520,105.7,123,280,218
2026-07-26,honkan,,2092,9757,35,48,1607,105.5,118,279,203
2026-07-26,honkan,,2093,7128,25,27,0,100,137,285,264
2026-07-26,honkan,,2094,6768,28,21,507,102.5,138,242,322
2026-07-26,honkan,,2095,3953,14,9,-398,96.6,172,282,439
2026-07-26,honkan,,2096,5436,13,14,-1693,89.6,201,418,388
2026-07-26,honkan,,2097,6257,24,14,-93,99.5,165,261,447
2026-07-26,honkan,,2098,8436,35,23,1405,105.6,145,241,367
2026-07-26,honkan,,2099,5078,17,17,0,100,149,299,299
2026-07-26,honkan,,2100,7464,32,18,1303,105.8,149,233,415
2026-07-26,honkan,,2101,6961,24,21,-197,99.1,155,290,331
2026-07-26,honkan,,2102,8746,35,31,1506,105.7,133,250,282
2026-07-26,honkan,,2103,8570,42,28,3199,112.4,122,204,306
2026-07-26,honkan,,2104,8861,41,28,2521,109.5,128,216,316
2026-07-26,honkan,,2105,2286,6,4,-793,88.4,229,381,572
2026-07-26,honkan,,2106,6256,24,14,310,101.7,165,261,447
2026-07-26,honkan,,2107,4552,14,14,-491,96.4,163,325,325
2026-07-26,honkan,,2108,4515,17,16,404,103,137,266,282
2026-07-26,honkan,,2109,5640,23,12,203,101.2,161,245,470
2026-07-26,honkan,,2110,3436,11,8,-791,92.3,181,312,430
2026-07-26,honkan,,2111,7969,35,23,1209,105.1,137,228,346
2026-07-26,honkan,,2112,4719,16,13,-491,96.5,163,295,363
2026-07-26,honkan,,2113,3746,14,6,-291,97.4,187,268,624
2026-07-26,honkan,,2114,8132,35,19,1001,104.1,151,232,428
2026-07-26,honkan,,2115,2728,4,4,-1895,76.8,341,682,682
2026-07-26,honkan,,2116,5478,15,14,-1197,92.7,189,365,391
2026-07-26,honkan,,2117,5324,18,14,-791,95,166,296,380
2026-07-26,honkan,,2118,6854,29,21,1105,105.4,137,236,326
2026-07-26,honkan,,2119,7578,30,20,306,101.3,152,253,379
2026-07-26,honkan,,2120,7221,25,22,-194,99.1,154,289,328
2026-07-26,honkan,,2121,5118,9,11,-2998,80.5,256,569,465
2026-07-26,honkan,,2122,6346,19,21,-499,97.4,159,334,302
2026-07-26,honkan,,2123,3746,8,9,-1597,85.8,220,468,416
2026-07-26,honkan,,2124,4575,11,13,-1492,89.1,191,416,352
2026-07-26,honkan,,2125,7047,28,18,205,101,153,252,392
2026-07-26,honkan,,2126,3854,11,9,-1094,90.5,193,350,428
2026-07-26,honkan,,2127,5750,24,18,1008,105.8,137,240,319
2026-07-26,honkan,,2128,2299,9,2,-99,98.6,209,255,1150
2026-07-26,honkan,,2129,3838,15,12,204,101.8,142,256,320
2026-07-26,honkan,,2130,4803,16,13,-196,98.6,166,300,369
2026-07-26,honkan,,2131,8129,38,26,2606,110.7,127,214,313
2026-07-26,honkan,,2132,8818,46,33,4405,116.7,112,192,267
2026-07-26,honkan,,2133,3888,13,10,-495,95.8,169,299,389
2026-07-26,honkan,,2134,7016,25,12,-2196,89.6,190,281,585
2026-07-26,honkan,,2135,1326,11,8,2407,160.5,70,121,166
2026-07-26,honkan,,2136,5234,15,9,-2602,83.4,218,349,582
2026-07-26,honkan,,2137,7885,22,21,-3185,86.5,183,358,375
2026-07-26,honkan,,2138,8018,25,18,-3095,87.1,186,321,445
2026-07-26,honkan,,2139,2748,13,6,306,103.7,145,211,458
2026-07-26,honkan,,2140,4700,29,25,4716,133.4,87,162,188
2026-07-26,honkan,,2141,8058,22,25,-991,95.9,171,366,322
2026-07-26,honkan,,2142,2295,5,4,-1090,84.2,255,459,574
2026-07-26,honkan,,2143,1435,5,0,-199,95.4,287,287,
2026-07-26,honkan,,2144,7405,27,19,602,102.7,161,274,390
2026-07-26,honkan,,2145,3241,12,6,-398,95.9,180,270,540
2026-07-26,honkan,,2146,2492,12,1,0,100,192,208,2492
2026-07-26,honkan,,2147,2466,13,1,508,106.9,176,190,2466
2026-07-26,honkan,,2148,3214,12,6,404,104.2,179,268,536
2026-07-26,honkan,,2149,7670,9,10,-7999,65.2,404,852,767
2026-07-26,honkan,,2150,3626,16,3,0,100,191,227,1209
2026-07-26,honkan,,2151,6689,15,11,-4395,78.1,257,446,608
2026-07-26,honkan,,2152,3109,10,9,-594,93.6,164,311,345
2026-07-26,honkan,,2153,5843,16,10,-2793,84.1,225,365,584
2026-07-26,honkan,,2154,4198,17,9,-292,97.7,161,247,466
2026-07-26,honkan,,2155,3406,21,4,2003,119.6,136,162,852
2026-07-26,honkan,,2156,3567,20,10,2115,119.8,119,178,357
2026-07-26,honkan,,2159,2324,19,2,2712,138.9,111,122,1162
2026-07-26,honkan,,2160,3959,20,3,404,103.4,172,198,1320
2026-07-26,honkan,,2161,5620,23,16,704,104.2,144,244,351
2026-07-26,honkan,,2162,3585,4,2,-3885,63.9,598,896,1793
2026-07-26,honkan,,2163,5917,17,17,-1790,89.9,174,348,348
2026-07-26,honkan,,2164,3090,21,9,2919,131.5,103,147,343
2026-07-26,honkan,,2165,5386,16,13,-1692,89.5,186,337,414
2026-07-26,honkan,,2166,1468,3,1,-891,79.8,367,489,1468
2026-07-26,honkan,,2167,3812,12,7,-799,93,201,318,545
2026-07-26,honkan,,2168,3343,11,6,-296,97,197,304,557
2026-07-26,honkan,,2169,7477,27,28,1108,104.9,136,277,267
2026-07-26,honkan,,2170,2445,9,2,-397,94.6,222,272,1223
2026-07-26,honkan,,2171,2892,7,4,-1492,82.8,263,413,723
2026-07-26,honkan,,2172,5691,25,14,195,101.1,146,228,407
