date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-06-08,shinkan,ハッピージャグラーＶＩＩＩ,2001,6027,21,19,-599,96.7,151,287,317
2026-06-08,shinkan,ハッピージャグラーＶＩＩＩ,2002,1268,3,1,-594,84.4,317,423,1268
2026-06-08,shinkan,ハッピージャグラーＶＩＩＩ,2003,946,3,1,-504,82.2,237,315,946
2026-06-08,shinkan,ハッピージャグラーＶＩＩＩ,2004,5143,22,19,1009,106.5,125,234,271
2026-06-08,shinkan,ハッピージャグラーＶＩＩＩ,2005,6674,33,21,2308,111.5,124,202,318
2026-06-08,shinkan,ハッピージャグラーＶＩＩＩ,2006,3129,14,9,796,108.5,136,224,348
2026-06-08,shinkan,ハッピージャグラーＶＩＩＩ,2007,5558,18,10,-1598,90.4,199,309,556
2026-06-08,shinkan,ネオアイムジャグラーEX,2008,6883,20,23,-599,97.1,160,344,299
2026-06-08,shinkan,ネオアイムジャグラーEX,2009,456,1,0,-305,77.7,456,456,
2026-06-08,shinkan,ネオアイムジャグラーEX,2010,764,1,2,-397,82.7,255,764,382
2026-06-08,shinkan,ネオアイムジャグラーEX,2011,3330,13,7,207,102.1,167,256,476
2026-06-08,shinkan,ネオアイムジャグラーEX,2012,3311,12,10,109,101.1,151,276,331
2026-06-08,shinkan,ネオアイムジャグラーEX,2013,7425,34,19,1096,104.9,140,218,391
2026-06-08,shinkan,マイジャグラーV,2014,9200,36,45,2496,109,114,256,204
2026-06-08,shinkan,マイジャグラーV,2015,1386,1,3,-792,81,347,1386,462
2026-06-08,shinkan,マイジャグラーV,2016,5524,24,22,1505,109.1,120,230,251
2026-06-08,shinkan,マイジャグラーV,2017,5795,22,19,508,102.9,141,263,305
2026-06-08,shinkan,マイジャグラーV,2018,3598,9,5,-1492,86.2,257,400,720
2026-06-08,shinkan,マイジャグラーV,2019,6062,24,21,1103,106.1,135,253,289
2026-06-08,shinkan,マイジャグラーV,2020,3841,12,6,-598,94.8,213,320,640
2026-06-08,shinkan,マイジャグラーV,2021,8910,35,34,1507,105.6,129,255,262
2026-06-08,shinkan,マイジャグラーV,2022,6079,21,13,-698,96.2,179,289,468
2026-06-08,shinkan,マイジャグラーV,2023,1305,6,1,-103,97.4,186,218,1305
2026-06-08,shinkan,マイジャグラーV,2024,6511,25,20,198,101,145,260,326
2026-06-08,shinkan,マイジャグラーV,2025,1772,7,2,0,100,197,253,886
2026-06-08,shinkan,マイジャグラーV,2026,3596,13,12,109,101,144,277,300
2026-06-08,shinkan,マイジャグラーV,2027,5346,24,14,1312,108.2,141,223,382
2026-06-08,shinkan,マイジャグラーV,2028,2482,8,4,-392,94.7,207,310,621
2026-06-08,shinkan,マイジャグラーV,2029,4030,12,12,-396,96.7,168,336,336
2026-06-08,shinkan,マイジャグラーV,2030,4710,19,13,712,105,147,248,362
2026-06-08,shinkan,マイジャグラーV,2031,8934,35,33,1206,104.5,131,255,271
2026-06-08,shinkan,ゴーゴージャグラー３,2032,1249,5,1,0,100,208,250,1249
2026-06-08,shinkan,ゴーゴージャグラー３,2033,3973,7,13,-1991,83.3,199,568,306
2026-06-08,shinkan,ゴーゴージャグラー３,2034,2435,9,5,-500,93.2,174,271,487
2026-06-08,shinkan,ゴーゴージャグラー３,2035,1880,5,5,-699,87.6,188,376,376
2026-06-08,shinkan,ファンキージャグラー２ＫＴ,2036,3782,14,11,-192,98.3,151,270,344
2026-06-08,shinkan,ファンキージャグラー２ＫＴ,2037,1466,6,1,-305,93.1,209,244,1466
2026-06-08,shinkan,ファンキージャグラー２ＫＴ,2038,768,3,1,-97,95.8,192,256,768
2026-06-08,shinkan,ファンキージャグラー２ＫＴ,2039,1523,5,5,0,100,152,305,305
2026-06-08,shinkan,ファンキージャグラー２ＫＴ,2040,582,1,0,-393,77.5,582,582,
2026-06-08,shinkan,ミスタージャグラー,2041,6080,26,18,610,103.3,138,234,338
2026-06-08,shinkan,ミスタージャグラー,2042,1281,3,5,-298,92.2,160,427,256
2026-06-08,shinkan,ミスタージャグラー,2043,4449,11,15,-1390,89.6,171,404,297
2026-06-08,shinkan,ウルトラミラクルジャグラー,2044,5495,24,15,1009,106.1,141,229,366
2026-06-08,shinkan,ウルトラミラクルジャグラー,2045,6723,26,20,-96,99.5,146,259,336
2026-06-08,shinkan,ウルトラミラクルジャグラー,2046,1191,2,3,-696,80.5,238,596,397
2026-06-08,shinkan,ジャグラーガールズSS,2047,1816,4,3,-897,83.5,259,454,605
2026-06-08,shinkan,ジャグラーガールズSS,2048,876,2,0,-396,84.9,438,438,
2026-06-08,shinkan,ジャグラーガールズSS,2049,724,3,0,-96,95.6,241,241,
