date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-09-17,bigapple,,2001,242,4,1,1,100.1,48,61,242
2026-09-17,bigapple,,2002,3920,17,16,,,119,231,245
2026-09-17,bigapple,,2003,351,1,2,,,117,351,176
2026-09-17,bigapple,,2004,1433,2,5,,,205,717,287
2026-09-17,bigapple,,2005,1906,7,7,,,136,272,272
2026-09-17,bigapple,,2006,2476,20,12,,,77,124,206
2026-09-17,bigapple,,2007,269,8,3,1,100.1,24,34,90
2026-09-17,bigapple,,2008,1077,2,4,,,180,539,269
2026-09-17,bigapple,,2009,193,1,1,,,97,193,193
2026-09-17,bigapple,,2010,2398,11,7,-1,100,133,218,343
2026-09-17,bigapple,,2011,640,5,4,,,71,128,160
2026-09-17,bigapple,,2012,82,1,1,0,,41,82,82
2026-09-17,bigapple,,2013,2149,21,10,,,69,102,215
2026-09-17,bigapple,,2014,290,1,1,,,145,290,290
2026-09-17,bigapple,,2015,1792,4,9,,,138,448,199
2026-09-17,bigapple,,2016,2837,15,7,,,129,189,405
2026-09-17,bigapple,,2017,156,1,1,0,100,78,156,156
2026-09-17,bigapple,,2018,0,0,0,0,,,,
2026-09-17,bigapple,,2019,0,0,0,0,,,,
2026-09-17,bigapple,,2020,1766,7,1,-1,100,221,252,1766
2026-09-17,bigapple,,2021,0,0,0,0,,,,
2026-09-17,bigapple,,2022,0,0,0,0,,,,
2026-09-17,bigapple,,2023,500,1,16,1,100.1,29,500,31
2026-09-17,bigapple,,2024,36,0,0,,,,,
2026-09-17,bigapple,,2025,0,0,0,0,,,,
2026-09-17,bigapple,,2026,0,0,0,0,,,,
2026-09-17,bigapple,,2027,122,1,4,1,100.3,24,122,31
2026-09-17,bigapple,,2028,0,0,0,0,,,,
2026-09-17,bigapple,,2029,0,0,0,0,,,,
2026-09-17,bigapple,,2030,618,1,7,1,100.1,77,618,88
2026-09-17,bigapple,,2031,350,2,1,,,117,175,350
2026-09-17,bigapple,,2032,35,0,0,,,,,
2026-09-17,bigapple,,2033,106,1,0,,,106,106,
2026-09-17,bigapple,,2034,0,0,0,0,,,,
2026-09-17,bigapple,,2035,0,0,0,0,,,,
2026-09-17,bigapple,,2036,3808,17,28,1,100,85,224,136
2026-09-17,bigapple,,2037,0,0,0,0,,,,
2026-09-17,bigapple,,2038,491,2,0,,,246,246,
2026-09-17,bigapple,,2039,428,1,0,,,428,428,
2026-09-17,bigapple,,2040,0,0,0,0,,,,
2026-09-17,bigapple,,2041,130,1,2,1,100.3,43,130,65
2026-09-17,bigapple,,2042,1346,5,7,,,112,269,192
2026-09-17,bigapple,,2043,0,0,0,0,,,,
2026-09-17,bigapple,,2044,0,0,0,0,,,,
2026-09-17,bigapple,,2045,5715,21,36,,,100,272,159
2026-09-17,bigapple,,2046,5208,48,9,,,91,109,579
2026-09-17,bigapple,,2047,8584,101,16,1,100,73,85,537
2026-09-17,bigapple,,2048,2957,28,4,1,100,92,106,739
2026-09-17,bigapple,,2049,6704,82,13,1,100,71,82,516
2026-09-17,bigapple,,2050,4667,59,10,1,100,68,79,467
2026-09-17,bigapple,,2051,4998,54,8,1,100,81,93,625
2026-09-17,bigapple,,2052,3636,33,8,,,89,110,455
2026-09-17,bigapple,,2053,6677,65,15,,,83,103,445
2026-09-17,bigapple,,2054,3374,24,7,,,109,141,482
2026-09-17,bigapple,,2055,3666,33,7,,,92,111,524
2026-09-17,bigapple,,2056,5586,64,11,1,100,74,87,508
2026-09-17,bigapple,,2057,8807,109,20,1,100,68,81,440
2026-09-17,bigapple,,2058,3670,35,7,1,100,87,105,524
2026-09-17,bigapple,,2059,3622,49,6,1,100,66,74,604
2026-09-17,bigapple,,2060,6409,63,11,1,100,87,102,583
2026-09-17,bigapple,,2061,4228,32,8,,,106,132,529
2026-09-17,bigapple,,2062,5709,55,11,,,87,104,519
2026-09-17,bigapple,,2063,6981,81,12,1,100,75,86,582
2026-09-17,bigapple,,2064,4537,47,8,1,100,82,97,567
2026-09-17,bigapple,,2065,3920,44,6,1,100,78,89,653
2026-09-17,bigapple,,2066,1342,15,4,,,71,89,336
2026-09-17,bigapple,,2067,9523,98,25,1,100,77,97,381
2026-09-17,bigapple,,2068,7528,76,15,,,83,99,502
2026-09-17,bigapple,,2069,5568,63,13,1,100,73,88,428
2026-09-17,bigapple,,2070,3573,40,9,1,100,73,89,397
2026-09-17,bigapple,,2071,6192,56,14,,,88,111,442
2026-09-17,bigapple,,2072,3209,26,7,,,97,123,458
2026-09-17,bigapple,,2073,5074,54,8,1,100,82,94,634
2026-09-17,bigapple,,2074,4271,37,9,,,93,115,475
2026-09-17,bigapple,,2075,6347,74,10,1,100,76,86,635
2026-09-17,bigapple,,2076,2159,30,7,1,100,58,72,308
2026-09-17,bigapple,,2077,558,2,1,,,186,279,558
2026-09-17,bigapple,,2078,1077,6,4,,,108,180,269
2026-09-17,bigapple,,2079,0,0,0,0,,,,
2026-09-17,bigapple,,2080,583,9,2,1,100.1,53,65,292
2026-09-17,bigapple,,2081,535,2,1,,,178,268,535
2026-09-17,bigapple,,2082,0,0,0,0,,,,
2026-09-17,bigapple,,2083,658,6,2,1,100.1,82,110,329
2026-09-17,bigapple,,2084,721,4,2,,,120,180,361
2026-09-17,bigapple,,2085,609,6,2,1,100.1,76,102,305
2026-09-17,bigapple,,2086,389,4,1,1,100.1,78,97,389
2026-09-17,bigapple,,2087,1759,10,5,,,117,176,352
2026-09-17,bigapple,,2088,1261,8,4,,,105,158,315
2026-09-17,bigapple,,2089,1018,7,4,1,100,93,145,255
2026-09-17,bigapple,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,2090,0,0,0,0,,,,
2026-09-17,bigapple,,2091,2099,4,7,,,191,525,300
2026-09-17,bigapple,,2092,268,1,1,,,134,268,268
2026-09-17,bigapple,,2093,1492,3,6,,,166,497,249
2026-09-17,bigapple,,2094,203,1,1,,,102,203,203
2026-09-17,bigapple,,2095,2243,11,10,,,107,204,224
2026-09-17,bigapple,,2096,202,0,1,,,202,,202
2026-09-17,bigapple,,2097,171,0,1,,,171,,171
