date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-03-30,espace_akiba,,2001,6792,0,14,7915,138.8,485,,485
2026-03-30,espace_akiba,,2002,9225,0,28,9477,134.2,329,,329
2026-03-30,espace_akiba,,2003,5690,0,14,-5104,70.1,406,,406
2026-03-30,espace_akiba,,2004,5545,0,15,4205,125.3,370,,370
2026-03-30,espace_akiba,,2005,3536,0,8,0,100,442,,442
2026-03-30,espace_akiba,,2006,3339,0,8,1505,115,417,,417
2026-03-30,espace_akiba,,2007,345,0,1,315,130.4,345,,345
2026-03-30,espace_akiba,,2008,4207,18,8,-2484,80.3,162,234,526
2026-03-30,espace_akiba,,2009,4393,22,10,-1988,84.9,137,200,439
2026-03-30,espace_akiba,,2010,3139,32,4,1313,113.9,87,98,785
2026-03-30,espace_akiba,,2011,7619,0,14,-3499,84.7,544,,544
2026-03-30,espace_akiba,,2012,6873,0,18,1315,106.4,382,,382
2026-03-30,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,2013,1868,0,5,-195,96.5,374,,374
2026-03-30,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,2014,6259,0,14,3215,117.1,447,,447
2026-03-30,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,2015,5044,0,7,4802,131.7,721,,721
2026-03-30,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2016,2810,0,7,2810,133.3,401,,401
2026-03-30,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2017,7089,0,14,-193,99.1,506,,506
2026-03-30,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2018,3848,0,8,-795,93.1,481,,481
2026-03-30,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2019,4073,0,7,0,100,582,,582
2026-03-30,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2020,5640,25,0,-1499,91.1,226,226,
2026-03-30,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2021,2545,7,0,-1386,81.8,364,364,
2026-03-30,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2022,3976,16,0,3597,130.2,249,249,
2026-03-30,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2023,5224,21,0,501,103.2,249,249,
2026-03-30,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2024,3706,16,0,3004,127,232,232,
2026-03-30,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2025,4861,20,0,4410,130.2,243,243,
2026-03-30,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2026,1613,6,0,-594,87.7,269,269,
