date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-08,espace_akiba,Lタクトオーパス デスティニー,4207,6183,2/2,2,122.7
2026-08-08,espace_akiba,Lパチスロガールズ＆パンツァー 最終章,3636,5221,3/3,3,123.2
2026-08-08,espace_akiba,L無職転生～異世界行ったら本気だす～,2406,6770,2/2,2,111.8
2026-08-08,espace_akiba,ウルトラミラクルジャグラー,2311,8130,2/2,2,109.5
2026-08-08,espace_akiba,スマスロ やじきた道中記参る！,2241,7023,2/5,5,110.6
2026-08-08,espace_akiba,スマスロ スーパーリオエース2,1882,6831,3/4,4,109.2
2026-08-08,espace_akiba,ジャグラーガールズSS,1704,7064,3/4,4,108
2026-08-08,espace_akiba,スマスロ シャーマンキング,1701,5167,1/3,3,111
2026-08-08,espace_akiba,L南国育ち SPECIAL,1654,8668,2/2,2,106.4
2026-08-08,espace_akiba,Lスマスロ転生したらスライムだった件,1646,6495,3/3,3,108.4
2026-08-08,espace_akiba,Lスマスロとある魔術の禁書目録,1529,6445,2/4,4,107.9
2026-08-08,espace_akiba,スロット ソードアート・オンラインⅡ,1389,8222,15/24,24,105.6
2026-08-08,espace_akiba,L ToLOVEるダークネス TRANCE ver.8.7,1280,8467,17/30,30,105
2026-08-08,espace_akiba,スマスロ 攻殻機動隊,1236,5481,2/6,6,107.5
2026-08-08,espace_akiba,スロット ゾンビランドサガ,1054,5846,2/2,2,106
2026-08-08,espace_akiba,スマスロ とんでもスキルで異世界放浪メシ,990,5008,4/6,6,106.6
2026-08-08,espace_akiba,スロット Re:ゼロから始める異世界生活 season2,954,8335,2/2,2,103.8
2026-08-08,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,894,7328,13/32,32,104.1
2026-08-08,espace_akiba,ファンキージャグラー２ＫＴ,830,6830,5/9,9,104.1
2026-08-08,espace_akiba,Lパチスロうみねこのなく頃に2,793,6770,4/6,6,103.9
2026-08-08,espace_akiba,パチスロ　マクロスデルタ,761,6933,1/2,2,103.7
2026-08-08,espace_akiba,パチスロ　戦姫絶唱シンフォギア　勇気の歌,755,6754,1/2,2,103.7
2026-08-08,espace_akiba,スマスロ ハナビ,657,7354,2/4,4,103
2026-08-08,espace_akiba,パチスロ戦国恋姫,630,5296,1/4,4,104
2026-08-08,espace_akiba,Lパチスロからくりサーカス2,603,5862,6/16,16,103.4
2026-08-08,espace_akiba,スマスロ化物語,542,6786,3/8,8,102.7
2026-08-08,espace_akiba,L邪神ちゃんドロップキック,498,7736,1/4,4,102.1
2026-08-08,espace_akiba,この素晴らしい世界に祝福を！,486,7569,2/5,5,102.1
2026-08-08,espace_akiba,戦国コレクション6,460,6603,6/10,10,102.3
2026-08-08,espace_akiba,ゴーゴージャグラー３,403,7565,4/6,6,101.8
2026-08-08,espace_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,392,6888,6/8,8,101.9
2026-08-08,espace_akiba,スマスロとある科学の超電磁砲2,339,7391,2/3,3,101.5
2026-08-08,espace_akiba,スマスロ ミリオンゴッド-神々の軌跡-,320,7512,5/17,17,101.4
2026-08-08,espace_akiba,マイジャグラーV,264,6703,12/27,27,101.3
2026-08-08,espace_akiba,ハッピージャグラーＶＩＩＩ,208,6359,1/2,2,101.1
2026-08-08,espace_akiba,L虚構推理,133,7710,2/4,4,100.6
2026-08-08,espace_akiba,スマスロ とある魔術の禁書目録2,111,8114,10/20,20,100.5
2026-08-08,espace_akiba,A-SLOT+ ディスクアップ ULTRAREMIX,105,6379,1/2,2,100.5
2026-08-08,espace_akiba,スマスロモンキーターンV,68,4515,5/11,11,100.5
2026-08-08,espace_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,-46,6107,14/25,25,99.8
2026-08-08,espace_akiba,L東京喰種,-201,6773,13/28,28,99
2026-08-08,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-257,4646,18/50,50,98.2
2026-08-08,espace_akiba,Lバンドリ！,-318,6712,4/8,8,98.4
2026-08-08,espace_akiba,スマスロ ゴッドイーター リザレクション,-323,5274,1/3,3,98
2026-08-08,espace_akiba,Lパチスロ炎炎ノ消防隊2,-344,7190,3/8,8,98.4
2026-08-08,espace_akiba,スマスロ サンダーV,-345,6380,1/2,2,98.2
2026-08-08,espace_akiba,回胴式遊技機グランベルム,-377,6680,2/7,7,98.1
2026-08-08,espace_akiba,ネオアイムジャグラーEX,-393,6966,2/5,5,98.1
2026-08-08,espace_akiba,Lソードアート・オンライン,-487,6207,4/10,10,97.4
2026-08-08,espace_akiba,スマスロ ストリートファイター6,-511,5627,2/5,5,97
2026-08-08,espace_akiba,A-SLOT+異世界かるてっとBT,-549,6311,1/4,4,97.1
2026-08-08,espace_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,-722,4586,1/3,3,94.8
2026-08-08,espace_akiba,Lパチスロ革命機ヴァルヴレイヴ2,-906,7320,2/10,10,95.9
2026-08-08,espace_akiba,真打 吉宗,-1010,5672,3/10,10,94.1
2026-08-08,espace_akiba,スロット ワールドダイスター,-1093,8078,2/4,4,95.5
2026-08-08,espace_akiba,スマスロ モンスターハンターライズ,-1197,6591,1/3,3,93.9
2026-08-08,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-1494,5194,0/3,3,90.4
2026-08-08,espace_akiba,いざ！番長,-1501,6944,0/2,2,92.8
2026-08-08,espace_akiba,Lアズールレーン THE ANIMATION,-2465,7362,1/3,3,88.8
