date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-09-11,bigdipper,L戦国乙女5 業火を穿つ宿焔の双刃,5139,6950,2/4,4,124.6
2026-09-11,bigdipper,スロット ワールドダイスター,2563,3700,1/2,2,123.1
2026-09-11,bigdipper,スマスロ 東京リベンジャーズ,2366,1860,2/3,3,142.4
2026-09-11,bigdipper,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2136,4466,3/4,4,115.9
2026-09-11,bigdipper,Lパチスロからくりサーカス2,1216,4220,2/6,6,109.6
2026-09-11,bigdipper,L戦国乙女４　戦乱に閃く炯眼の軍師,1207,1934,1/2,2,120.8
2026-09-11,bigdipper,スマスロ 攻殻機動隊,1164,5617,2/3,3,106.9
2026-09-11,bigdipper,スマスロ リコリス・リコイル,1072,8042,3/5,5,104.4
2026-09-11,bigdipper,パチスロ　甲鉄城のカバネリ,1010,3306,3/4,4,110.2
2026-09-11,bigdipper,ゴーゴージャグラー３,776,1862,4/7,7,113.9
2026-09-11,bigdipper,スマスロモンキーターンV,647,4446,2/5,5,104.9
2026-09-11,bigdipper,スマスロ モンスターハンターライズ,609,2936,1/3,3,106.9
2026-09-11,bigdipper,スマスロ とある魔術の禁書目録2,594,2140,1/3,3,109.2
2026-09-11,bigdipper,スマスロ新鬼武者3,458,3499,1/3,3,104.4
2026-09-11,bigdipper,スマスロ 甲鉄城のカバネリ 海門決戦,391,4445,3/7,7,102.9
2026-09-11,bigdipper,この素晴らしい世界に祝福を！,354,2005,2/2,2,105.9
2026-09-11,bigdipper,ファンキージャグラー２ＫＴ,232,3353,3/5,5,102.3
2026-09-11,bigdipper,Lパチスロ彼女、お借りします,86,4344,1/3,3,100.7
2026-09-11,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,74,4183,2/8,8,100.6
2026-09-11,bigdipper,L東京喰種,54,3169,1/7,7,100.6
2026-09-11,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,39,1394,3/10,10,100.9
2026-09-11,bigdipper,ウルトラミラクルジャグラー,-80,1324,1/3,3,98
2026-09-11,bigdipper,スマスロ ゴッドイーター リザレクション,-149,1573,1/4,4,96.8
2026-09-11,bigdipper,マイジャグラーV,-164,1619,4/11,11,96.6
2026-09-11,bigdipper,Lパチスロ かぐや様は告らせたい,-207,1975,1/3,3,96.5
2026-09-11,bigdipper,スロット ソードアート・オンラインⅡ,-236,7240,1/3,3,98.9
2026-09-11,bigdipper,Lパチスロからくりサーカス,-290,2403,3/5,5,96
2026-09-11,bigdipper,スマスロ ビッグドリーム THE GOLDEN PUSHER,-305,589,0/2,2,82.7
2026-09-11,bigdipper,スマスロ ミリオンゴッド-神々の軌跡-,-306,6184,1/3,3,98.4
2026-09-11,bigdipper,スマスロ化物語,-345,3567,1/4,4,96.8
2026-09-11,bigdipper,L無職転生～異世界行ったら本気だす～,-373,523,0/2,2,76.3
2026-09-11,bigdipper,Lソードアート・オンライン,-396,331,0/2,2,60.1
2026-09-11,bigdipper,スマスロ北斗の拳 転生の章2,-450,1149,0/3,3,86.9
2026-09-11,bigdipper,回胴式遊技機グランベルム,-478,1134,1/3,3,86
2026-09-11,bigdipper,スマスロ ストリートファイター6,-504,1764,1/2,2,90.5
2026-09-11,bigdipper,スマスロ やじきた道中記参る！,-576,1788,1/3,3,89.3
2026-09-11,bigdipper,真打 吉宗,-630,4517,1/2,2,95.4
2026-09-11,bigdipper,Lパチスロ炎炎ノ消防隊2,-1649,3633,1/3,3,84.9
2026-09-11,bigdipper,L青春ブタ野郎はバニーガール先輩の夢を見ない,-2500,5000,0/2,2,83.3
2026-09-11,bigdipper,モグモグ風林火山 大海戦の巻,-4962,5852,0/3,3,71.7
