date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-25,bigdipper,スマスロ やじきた道中記参る！,2233,2863,3/3,3,126
2026-08-25,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,1889,4311,4/8,8,114.6
2026-08-25,bigdipper,真打 吉宗,1562,5567,1/2,2,109.4
2026-08-25,bigdipper,スマスロ新鬼武者3,1261,5156,1/3,3,108.1
2026-08-25,bigdipper,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,1055,3060,4/4,4,111.5
2026-08-25,bigdipper,スマスロ ストリートファイター6,1021,5550,1/2,2,106.1
2026-08-25,bigdipper,ゴーゴージャグラー３,769,4517,6/7,7,105.7
2026-08-25,bigdipper,スマスロ北斗の拳 転生の章2,448,1482,3/4,4,110.1
2026-08-25,bigdipper,スマスロ 東京リベンジャーズ,360,5217,2/3,3,102.3
2026-08-25,bigdipper,スマスロ 攻殻機動隊,190,3686,1/3,3,101.7
2026-08-25,bigdipper,回胴式遊技機グランベルム,154,4436,2/3,3,101.2
2026-08-25,bigdipper,スマスロ モンスターハンターライズ,95,3572,2/3,3,100.9
2026-08-25,bigdipper,ウルトラミラクルジャグラー,-18,3986,2/3,3,99.9
2026-08-25,bigdipper,ファンキージャグラー２ＫＴ,-120,1847,3/5,5,97.8
2026-08-25,bigdipper,スマスロ 甲鉄城のカバネリ 海門決戦,-278,3468,3/7,7,97.3
2026-08-25,bigdipper,L真・一騎当千,-281,639,1/3,3,85.3
2026-08-25,bigdipper,スマスロ とある魔術の禁書目録2,-301,6344,1/3,3,98.4
2026-08-25,bigdipper,Lソードアート・オンライン,-332,3141,1/2,2,96.5
2026-08-25,bigdipper,パチスロ　甲鉄城のカバネリ,-380,2731,1/3,3,95.4
2026-08-25,bigdipper,この素晴らしい世界に祝福を！,-382,3880,0/3,3,96.7
2026-08-25,bigdipper,マイジャグラーV,-383,1560,1/11,11,91.8
2026-08-25,bigdipper,L戦国乙女４　戦乱に閃く炯眼の軍師,-396,4719,1/2,2,97.2
2026-08-25,bigdipper,Lパチスロからくりサーカス,-436,2442,2/5,5,94
2026-08-25,bigdipper,スマスロ ゴッドイーター リザレクション,-527,2349,1/4,4,92.5
2026-08-25,bigdipper,スマスロ化物語,-611,3094,1/4,4,93.4
2026-08-25,bigdipper,Lパチスロ かぐや様は告らせたい,-708,6848,1/3,3,96.6
2026-08-25,bigdipper,L東京喰種,-858,4613,3/7,7,93.8
2026-08-25,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,-862,1629,3/10,10,82.4
2026-08-25,bigdipper,スマスロ ミリオンゴッド-神々の軌跡-,-990,4222,1/3,3,92.2
2026-08-25,bigdipper,ヤバチバ,-1125,976,0/3,3,61.6
2026-08-25,bigdipper,スマスロモンキーターンV,-1254,3494,1/5,5,88
2026-08-25,bigdipper,スロット ソードアート・オンラインⅡ,-1476,6752,1/3,3,92.7
2026-08-25,bigdipper,スマスロ ビッグドリーム THE GOLDEN PUSHER,-1568,1381,0/2,2,62.1
2026-08-25,bigdipper,スロット ワールドダイスター,-1641,2932,0/2,2,81.3
2026-08-25,bigdipper,スマスロ バイオハザードRE:3,-1920,4113,1/3,3,84.4
2026-08-25,bigdipper,L戦国乙女5 業火を穿つ宿焔の双刃,-2214,3892,0/4,4,81
2026-08-25,bigdipper,Lパチスロ炎炎ノ消防隊2,-2389,3420,0/3,3,76.7
2026-08-25,bigdipper,Lパチスロからくりサーカス2,-2565,5079,1/6,6,83.2
2026-08-25,bigdipper,L無職転生～異世界行ったら本気だす～,-2610,5919,0/2,2,85.3
