date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-06-22,shinkan,Lタクトオーパス デスティニー,7856,4277,1/2,2,161.2
2026-06-22,shinkan,スマスロ 攻殻機動隊,4353,6395,4/4,4,122.7
2026-06-22,shinkan,パチスロ　甲鉄城のカバネリ,3857,3484,2/2,2,136.9
2026-06-22,shinkan,Lアズールレーン THE ANIMATION,3368,2825,2/3,3,139.7
2026-06-22,shinkan,Lパチスロ革命機ヴァルヴレイヴ2,3118,2670,4/5,5,138.9
2026-06-22,shinkan,スマスロ化物語,3039,6659,4/6,6,115.2
2026-06-22,shinkan,スマスロ モンスターハンターライズ,2638,3907,2/4,4,122.5
2026-06-22,shinkan,A-SLOT+異世界かるてっとBT,2455,5171,1/2,2,115.8
2026-06-22,shinkan,ウルトラミラクルジャグラー,2307,8339,3/3,3,109.2
2026-06-22,shinkan,マジカルハロウィン　～Trick or Treat!～,2211,3817,2/2,2,119.3
2026-06-22,shinkan,スマスロ北斗の拳 転生の章2,1806,3983,8/13,13,115.1
2026-06-22,shinkan,スマスロ 東京リベンジャーズ,1500,2543,2/4,4,119.7
2026-06-22,shinkan,スマスロモンキーターンV,1490,4518,7/11,11,111
2026-06-22,shinkan,Lパチスロ炎炎ノ消防隊2,1481,5059,3/8,8,109.8
2026-06-22,shinkan,ジャグラーガールズSS,1444,7458,3/5,5,106.5
2026-06-22,shinkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,1355,6092,4/4,4,107.4
2026-06-22,shinkan,スマスロヨルムンガンド,1249,1286,1/2,2,132.4
2026-06-22,shinkan,スマスロ スーパーリオエース2,1231,4639,3/5,5,108.8
2026-06-22,shinkan,クランキークレスト,1161,6492,2/2,2,106
2026-06-22,shinkan,ゴーゴージャグラー３,924,5708,5/10,10,105.4
2026-06-22,shinkan,Lパチスロうみねこのなく頃に2,807,5761,1/2,2,104.7
2026-06-22,shinkan,L ＨＥＹ！エリートサラリーマン鏡,674,3056,2/3,3,107.4
2026-06-22,shinkan,ハッピージャグラーＶＩＩＩ,435,4515,4/7,7,103.2
2026-06-22,shinkan,L東京喰種,353,4602,8/16,16,102.6
2026-06-22,shinkan,バーサスリヴァイズ,307,4085,2/3,3,102.5
2026-06-22,shinkan,スロット ソードアート・オンラインⅡ,229,7832,3/8,8,101
2026-06-22,shinkan,沖ドキ！ＧＯＬＤ-30,184,2175,3/9,9,102.8
2026-06-22,shinkan,スマスロ スーパーブラックジャック,176,3330,2/3,3,101.8
2026-06-22,shinkan,マイジャグラーV,121,7304,18/43,43,100.6
2026-06-22,shinkan,スマスロ 甲鉄城のカバネリ 海門決戦,19,3478,7/16,16,100.2
2026-06-22,shinkan,Lスマスロ北斗の拳,6,3717,2/6,6,100.1
2026-06-22,shinkan,スマスロ 沖ドキ!DUO アンコール,-20,1560,1/4,4,99.6
2026-06-22,shinkan,ファンキージャグラー２ＫＴ,-33,5157,3/5,5,99.8
2026-06-22,shinkan,スマスロとある科学の超電磁砲2,-48,1202,1/2,2,98.7
2026-06-22,shinkan,L戦国乙女４　戦乱に閃く炯眼の軍師,-51,7751,2/5,5,99.8
2026-06-22,shinkan,L戦国乙女5 業火を穿つ宿焔の双刃,-67,7437,4/8,8,99.7
2026-06-22,shinkan,ネオアイムジャグラーEX,-68,5043,14/33,33,99.6
2026-06-22,shinkan,スマート沖スロ ニューキングハナハナV,-131,1640,0/3,3,97.3
2026-06-22,shinkan,スマスロ鉄拳6,-152,2390,0/2,2,97.9
2026-06-22,shinkan,ミスタージャグラー,-164,3515,1/3,3,98.4
2026-06-22,shinkan,L無職転生～異世界行ったら本気だす～,-192,1058,1/2,2,94
2026-06-22,shinkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,-197,4963,1/2,2,98.7
2026-06-22,shinkan,プリズムナナ,-239,888,1/2,2,91
2026-06-22,shinkan,スマスロ ハナビ,-246,3122,1/4,4,97.4
2026-06-22,shinkan,パチスロ　ディスクアップ２,-278,4173,0/5,5,97.8
2026-06-22,shinkan,スマスロ新鬼武者3,-296,1655,1/3,3,94
2026-06-22,shinkan,スマスロ バイオハザードRE:3,-313,1645,1/7,7,93.7
2026-06-22,shinkan,Lソードアート・オンライン,-323,2309,1/4,4,95.3
2026-06-22,shinkan,この素晴らしい世界に祝福を！,-360,4673,1/3,3,97.4
2026-06-22,shinkan,新ハナビ,-400,3373,0/2,2,96.1
2026-06-22,shinkan,スマスロ シャーマンキング,-498,479,0/2,2,65.3
2026-06-22,shinkan,アレックス ブライト,-523,3381,1/4,4,94.8
2026-06-22,shinkan,沖ドキ!ゴージャス 30Φ,-628,1709,1/3,3,87.8
2026-06-22,shinkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-668,5493,2/7,7,95.9
2026-06-22,shinkan,A-SLOT+ ディスクアップ ULTRAREMIX,-844,1731,0/2,2,83.8
2026-06-22,shinkan,スマスロ サンダーV,-847,3370,0/2,2,91.6
2026-06-22,shinkan,スマスロ ゴッドイーター リザレクション,-1046,3301,1/4,4,89.4
2026-06-22,shinkan,スマスロBIRDIE WING-Golf Girls’ Story-,-1208,4675,1/2,2,91.4
2026-06-22,shinkan,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,-1641,2243,0/2,2,75.6
2026-06-22,shinkan,いざ！番長,-1695,3336,0/3,3,83.1
2026-06-22,shinkan,スマスロ ミリオンゴッド-神々の軌跡-,-2136,3999,1/10,10,82.2
2026-06-22,shinkan,真打 吉宗,-3162,5172,1/6,6,79.6
2026-06-22,shinkan,スマスロ ビッグドリーム THE GOLDEN PUSHER,-3294,4168,0/3,3,73.7
