date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-05-31,shinkan,ハッピージャグラーＶＩＩＩ,2001,6218,19,18,-1305,93,168,327,345
2026-05-31,shinkan,ハッピージャグラーＶＩＩＩ,2002,1490,2,1,-1192,73.3,497,745,1490
2026-05-31,shinkan,ハッピージャグラーＶＩＩＩ,2003,6898,29,17,622,103,150,238,406
2026-05-31,shinkan,ハッピージャグラーＶＩＩＩ,2004,2885,2,8,-1899,78.1,289,1443,361
2026-05-31,shinkan,ハッピージャグラーＶＩＩＩ,2005,4753,25,11,1506,110.6,132,190,432
2026-05-31,shinkan,ハッピージャグラーＶＩＩＩ,2006,6521,29,16,713,103.6,145,225,408
2026-05-31,shinkan,ハッピージャグラーＶＩＩＩ,2007,4249,18,8,511,104,163,236,531
2026-05-31,shinkan,ネオアイムジャグラーEX,2008,3962,8,10,-1596,86.6,220,495,396
2026-05-31,shinkan,ネオアイムジャグラーEX,2009,6741,23,17,-900,95.5,169,293,397
2026-05-31,shinkan,ネオアイムジャグラーEX,2010,7826,38,43,4316,118.4,97,206,182
2026-05-31,shinkan,ネオアイムジャグラーEX,2011,9198,33,38,501,101.8,130,279,242
2026-05-31,shinkan,ネオアイムジャグラーEX,2012,3142,14,8,515,105.5,143,224,393
2026-05-31,shinkan,ネオアイムジャグラーEX,2013,8461,41,36,3300,113,110,206,235
2026-05-31,shinkan,マイジャグラーV,2014,8477,33,26,605,102.4,144,257,326
2026-05-31,shinkan,マイジャグラーV,2015,8266,39,36,3096,112.5,110,212,230
2026-05-31,shinkan,マイジャグラーV,2016,4277,11,8,-1386,89.2,225,389,535
2026-05-31,shinkan,マイジャグラーV,2017,5487,13,7,-2392,85.5,274,422,784
2026-05-31,shinkan,マイジャグラーV,2018,6159,20,14,-1089,94.1,181,308,440
2026-05-31,shinkan,マイジャグラーV,2019,6881,29,14,-96,99.5,160,237,492
2026-05-31,shinkan,マイジャグラーV,2020,7942,30,30,307,101.3,132,265,265
2026-05-31,shinkan,マイジャグラーV,2021,7817,35,18,1201,105.1,147,223,434
2026-05-31,shinkan,マイジャグラーV,2022,5266,13,11,-1604,89.8,219,405,479
2026-05-31,shinkan,マイジャグラーV,2023,7033,28,27,902,104.3,128,251,260
2026-05-31,shinkan,マイジャグラーV,2024,8766,27,34,-300,98.9,144,325,258
2026-05-31,shinkan,マイジャグラーV,2025,8587,39,27,2097,108.1,130,220,318
2026-05-31,shinkan,マイジャグラーV,2026,6714,18,17,-1599,92.1,192,373,395
2026-05-31,shinkan,マイジャグラーV,2027,9265,35,38,1821,106.6,127,265,244
2026-05-31,shinkan,マイジャグラーV,2028,9342,45,34,3802,113.6,118,208,275
2026-05-31,shinkan,マイジャグラーV,2029,9335,42,38,2920,110.4,117,222,246
2026-05-31,shinkan,マイジャグラーV,2030,5481,30,8,1605,109.8,144,183,685
2026-05-31,shinkan,マイジャグラーV,2031,8023,32,29,1314,105.5,132,251,277
2026-05-31,shinkan,ゴーゴージャグラー３,2032,6313,29,20,1202,106.3,129,218,316
2026-05-31,shinkan,ゴーゴージャグラー３,2033,8725,43,33,3020,111.5,115,203,264
2026-05-31,shinkan,ゴーゴージャグラー３,2034,7013,30,18,904,104.3,146,234,390
2026-05-31,shinkan,ゴーゴージャグラー３,2035,9047,41,28,1911,107,131,221,323
