date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-29,stardust,いざ！番長,4579,3347,3/3,3,145.6
2026-08-29,stardust,スマスロ やじきた道中記参る！,3302,6007,2/3,3,118.3
2026-08-29,stardust,Lスマスロ北斗の拳,1494,6214,6/6,6,108
2026-08-29,stardust,Lパチスロ炎炎ノ消防隊2,1240,3104,2/3,3,113.3
2026-08-29,stardust,スマスロ ストリートファイター6,1176,3426,3/4,4,111.4
2026-08-29,stardust,スマスロ ハナビ,1065,3741,4/4,4,109.5
2026-08-29,stardust,スロット ワールドダイスター,848,4789,1/2,2,105.9
2026-08-29,stardust,Lパチスロからくりサーカス2,799,4402,3/6,6,106.1
2026-08-29,stardust,スマスロモンキーターンV,793,6086,4/5,5,104.3
2026-08-29,stardust,真打 吉宗,617,4553,4/5,5,104.5
2026-08-29,stardust,ファンキージャグラー２ＫＴ,235,3757,2/8,8,102.1
2026-08-29,stardust,スマスロ バイオハザードRE:3,93,2371,1/3,3,101.3
2026-08-29,stardust,ウルトラミラクルジャグラー,27,2581,2/4,4,100.3
2026-08-29,stardust,ミスタージャグラー,7,2406,3/4,4,100.1
2026-08-29,stardust,ジャグラーガールズSS,5,3222,2/4,4,100.1
2026-08-29,stardust,スマスロケロット5BT,4,2692,1/2,2,100
2026-08-29,stardust,スロット ソードアート・オンラインⅡ,-195,7844,3/5,5,99.2
2026-08-29,stardust,ハッピージャグラーＶＩＩＩ,-208,3446,1/3,3,98
2026-08-29,stardust,L東京喰種,-250,3779,3/8,8,97.8
2026-08-29,stardust,スマスロ とある魔術の禁書目録2,-263,6992,2/5,5,98.7
2026-08-29,stardust,ネオアイムジャグラーEX,-279,3133,2/5,5,97
2026-08-29,stardust,マイジャグラーV,-319,4627,4/16,16,97.7
2026-08-29,stardust,スマスロ サンダーV,-326,1056,1/2,2,89.7
2026-08-29,stardust,ゴーゴージャグラー３,-332,4400,2/6,6,97.5
2026-08-29,stardust,スマスロ スーパーリオエース2,-487,3386,1/3,3,95.2
2026-08-29,stardust,スマスロ 甲鉄城のカバネリ 海門決戦,-789,2516,1/6,6,89.5
2026-08-29,stardust,スマスロBIRDIE WING-Golf Girls’ Story-,-961,1169,0/2,2,72.6
2026-08-29,stardust,スマスロ北斗の拳 転生の章2,-967,3111,1/12,12,89.6
2026-08-29,stardust,スマスロ ミリオンゴッド-神々の軌跡-,-1230,5507,2/7,7,92.6
2026-08-29,stardust,戦国コレクション6,-1387,5127,1/2,2,91
2026-08-29,stardust,スマスロ化物語,-1592,3418,0/2,2,84.5
2026-08-29,stardust,L戦国乙女5 業火を穿つ宿焔の双刃,-2328,4790,1/6,6,83.8
