date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-08-28,bigapple,,2001,4289,61,23,1,100,51,70,186
2026-08-28,bigapple,,2002,514,9,3,1,100.1,43,57,171
2026-08-28,bigapple,,2003,1445,10,7,1,100,85,145,206
2026-08-28,bigapple,,2004,5072,14,21,,,145,362,242
2026-08-28,bigapple,,2005,1765,16,8,1,100,74,110,221
2026-08-28,bigapple,,2006,559,7,3,1,100.1,56,80,186
2026-08-28,bigapple,,2007,1931,13,6,,,102,149,322
2026-08-28,bigapple,,2008,1407,27,8,1,100,40,52,176
2026-08-28,bigapple,,2009,266,2,3,,,53,133,89
2026-08-28,bigapple,,2010,407,4,3,-1,99.9,58,102,136
2026-08-28,bigapple,,2011,3460,36,14,1,100,69,96,247
2026-08-28,bigapple,,2012,417,4,2,0,100,70,104,209
2026-08-28,bigapple,,2013,4843,18,18,,,135,269,269
2026-08-28,bigapple,,2014,1402,16,10,1,100,54,88,140
2026-08-28,bigapple,,2015,2955,31,15,1,100,64,95,197
2026-08-28,bigapple,,2016,3600,17,44,1,100,59,212,82
2026-08-28,bigapple,,2017,2334,11,11,,,106,212,212
2026-08-28,bigapple,,2018,3867,15,39,1,100,72,258,99
2026-08-28,bigapple,,2019,2722,10,13,,,118,272,209
2026-08-28,bigapple,,2020,1675,6,7,-1,100,129,279,239
2026-08-28,bigapple,,2021,3197,11,27,1,100,84,291,118
2026-08-28,bigapple,,2022,652,2,5,1,100.1,93,326,130
2026-08-28,bigapple,,2023,2975,12,14,,,114,248,213
2026-08-28,bigapple,,2024,1810,5,16,1,100,86,362,113
2026-08-28,bigapple,,2025,3794,13,28,1,100,93,292,136
2026-08-28,bigapple,,2026,1970,8,11,,,104,246,179
2026-08-28,bigapple,,2027,857,2,3,,,171,429,286
2026-08-28,bigapple,,2028,3945,14,14,,,141,282,282
2026-08-28,bigapple,,2029,3188,12,31,1,100,74,266,103
2026-08-28,bigapple,,2030,2455,7,12,-1,100,129,351,205
2026-08-28,bigapple,,2031,832,3,7,1,100,83,277,119
2026-08-28,bigapple,,2032,2082,6,7,,,160,347,297
2026-08-28,bigapple,,2033,3960,19,29,1,100,83,208,137
2026-08-28,bigapple,,2034,1772,6,5,,,161,295,354
2026-08-28,bigapple,,2035,3319,14,31,1,100,74,237,107
2026-08-28,bigapple,,2036,6145,22,28,,,123,279,219
2026-08-28,bigapple,,2037,1667,6,11,1,100,98,278,152
2026-08-28,bigapple,,2038,3472,14,41,1,100,63,248,85
2026-08-28,bigapple,,2039,678,3,1,,,170,226,678
2026-08-28,bigapple,,2040,2579,10,21,1,100,83,258,123
2026-08-28,bigapple,,2041,2929,11,25,1,100,81,266,117
2026-08-28,bigapple,,2042,3109,14,17,1,100,100,222,183
2026-08-28,bigapple,,2043,1294,4,6,,,129,324,216
2026-08-28,bigapple,,2044,3251,12,28,1,100,81,271,116
2026-08-28,bigapple,,2045,1719,5,13,1,100,96,344,132
2026-08-28,bigapple,,2046,2382,17,6,,,104,140,397
2026-08-28,bigapple,,2047,950,7,3,,,95,136,317
2026-08-28,bigapple,,2048,868,20,3,1,100,38,43,289
2026-08-28,bigapple,,2049,2938,28,10,,,77,105,294
2026-08-28,bigapple,,2050,605,3,1,-1,99.9,151,202,605
2026-08-28,bigapple,,2051,2219,12,11,,,96,185,202
2026-08-28,bigapple,,2052,1447,3,2,,,289,482,724
2026-08-28,bigapple,,2053,1345,19,7,1,100,52,71,192
2026-08-28,bigapple,,2054,298,9,2,1,100.1,27,33,149
2026-08-28,bigapple,,2055,3889,36,17,,,73,108,229
2026-08-28,bigapple,,2056,304,1,1,,,152,304,304
2026-08-28,bigapple,,2057,585,5,4,,,65,117,146
2026-08-28,bigapple,,2058,540,2,4,,,90,270,135
2026-08-28,bigapple,,2059,612,4,2,,,102,153,306
2026-08-28,bigapple,,2060,3111,30,14,-1,100,71,104,222
2026-08-28,bigapple,,2061,651,2,2,,,163,326,326
2026-08-28,bigapple,,2062,984,19,4,1,100,43,52,246
2026-08-28,bigapple,,2063,1111,4,4,,,139,278,278
2026-08-28,bigapple,,2064,323,3,1,,,81,108,323
2026-08-28,bigapple,,2065,876,2,2,,,219,438,438
2026-08-28,bigapple,,2066,2005,28,8,1,100,56,72,251
2026-08-28,bigapple,,2067,1391,17,7,1,100,58,82,199
2026-08-28,bigapple,,2068,1940,13,8,,,92,149,243
2026-08-28,bigapple,,2069,200,5,1,1,100.2,33,40,200
2026-08-28,bigapple,,2070,2282,20,14,-1,100,67,114,163
2026-08-28,bigapple,,2071,1778,11,5,,,111,162,356
2026-08-28,bigapple,,2072,1327,6,5,,,121,221,265
2026-08-28,bigapple,,2073,1458,20,9,1,100,50,73,162
2026-08-28,bigapple,,2074,793,3,4,,,113,264,198
2026-08-28,bigapple,,2075,940,8,3,,,85,118,313
2026-08-28,bigapple,,2076,4583,26,13,,,118,176,353
2026-08-28,bigapple,,2077,1102,5,3,,,138,220,367
2026-08-28,bigapple,,2078,1619,13,4,1,100,95,125,405
2026-08-28,bigapple,,2079,2866,13,6,,,151,220,478
2026-08-28,bigapple,,2080,258,5,2,1,100.1,37,52,129
2026-08-28,bigapple,,2081,607,2,1,,,202,304,607
2026-08-28,bigapple,,2082,1109,2,2,,,277,555,555
2026-08-28,bigapple,,2083,603,3,1,,,151,201,603
2026-08-28,bigapple,,2084,2694,33,10,1,100,63,82,269
2026-08-28,bigapple,,2085,1585,13,3,1,100,99,122,528
2026-08-28,bigapple,,2086,451,3,1,1,100.1,113,150,451
2026-08-28,bigapple,,2087,315,2,2,,,79,158,158
2026-08-28,bigapple,,2088,793,2,2,,,198,397,397
2026-08-28,bigapple,,2089,786,2,1,,,262,393,786
2026-08-28,bigapple,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,2090,217,8,1,1,100.2,24,27,217
2026-08-28,bigapple,,2091,5082,16,22,,,134,318,231
2026-08-28,bigapple,,2092,920,1,2,,,307,920,460
2026-08-28,bigapple,,2093,4286,18,19,,,116,238,226
2026-08-28,bigapple,,2094,2514,19,13,,,79,132,193
2026-08-28,bigapple,,2095,5019,35,25,1,100,84,143,201
2026-08-28,bigapple,,2096,2164,12,10,,,98,180,216
2026-08-28,bigapple,,2097,3247,13,13,,,125,250,250
2026-08-28,bigapple,,2098,2850,16,15,,,92,178,190
2026-08-28,bigapple,,2099,3445,24,13,,,93,144,265
2026-08-28,bigapple,,2100,4537,20,19,-1,100,116,227,239
2026-08-28,bigapple,,2101,4706,32,17,1,100,96,147,277
2026-08-28,bigapple,,2102,3728,25,15,,,93,149,249
2026-08-28,bigapple,,2103,2225,3,11,,,159,742,202
2026-08-28,bigapple,,2104,4903,12,16,,,175,409,306
2026-08-28,bigapple,,2105,5551,16,16,,,173,347,347
2026-08-28,bigapple,,2106,373,3,1,,,93,124,373
2026-08-28,bigapple,,2107,1165,18,3,1,100,55,65,388
2026-08-28,bigapple,,2108,1322,23,8,1,100,43,57,165
2026-08-28,bigapple,,2109,1619,62,14,1,100,21,26,116
2026-08-28,bigapple,,2110,0,0,0,0,,,,
2026-08-28,bigapple,,2111,553,2,1,,,184,277,553
2026-08-28,bigapple,,2112,1795,24,5,1,100,62,75,359
2026-08-28,bigapple,,2113,0,0,0,0,,,,
2026-08-28,bigapple,,2114,362,33,7,1,100.1,9,11,52
2026-08-28,bigapple,,2115,3096,28,8,,,86,111,387
2026-08-28,bigapple,,2116,644,28,5,1,100.1,20,23,129
2026-08-28,bigapple,,2117,605,0,1,,,605,,605
2026-08-28,bigapple,,2118,876,3,3,,,146,292,292
2026-08-28,bigapple,,2119,347,1,2,,,116,347,174
2026-08-28,bigapple,,2120,2325,10,4,-1,100,166,233,581
2026-08-28,bigapple,,2121,172,2,1,1,100.2,57,86,172
2026-08-28,bigapple,,2122,1476,12,5,1,100,87,123,295
2026-08-28,bigapple,,2123,306,1,2,,,102,306,153
2026-08-28,bigapple,,2124,661,2,3,,,132,331,220
2026-08-28,bigapple,,2125,1877,5,5,,,188,375,375
2026-08-28,bigapple,,2126,278,1,2,,,93,278,139
2026-08-28,bigapple,,2127,799,1,2,,,266,799,400
2026-08-28,bigapple,,2128,1256,3,3,,,209,419,419
2026-08-28,bigapple,,2129,272,5,2,1,100.1,39,54,136
2026-08-28,bigapple,,2130,4731,49,25,1,100,64,97,189
2026-08-28,bigapple,,2131,789,3,2,,,158,263,395
2026-08-28,bigapple,,2132,1237,14,3,0,100,73,88,412
2026-08-28,bigapple,,2133,710,9,4,1,100,55,79,178
2026-08-28,bigapple,,2134,410,4,2,,,68,103,205
2026-08-28,bigapple,,2135,369,3,2,,,74,123,185
2026-08-28,bigapple,,2136,763,7,3,,,76,109,254
2026-08-28,bigapple,,2137,1114,10,4,,,80,111,279
2026-08-28,bigapple,,2138,574,1,1,,,287,574,574
2026-08-28,bigapple,,2139,948,15,5,1,100,47,63,190
2026-08-28,bigapple,,2140,1081,0,1,-1,100,1081,,1081
2026-08-28,bigapple,,2141,2814,0,19,1,100,148,,148
2026-08-28,bigapple,,2142,1563,0,2,,,782,,782
2026-08-28,bigapple,,2143,1433,0,25,1,100,57,,57
2026-08-28,bigapple,,2144,795,0,4,,,199,,199
2026-08-28,bigapple,,2145,2246,0,7,,,321,,321
2026-08-28,bigapple,,2146,4267,52,19,1,100,60,82,225
2026-08-28,bigapple,,2147,4515,47,17,1,100,71,96,266
2026-08-28,bigapple,,2148,4135,35,13,,,86,118,318
