date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-05-17,shinkan,プリズムナナ,3002,4931,2/2,2,120.3
2026-05-17,shinkan,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,1004,2100,2/2,2,115.9
2026-05-17,shinkan,Lスマスロ北斗の拳,863,3267,2/5,5,108.8
2026-05-17,shinkan,L少女☆歌劇 レヴュースタァライト -The SLOT-,856,7351,2/2,2,103.9
2026-05-17,shinkan,A-SLOT+ ディスクアップ ULTRAREMIX,853,3316,2/4,4,108.6
2026-05-17,shinkan,真打 吉宗,821,4937,4/6,6,105.5
2026-05-17,shinkan,Lアズールレーン THE ANIMATION,767,4513,2/3,3,105.7
2026-05-17,shinkan,スマスロ新鬼武者3,713,3337,1/2,2,107.1
2026-05-17,shinkan,ゴーゴージャグラー３,699,6880,7/10,10,103.4
2026-05-17,shinkan,新ハナビ,658,3500,1/2,2,106.3
2026-05-17,shinkan,ウルトラミラクルジャグラー,310,4915,2/3,3,102.1
2026-05-17,shinkan,パチスロ　甲鉄城のカバネリ,307,2938,1/2,2,103.5
2026-05-17,shinkan,沖ドキ！ＧＯＬＤ-30,258,2805,5/9,9,103.1
2026-05-17,shinkan,ジャグラーガールズSS,246,3648,3/5,5,102.2
2026-05-17,shinkan,スマスロ鉄拳6,240,1927,1/3,3,104.2
2026-05-17,shinkan,スマスロ ハナビ,226,2319,3/5,5,103.2
2026-05-17,shinkan,マイジャグラーV,178,6154,20/43,43,101
2026-05-17,shinkan,スマスロ化物語,158,2999,3/6,6,101.8
2026-05-17,shinkan,スマスロ 甲鉄城のカバネリ 海門決戦,134,5187,8/14,14,100.9
2026-05-17,shinkan,L東京喰種,46,5029,7/20,20,100.3
2026-05-17,shinkan,A-SLOT+異世界かるてっとBT,6,4046,1/2,2,100
2026-05-17,shinkan,ミスタージャグラー,4,3863,1/3,3,100
2026-05-17,shinkan,スマート沖スロ ニューキングハナハナV,-18,2551,2/4,4,99.8
2026-05-17,shinkan,アレックス ブライト,-71,2168,1/4,4,98.9
2026-05-17,shinkan,スマスロ ゴッドイーター リザレクション,-171,2305,1/4,4,97.5
2026-05-17,shinkan,マジカルハロウィン　～Trick or Treat!～,-203,465,0/2,2,85.4
2026-05-17,shinkan,パチスロ　ディスクアップ２,-210,3101,2/5,5,97.7
2026-05-17,shinkan,ファンキージャグラー２ＫＴ,-235,3319,1/5,5,97.6
2026-05-17,shinkan,ネオアイムジャグラーEX,-265,3522,11/33,33,97.5
2026-05-17,shinkan,スマスロ スーパーブラックジャック,-269,2706,1/4,4,96.7
2026-05-17,shinkan,ハッピージャグラーＶＩＩＩ,-382,2650,1/7,7,95.2
2026-05-17,shinkan,スマスロモンキーターンV,-396,2368,1/11,11,94.4
2026-05-17,shinkan,Lパチスロ炎炎ノ消防隊2,-524,3256,3/8,8,94.6
2026-05-17,shinkan,この素晴らしい世界に祝福を！,-532,4692,1/3,3,96.2
2026-05-17,shinkan,バーサスリヴァイズ,-593,2245,0/3,3,91.2
2026-05-17,shinkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-596,4737,2/9,9,95.8
2026-05-17,shinkan,いざ！番長,-697,2407,0/2,2,90.4
2026-05-17,shinkan,L無職転生～異世界行ったら本気だす～,-700,2533,1/3,3,90.8
2026-05-17,shinkan,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,-722,2392,0/4,4,89.9
2026-05-17,shinkan,Lパチスロうみねこのなく頃に2,-741,5624,1/2,2,95.6
2026-05-17,shinkan,スマスロ 東京リベンジャーズ,-759,2161,1/3,3,88.3
2026-05-17,shinkan,スマスロ モンスターハンターライズ,-831,3455,0/3,3,92
2026-05-17,shinkan,クランキークレスト,-845,2163,0/2,2,87
2026-05-17,shinkan,沖ドキ!ゴージャス 30Φ,-925,3343,1/3,3,90.8
2026-05-17,shinkan,Lパチスロ かぐや様は告らせたい,-953,1171,0/2,2,72.9
2026-05-17,shinkan,スマスロ バイオハザードRE:3,-959,3638,2/9,9,91.2
2026-05-17,shinkan,スマスロ サンダーV,-992,1720,0/2,2,80.8
2026-05-17,shinkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-1077,1993,1/5,5,82
2026-05-17,shinkan,スマスロ北斗の拳 転生の章2,-1087,4188,2/14,14,91.4
2026-05-17,shinkan,Lタクトオーパス デスティニー,-1240,5460,0/2,2,92.4
2026-05-17,shinkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,-1241,1324,0/2,2,68.8
2026-05-17,shinkan,L戦国乙女４　戦乱に閃く炯眼の軍師,-1346,4686,0/4,4,90.4
2026-05-17,shinkan,スマスロヨルムンガンド,-1351,3909,0/2,2,88.5
2026-05-17,shinkan,Lソードアート・オンライン,-1372,4207,0/4,4,89.1
2026-05-17,shinkan,スマスロ 沖ドキ!DUO アンコール,-1389,3405,3/8,8,86.4
2026-05-17,shinkan,Lパチスロ革命機ヴァルヴレイヴ2,-1410,2026,0/7,7,76.8
2026-05-17,shinkan,スマスロ シャーマンキング,-1547,2260,0/2,2,77.2
2026-05-17,shinkan,スマスロ 攻殻機動隊,-1566,4055,0/4,4,87.1
2026-05-17,shinkan,スマスロとある科学の超電磁砲2,-1640,2351,0/2,2,76.7
2026-05-17,shinkan,スマスロ ミリオンゴッド-神々の軌跡-,-2034,7174,2/10,10,90.5
2026-05-17,shinkan,スマスロ ビッグドリーム THE GOLDEN PUSHER,-2136,5924,1/3,3,88
2026-05-17,shinkan,スマスロ スーパーリオエース2,-2192,7271,1/5,5,90
