date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-05-16,honkan,スマスロ新鬼武者3,4415,6157,2/2,2,123.9
2026-05-16,honkan,スマスロ スーパーブラックジャック,3813,3013,2/2,2,142.2
2026-05-16,honkan,スマスロ化物語,2192,5367,5/7,7,113.6
2026-05-16,honkan,A-SLOT+ ディスクアップ ULTRAREMIX,1912,6202,2/2,2,110.3
2026-05-16,honkan,スマスロ 沖ドキ!DUO アンコール,1868,4039,2/3,3,115.4
2026-05-16,honkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,1815,6051,3/3,3,110
2026-05-16,honkan,キングハナハナ-30,1709,8829,10/10,10,106.5
2026-05-16,honkan,スマスロ ミリオンゴッド-神々の軌跡-,1172,7691,5/10,10,105.1
2026-05-16,honkan,L無職転生～異世界行ったら本気だす～,959,6055,1/2,2,105.3
2026-05-16,honkan,アレックス ブライト,903,3348,1/2,2,109
2026-05-16,honkan,スマート沖スロ ニューキングハナハナV,855,6923,3/4,4,104.1
2026-05-16,honkan,スマスロ鉄拳6,598,3377,1/4,4,105.9
2026-05-16,honkan,スマスロ 甲鉄城のカバネリ 海門決戦,548,5079,7/12,12,103.6
2026-05-16,honkan,スマスロ ハナビ,458,4942,2/4,4,103.1
2026-05-16,honkan,ジャグラーガールズSS,385,5529,2/5,5,102.3
2026-05-16,honkan,Lパチスロ革命機ヴァルヴレイヴ2,356,5215,2/4,4,102.3
2026-05-16,honkan,Lパチスロうみねこのなく頃に2,303,5977,1/2,2,101.7
2026-05-16,honkan,ネオアイムジャグラーEX,297,6058,12/26,26,101.6
2026-05-16,honkan,ゴーゴージャグラー３,60,4791,4/14,14,100.4
2026-05-16,honkan,マイジャグラーV,52,6434,22/48,48,100.3
2026-05-16,honkan,Lパチスロ炎炎ノ消防隊2,23,4346,2/6,6,100.2
2026-05-16,honkan,スマスロ北斗の拳 転生の章2,-1,4513,5/17,17,100
2026-05-16,honkan,沖ドキ！BLACK,-17,5275,2/4,4,99.9
2026-05-16,honkan,ニューキングハナハナV‐30,-30,6956,1/3,3,99.9
2026-05-16,honkan,ミスタージャグラー,-198,4569,1/3,3,98.6
2026-05-16,honkan,スマスロ モンスターハンターライズ,-228,4900,1/3,3,98.4
2026-05-16,honkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-240,5073,2/6,6,98.4
2026-05-16,honkan,沖ドキ！ＧＯＬＤ,-259,2669,1/3,3,96.8
2026-05-16,honkan,ハッピージャグラーＶＩＩＩ,-278,5807,2/5,5,98.4
2026-05-16,honkan,Lラブ嬢3～Wご指名はいかがですか?～,-292,3077,1/2,2,96.8
2026-05-16,honkan,ウルトラミラクルジャグラー,-468,5364,1/4,4,97.1
2026-05-16,honkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-502,4619,1/2,2,96.4
2026-05-16,honkan,ファンキージャグラー２ＫＴ,-581,5989,3/7,7,96.8
2026-05-16,honkan,L主役は銭形5,-594,1883,1/3,3,89.5
2026-05-16,honkan,スマスロモンキーターンV,-600,2380,2/12,12,91.6
2026-05-16,honkan,Lアズールレーン THE ANIMATION,-628,5689,1/3,3,96.3
2026-05-16,honkan,沖ドキ!ゴージャス 30Φ,-652,4679,3/7,7,95.4
2026-05-16,honkan,スマスロ ビッグドリーム THE GOLDEN PUSHER,-703,8072,1/3,3,97.1
2026-05-16,honkan,スマスロ スーパーリオエース2,-708,7023,2/5,5,96.6
2026-05-16,honkan,スマスロ 東京リベンジャーズ,-731,2627,0/3,3,90.7
2026-05-16,honkan,Lスマスロ北斗の拳,-882,3153,2/8,8,90.7
2026-05-16,honkan,沖ドキ！ＧＯＬＤ-30,-890,3877,5/16,16,92.3
2026-05-16,honkan,スマスロ ゴッドイーター リザレクション,-1035,3613,1/3,3,90.5
2026-05-16,honkan,スマスロ バイオハザードRE:3,-1053,5730,3/9,9,93.9
2026-05-16,honkan,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,-1192,2242,0/3,3,82.3
2026-05-16,honkan,スマスロ 攻殻機動隊,-1521,4317,1/4,4,88.3
2026-05-16,honkan,L東京喰種,-1588,4682,5/18,18,88.7
2026-05-16,honkan,スマスロとある科学の超電磁砲2,-1608,3455,0/2,2,84.5
2026-05-16,honkan,L戦国乙女４　戦乱に閃く炯眼の軍師,-1686,4341,0/3,3,87.1
2026-05-16,honkan,プリズムナナ,-1701,2529,0/2,2,77.6
2026-05-16,honkan,Lパチスロからくりサーカス,-1723,2919,0/3,3,80.3
2026-05-16,honkan,いざ！番長,-1762,3971,0/3,3,85.2
2026-05-16,honkan,真打 吉宗,-2035,5433,1/6,6,87.5
2026-05-16,honkan,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,-2100,2960,0/3,3,76.3
2026-05-16,honkan,L ToLOVEるダークネス TRANCE ver.8.7,-2160,4312,0/3,3,83.3
2026-05-16,honkan,スマスロヨルムンガンド,-2748,4778,0/2,2,80.8
2026-05-16,honkan,チバリヨ2,-2795,3684,0/3,3,74.7
