date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-06-16,shinkan,ハッピージャグラーＶＩＩＩ,2001,693,1,0,-594,71.4,693,693,
2026-06-16,shinkan,ハッピージャグラーＶＩＩＩ,2002,2141,10,5,209,103.3,143,214,428
2026-06-16,shinkan,ハッピージャグラーＶＩＩＩ,2003,5212,25,16,1310,108.4,127,208,326
2026-06-16,shinkan,ハッピージャグラーＶＩＩＩ,2004,315,0,1,-304,67.8,315,,315
2026-06-16,shinkan,ハッピージャグラーＶＩＩＩ,2005,933,2,1,-392,86,311,467,933
2026-06-16,shinkan,ハッピージャグラーＶＩＩＩ,2006,311,0,1,-303,67.5,311,,311
2026-06-16,shinkan,ハッピージャグラーＶＩＩＩ,2007,3736,16,12,601,105.4,133,234,311
2026-06-16,shinkan,ネオアイムジャグラーEX,2008,6537,22,16,-697,96.4,172,297,409
2026-06-16,shinkan,ネオアイムジャグラーEX,2009,512,2,0,0,100,256,256,
2026-06-16,shinkan,ネオアイムジャグラーEX,2010,1901,6,1,-798,86,272,317,1901
2026-06-16,shinkan,ネオアイムジャグラーEX,2011,993,2,1,-596,80,331,497,993
2026-06-16,shinkan,ネオアイムジャグラーEX,2012,1221,4,1,-193,94.7,244,305,1221
2026-06-16,shinkan,ネオアイムジャグラーEX,2013,5465,19,11,-895,94.5,182,288,497
2026-06-16,shinkan,マイジャグラーV,2014,4996,18,12,-394,97.4,167,278,416
2026-06-16,shinkan,マイジャグラーV,2015,1404,3,1,-799,81,351,468,1404
2026-06-16,shinkan,マイジャグラーV,2016,5344,16,17,-784,95.1,162,334,314
2026-06-16,shinkan,マイジャグラーV,2017,3346,10,10,-592,94.1,167,335,335
2026-06-16,shinkan,マイジャグラーV,2018,5011,16,17,-99,99.3,152,313,295
2026-06-16,shinkan,マイジャグラーV,2019,5527,21,20,516,103.1,135,263,276
2026-06-16,shinkan,マイジャグラーV,2020,7896,30,24,316,101.3,146,263,329
2026-06-16,shinkan,マイジャグラーV,2021,3591,17,10,1103,110.2,133,211,359
2026-06-16,shinkan,マイジャグラーV,2022,751,1,2,-498,77.9,250,751,376
2026-06-16,shinkan,マイジャグラーV,2023,7514,30,25,1099,104.9,137,250,301
2026-06-16,shinkan,マイジャグラーV,2024,1802,8,3,109,102,164,225,601
2026-06-16,shinkan,マイジャグラーV,2025,3859,15,14,310,102.7,133,257,276
2026-06-16,shinkan,マイジャグラーV,2026,8191,35,26,1700,106.9,134,234,315
2026-06-16,shinkan,マイジャグラーV,2027,2933,9,7,-499,94.3,183,326,419
2026-06-16,shinkan,マイジャグラーV,2028,2457,11,4,207,102.8,164,223,614
2026-06-16,shinkan,マイジャグラーV,2029,2555,8,6,-595,92.2,183,319,426
2026-06-16,shinkan,マイジャグラーV,2030,4596,22,13,716,105.2,131,209,354
2026-06-16,shinkan,マイジャグラーV,2031,2465,5,7,-896,87.9,205,493,352
2026-06-16,shinkan,ゴーゴージャグラー３,2032,6331,35,16,2099,111.1,124,181,396
2026-06-16,shinkan,ゴーゴージャグラー３,2033,1941,8,4,0,100,162,243,485
2026-06-16,shinkan,ゴーゴージャグラー３,2034,2020,7,4,-192,96.8,184,289,505
2026-06-16,shinkan,ゴーゴージャグラー３,2035,2112,9,4,0,100,162,235,528
