date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-08-21,bigapple,,2001,3744,16,16,,,117,234,234
2026-08-21,bigapple,,2002,4149,14,16,,,138,296,259
2026-08-21,bigapple,,2003,2889,45,13,1,100,50,64,222
2026-08-21,bigapple,,2004,1370,5,4,,,152,274,343
2026-08-21,bigapple,,2005,491,1,2,,,164,491,246
2026-08-21,bigapple,,2006,3268,15,13,,,117,218,251
2026-08-21,bigapple,,2007,947,7,5,,,79,135,189
2026-08-21,bigapple,,2008,118,2,1,1,100.3,39,59,118
2026-08-21,bigapple,,2009,2417,45,10,1,100,44,54,242
2026-08-21,bigapple,,2010,957,3,3,-1,100,160,319,319
2026-08-21,bigapple,,2011,3826,32,15,1,100,81,120,255
2026-08-21,bigapple,,2012,921,8,3,1,100,84,115,307
2026-08-21,bigapple,,2013,302,1,2,,,101,302,151
2026-08-21,bigapple,,2014,3453,24,15,1,100,89,144,230
2026-08-21,bigapple,,2015,2192,14,8,1,100,100,157,274
2026-08-21,bigapple,,2016,4946,20,33,1,100,93,247,150
2026-08-21,bigapple,,2017,1098,3,1,,,275,366,1098
2026-08-21,bigapple,,2018,454,2,1,,,151,227,454
2026-08-21,bigapple,,2019,1906,8,2,,,191,238,953
2026-08-21,bigapple,,2020,2272,10,19,1,100,78,227,120
2026-08-21,bigapple,,2021,727,2,4,,,121,364,182
2026-08-21,bigapple,,2022,420,1,0,,,420,420,
2026-08-21,bigapple,,2023,953,4,1,,,191,238,953
2026-08-21,bigapple,,2024,226,1,0,,,226,226,
2026-08-21,bigapple,,2025,2487,10,8,,,138,249,311
2026-08-21,bigapple,,2026,1728,5,3,,,216,346,576
2026-08-21,bigapple,,2027,480,1,2,,,160,480,240
2026-08-21,bigapple,,2028,867,4,9,1,100,67,217,96
2026-08-21,bigapple,,2029,379,1,0,,,379,379,
2026-08-21,bigapple,,2030,3499,16,33,1,100,71,219,106
2026-08-21,bigapple,,2031,4209,24,36,1,100,70,175,117
2026-08-21,bigapple,,2032,428,2,4,1,100.1,71,214,107
2026-08-21,bigapple,,2033,2446,10,11,,,116,245,222
2026-08-21,bigapple,,2034,1873,5,23,1,100,67,375,81
2026-08-21,bigapple,,2035,1163,6,7,1,100,89,194,166
2026-08-21,bigapple,,2036,1141,4,8,0,100,95,285,143
2026-08-21,bigapple,,2037,4092,25,27,1,100,79,164,152
2026-08-21,bigapple,,2038,910,3,0,,,303,303,
2026-08-21,bigapple,,2039,381,1,0,,,381,381,
2026-08-21,bigapple,,2040,2319,7,13,-1,100,116,331,178
2026-08-21,bigapple,,2041,2595,10,31,1,100,63,260,84
2026-08-21,bigapple,,2042,2362,8,11,,,124,295,215
2026-08-21,bigapple,,2043,2739,15,32,1,100,58,183,86
2026-08-21,bigapple,,2044,4245,15,32,1,100,90,283,133
2026-08-21,bigapple,,2045,2285,13,11,,,95,176,208
2026-08-21,bigapple,,2046,315,3,2,,,63,105,158
2026-08-21,bigapple,,2047,1261,26,5,1,100,41,49,252
2026-08-21,bigapple,,2048,1838,8,8,,,115,230,230
2026-08-21,bigapple,,2049,1528,28,5,1,100,46,55,306
2026-08-21,bigapple,,2050,774,15,2,1,100,46,52,387
2026-08-21,bigapple,,2051,1542,15,10,,,62,103,154
2026-08-21,bigapple,,2052,1468,4,4,,,184,367,367
2026-08-21,bigapple,,2053,2594,35,8,1,100,60,74,324
2026-08-21,bigapple,,2054,2524,23,13,,,70,110,194
2026-08-21,bigapple,,2055,473,4,1,,,95,118,473
2026-08-21,bigapple,,2056,363,3,1,0,100,91,121,363
2026-08-21,bigapple,,2057,2500,23,13,,,69,109,192
2026-08-21,bigapple,,2058,1160,8,4,,,97,145,290
2026-08-21,bigapple,,2059,2386,22,10,,,75,108,239
2026-08-21,bigapple,,2060,1472,15,4,-1,100,77,98,368
2026-08-21,bigapple,,2061,4072,44,12,,,73,93,339
2026-08-21,bigapple,,2062,3760,51,18,1,100,54,74,209
2026-08-21,bigapple,,2063,368,2,2,,,92,184,184
2026-08-21,bigapple,,2064,161,3,1,1,100.2,40,54,161
2026-08-21,bigapple,,2065,3638,33,16,,,74,110,227
2026-08-21,bigapple,,2066,336,2,1,,,112,168,336
2026-08-21,bigapple,,2067,277,2,1,,,92,139,277
2026-08-21,bigapple,,2068,1321,8,6,,,94,165,220
2026-08-21,bigapple,,2069,1282,9,6,,,85,142,214
2026-08-21,bigapple,,2070,1354,7,2,-1,100,150,193,677
2026-08-21,bigapple,,2071,1842,11,11,,,84,167,167
2026-08-21,bigapple,,2072,1159,12,4,,,72,97,290
2026-08-21,bigapple,,2073,372,2,2,,,93,186,186
2026-08-21,bigapple,,2074,985,6,3,,,109,164,328
2026-08-21,bigapple,,2075,1514,8,8,,,95,189,189
2026-08-21,bigapple,,2076,2396,23,10,1,100,73,104,240
2026-08-21,bigapple,,2077,2914,31,11,1,100,69,94,265
2026-08-21,bigapple,,2078,2753,28,11,1,100,71,98,250
2026-08-21,bigapple,,2079,1905,26,7,1,100,58,73,272
2026-08-21,bigapple,,2080,3438,31,12,1,100,80,111,287
2026-08-21,bigapple,,2081,2193,8,3,,,199,274,731
2026-08-21,bigapple,,2082,3476,27,9,1,100,97,129,386
2026-08-21,bigapple,,2083,956,7,3,0,100,96,137,319
2026-08-21,bigapple,,2084,1088,4,2,,,181,272,544
2026-08-21,bigapple,,2085,1800,8,4,,,150,225,450
2026-08-21,bigapple,,2086,2246,5,4,,,250,449,562
2026-08-21,bigapple,,2087,1586,9,6,,,106,176,264
2026-08-21,bigapple,,2088,514,2,1,,,171,257,514
2026-08-21,bigapple,,2089,4544,26,13,,,117,175,350
2026-08-21,bigapple,,2090,1621,6,2,-1,100,203,270,811
2026-08-21,bigapple,,2091,6051,32,32,1,100,95,189,189
2026-08-21,bigapple,,2092,6079,41,25,1,100,92,148,243
2026-08-21,bigapple,,2093,5241,38,24,1,100,85,138,218
2026-08-21,bigapple,,2094,5892,26,30,,,105,227,196
2026-08-21,bigapple,,2095,4337,47,22,1,100,63,92,197
2026-08-21,bigapple,,2096,5675,35,25,,,95,162,227
2026-08-21,bigapple,,2097,2213,56,10,1,100,34,40,221
2026-08-21,bigapple,,2098,6555,22,29,,,129,298,226
2026-08-21,bigapple,,2099,4559,19,16,,,130,240,285
2026-08-21,bigapple,,2100,5736,33,28,-1,100,94,174,205
2026-08-21,bigapple,,2101,6477,24,25,,,132,270,259
2026-08-21,bigapple,,2102,5225,36,21,1,100,92,145,249
2026-08-21,bigapple,,2103,5946,40,24,1,100,93,149,248
