date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-04-13,shinkan,L東京喰種,747,4370,9/14,14,105.7
2026-04-13,shinkan,Lパチスロうみねこのなく頃に2,708,2688,1/2,2,108.8
2026-04-13,shinkan,スマスロ サンダーV,708,2473,2/2,2,109.5
2026-04-13,shinkan,スマスロ ゴッドイーター リザレクション,455,871,2/4,4,117.4
2026-04-13,shinkan,アレックス ブライト,453,2941,2/4,4,105.1
2026-04-13,shinkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,444,1021,2/5,5,114.5
2026-04-13,shinkan,沖ドキ！ＧＯＬＤ-30,441,2283,5/9,9,106.4
2026-04-13,shinkan,スマスロ化物語,370,2657,3/6,6,104.6
2026-04-13,shinkan,クランキークレスト,259,3393,2/2,2,102.5
2026-04-13,shinkan,スマスロ秘宝伝,250,289,1/4,4,128.9
2026-04-13,shinkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,131,703,4/8,8,106.2
2026-04-13,shinkan,スマスロモンキーターンV,124,2019,5/13,13,102
2026-04-13,shinkan,ジャグラーガールズSS,41,2002,1/5,5,100.7
2026-04-13,shinkan,スマスロ 東京リベンジャーズ,30,543,1/7,7,101.8
2026-04-13,shinkan,パチスロ　ディスクアップ２,-14,3130,3/5,5,99.9
2026-04-13,shinkan,スマスロ 攻殻機動隊,-17,1942,2/4,4,99.7
2026-04-13,shinkan,Lパチスロ かぐや様は告らせたい,-21,1067,1/4,4,99.3
2026-04-13,shinkan,ネオアイムジャグラーEX,-29,1988,14/33,33,99.5
2026-04-13,shinkan,スマート沖スロ ニューキングハナハナV,-48,51,0/4,4,68.6
2026-04-13,shinkan,スマスロ鉄拳6,-57,1097,3/6,6,98.3
2026-04-13,shinkan,Lソードアート・オンライン,-74,158,0/4,4,84.4
2026-04-13,shinkan,ハッピージャグラーＶＩＩＩ,-83,1827,1/7,7,98.5
2026-04-13,shinkan,L ToLOVEるダークネス,-90,3100,1/2,2,99
2026-04-13,shinkan,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,-95,1323,0/2,2,97.6
2026-04-13,shinkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,-153,643,3/5,5,92.1
2026-04-13,shinkan,スマスロ北斗の拳 転生の章2,-169,2985,3/18,18,98.1
2026-04-13,shinkan,マイジャグラーV,-188,3372,15/43,43,98.1
2026-04-13,shinkan,スマスロ シャーマンキング,-197,1068,1/2,2,93.8
2026-04-13,shinkan,L主役は銭形5,-198,2499,1/3,3,97.4
2026-04-13,shinkan,ゴーゴージャグラー３,-205,2427,5/10,10,97.2
2026-04-13,shinkan,ミスタージャグラー,-233,1528,0/3,3,94.9
2026-04-13,shinkan,プリズムナナ,-297,1401,0/2,2,92.9
2026-04-13,shinkan,ウルトラミラクルジャグラー,-298,2259,1/3,3,95.6
2026-04-13,shinkan,A-SLOT+ ディスクアップ ULTRAREMIX,-298,2400,1/4,4,95.9
2026-04-13,shinkan,マジカルハロウィン　～Trick or Treat!～,-299,552,0/2,2,81.9
2026-04-13,shinkan,Lパチスロ炎炎ノ消防隊2,-317,2705,4/8,8,96.1
2026-04-13,shinkan,スマスロ 甲鉄城のカバネリ 海門決戦,-326,4013,5/14,14,97.3
2026-04-13,shinkan,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,-346,498,0/2,2,76.8
2026-04-13,shinkan,この素晴らしい世界に祝福を！,-363,1469,0/3,3,91.8
2026-04-13,shinkan,Lパチスロ革命機ヴァルヴレイヴ2,-372,1805,3/5,5,93.1
2026-04-13,shinkan,スマスロ スーパーブラックジャック,-397,369,0/3,3,64.1
2026-04-13,shinkan,スマスロ ハナビ,-417,1437,1/5,5,90.3
2026-04-13,shinkan,Lスマスロ北斗の拳,-419,1902,4/13,13,92.7
2026-04-13,shinkan,スマスロ 沖ドキ!DUO アンコール,-444,3116,2/8,8,95.3
2026-04-13,shinkan,新ハナビ,-450,2106,0/2,2,92.9
2026-04-13,shinkan,スマスロ新鬼武者3,-471,1113,0/4,4,85.9
2026-04-13,shinkan,いざ！番長,-529,970,1/3,3,81.8
2026-04-13,shinkan,バーサスリヴァイズ,-562,2550,0/3,3,92.7
2026-04-13,shinkan,スマスロ モンスターハンターライズ,-564,2130,1/3,3,91.2
2026-04-13,shinkan,Lアズールレーン THE ANIMATION,-596,945,1/3,3,79
2026-04-13,shinkan,L戦国乙女４　戦乱に閃く炯眼の軍師,-693,1506,0/4,4,84.7
2026-04-13,shinkan,沖ドキ!ゴージャス 30Φ,-694,2122,1/3,3,89.1
2026-04-13,shinkan,L範馬刃牙,-698,1123,0/2,2,79.3
2026-04-13,shinkan,ファンキージャグラー２ＫＴ,-811,1561,0/5,5,82.7
2026-04-13,shinkan,スマスロとある科学の超電磁砲2,-1400,4942,0/2,2,90.6
2026-04-13,shinkan,A-SLOT+異世界かるてっとBT,-1448,2819,0/2,2,82.9
2026-04-13,shinkan,真打 吉宗,-1595,3506,2/6,6,84.8
2026-04-13,shinkan,L無職転生～異世界行ったら本気だす～,-1633,1838,0/3,3,70.4
2026-04-13,shinkan,スマスロヨルムンガンド,-4502,4579,0/2,2,67.2
2026-04-13,shinkan,パチスロ　甲鉄城のカバネリ,0,0,0/2,2,
2026-04-13,shinkan,L少女☆歌劇 レヴュースタァライト -The SLOT-,0,0,0/2,2,
