date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-03-02,island_akiba,スマスロ シャーマンキング,4279,5064,1/2,2,128.2
2026-03-02,island_akiba,スマスロ スーパーブラックジャック,1589,8224,7/14,14,106.4
2026-03-02,island_akiba,回胴式遊技機グランベルム,1442,3794,1/2,2,112.7
2026-03-02,island_akiba,Lパチスロガールズ＆パンツァー 最終章,1031,4313,5/9,9,108
2026-03-02,island_akiba,Lパチスロ革命機ヴァルヴレイヴ2,838,6895,9/18,18,104.1
2026-03-02,island_akiba,Lバンドリ！,699,5816,5/11,11,104
2026-03-02,island_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,691,8917,6/14,14,102.6
2026-03-02,island_akiba,Lパチスロうみねこのなく頃に2,398,7223,2/4,4,101.8
2026-03-02,island_akiba,Lソードアート・オンライン,397,5491,9/20,20,102.4
2026-03-02,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,395,6910,22/43,43,101.9
2026-03-02,island_akiba,スマスロ 七つの魔剣が支配する,197,3932,1/2,2,101.7
2026-03-02,island_akiba,スマスロとある科学の超電磁砲2,48,4797,6/15,15,100.3
2026-03-02,island_akiba,スロット ゾンビランドサガ,21,3021,4/6,6,100.2
2026-03-02,island_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,14,2234,2/5,5,100.2
2026-03-02,island_akiba,スマスロ サンダーV,-47,7296,1/2,2,99.8
2026-03-02,island_akiba,Lパチスロ かぐや様は告らせたい,-75,5267,5/16,16,99.5
2026-03-02,island_akiba,スマスロ 攻殻機動隊,-80,7989,2/5,5,99.7
2026-03-02,island_akiba,スマスロモンキーターンV,-90,4489,3/7,7,99.3
2026-03-02,island_akiba,スマスロ鉄拳6,-121,3443,1/5,5,98.8
2026-03-02,island_akiba,スマスロ化物語,-158,5766,5/15,15,99.1
2026-03-02,island_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,-178,5164,10/27,27,98.9
2026-03-02,island_akiba,パチスロ　ツインエンジェルＰＡＲＴＹ,-222,3420,0/2,2,97.8
2026-03-02,island_akiba,L ToLOVEるダークネス,-260,5845,15/42,42,98.5
2026-03-02,island_akiba,スマスロ ゴブリンスレイヤーⅡ,-281,3720,6/14,14,97.5
2026-03-02,island_akiba,マイジャグラーV,-438,3604,3/10,10,96
2026-03-02,island_akiba,L無職転生～異世界行ったら本気だす～,-451,6193,3/8,8,97.6
2026-03-02,island_akiba,Lパチスロ炎炎ノ消防隊2,-494,7727,5/14,14,97.9
2026-03-02,island_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,-599,4658,2/8,8,95.7
2026-03-02,island_akiba,スマスロ ゴッドイーター リザレクション,-773,4816,1/5,5,94.7
2026-03-02,island_akiba,L東京喰種,-847,6274,3/17,17,95.5
2026-03-02,island_akiba,ネオアイムジャグラーEX,-861,4190,1/5,5,93.2
2026-03-02,island_akiba,スマスロ北斗の拳 転生の章2,-1252,4658,1/5,5,91
2026-03-02,island_akiba,Lパチスロ戦姫絶唱シンフォギア 正義の歌,-1582,4752,0/2,2,88.9
2026-03-02,island_akiba,Lアズールレーン THE ANIMATION,-1640,6357,2/8,8,91.4
2026-03-02,island_akiba,Lダーリン・イン・ザ・フランキス,-1861,4217,0/2,2,85.3
2026-03-02,island_akiba,L範馬刃牙,-3210,4240,0/2,2,74.8
