date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-05-23,shinkan,Lソードアート・オンライン,1960,7158,3/5,5,109.1
2026-05-23,shinkan,スマスロ新鬼武者3,1700,3090,2/3,3,118.3
2026-05-23,shinkan,プリズムナナ,1348,4536,1/2,2,109.9
2026-05-23,shinkan,Lパチスロうみねこのなく頃に2,1262,4154,1/2,2,110.1
2026-05-23,shinkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,1111,4017,1/2,2,109.2
2026-05-23,shinkan,L無職転生～異世界行ったら本気だす～,1030,4287,1/3,3,108
2026-05-23,shinkan,スマスロ バイオハザードRE:3,573,4556,4/9,9,104.2
2026-05-23,shinkan,スマスロ サンダーV,549,4221,1/2,2,104.3
2026-05-23,shinkan,ジャグラーガールズSS,483,3610,2/5,5,104.5
2026-05-23,shinkan,ファンキージャグラー２ＫＴ,365,3955,3/5,5,103.1
2026-05-23,shinkan,クランキークレスト,307,4408,1/2,2,102.3
2026-05-23,shinkan,スマート沖スロ ニューキングハナハナV,256,3612,3/4,4,102.4
2026-05-23,shinkan,パチスロ　ディスクアップ２,247,2530,2/5,5,103.3
2026-05-23,shinkan,沖ドキ!ゴージャス 30Φ,176,1016,2/3,3,105.8
2026-05-23,shinkan,L少女☆歌劇 レヴュースタァライト -The SLOT-,103,722,1/2,2,104.7
2026-05-23,shinkan,スマスロ ハナビ,63,2332,2/5,5,100.9
2026-05-23,shinkan,スマスロ スーパーリオエース2,59,6225,2/5,5,100.3
2026-05-23,shinkan,スマスロ 甲鉄城のカバネリ 海門決戦,58,4977,5/14,14,100.4
2026-05-23,shinkan,A-SLOT+異世界かるてっとBT,55,3334,1/2,2,100.5
2026-05-23,shinkan,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,53,2962,1/2,2,100.6
2026-05-23,shinkan,スマスロモンキーターンV,34,2859,5/11,11,100.4
2026-05-23,shinkan,ゴーゴージャグラー３,-5,3473,5/10,10,99.9
2026-05-23,shinkan,ハッピージャグラーＶＩＩＩ,-155,2919,2/7,7,98.2
2026-05-23,shinkan,A-SLOT+ ディスクアップ ULTRAREMIX,-172,3624,2/4,4,98.4
2026-05-23,shinkan,スマスロ北斗の拳 転生の章2,-183,3197,6/14,14,98.1
2026-05-23,shinkan,この素晴らしい世界に祝福を！,-200,3294,1/3,3,98
2026-05-23,shinkan,スマスロ化物語,-246,2908,2/6,6,97.2
2026-05-23,shinkan,沖ドキ！ＧＯＬＤ-30,-252,2263,3/9,9,96.3
2026-05-23,shinkan,いざ！番長,-254,2981,1/2,2,97.2
2026-05-23,shinkan,ネオアイムジャグラーEX,-262,3173,7/33,33,97.3
2026-05-23,shinkan,Lパチスロ革命機ヴァルヴレイヴ2,-296,1386,1/7,7,92.9
2026-05-23,shinkan,マイジャグラーV,-336,4883,13/43,43,97.7
2026-05-23,shinkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-365,2720,3/6,6,95.5
2026-05-23,shinkan,スマスロ ミリオンゴッド-神々の軌跡-,-424,5805,5/10,10,97.6
2026-05-23,shinkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-441,5924,1/9,9,97.5
2026-05-23,shinkan,スマスロ スーパーブラックジャック,-449,1327,1/4,4,88.7
2026-05-23,shinkan,スマスロ 沖ドキ!DUO アンコール,-482,2349,3/8,8,93.2
2026-05-23,shinkan,スマスロ 攻殻機動隊,-493,5427,1/4,4,97
2026-05-23,shinkan,バーサスリヴァイズ,-495,3627,1/3,3,95.4
2026-05-23,shinkan,新ハナビ,-547,3507,0/2,2,94.8
2026-05-23,shinkan,アレックス ブライト,-573,3167,1/4,4,94
2026-05-23,shinkan,パチスロ　甲鉄城のカバネリ,-645,1830,1/2,2,88.3
2026-05-23,shinkan,ウルトラミラクルジャグラー,-697,3712,0/3,3,93.7
2026-05-23,shinkan,ミスタージャグラー,-727,2889,0/3,3,91.6
2026-05-23,shinkan,Lタクトオーパス デスティニー,-750,7380,1/2,2,96.6
2026-05-23,shinkan,スマスロ鉄拳6,-829,2830,1/3,3,90.2
2026-05-23,shinkan,L東京喰種,-877,3223,6/20,20,90.9
2026-05-23,shinkan,真打 吉宗,-926,5066,2/6,6,93.9
2026-05-23,shinkan,L戦国乙女４　戦乱に閃く炯眼の軍師,-941,4246,1/4,4,92.6
2026-05-23,shinkan,マジカルハロウィン　～Trick or Treat!～,-950,3277,0/2,2,90.3
2026-05-23,shinkan,スマスロ ゴッドイーター リザレクション,-995,2452,1/4,4,86.5
2026-05-23,shinkan,スマスロ モンスターハンターライズ,-1016,1773,1/4,4,80.9
2026-05-23,shinkan,Lアズールレーン THE ANIMATION,-1160,2412,1/3,3,84
2026-05-23,shinkan,Lスマスロ北斗の拳,-1393,4111,1/5,5,88.7
2026-05-23,shinkan,スマスロヨルムンガンド,-1404,3397,0/2,2,86.2
2026-05-23,shinkan,スマスロ シャーマンキング,-1445,1625,0/2,2,70.4
2026-05-23,shinkan,Lパチスロ炎炎ノ消防隊2,-1462,3751,1/8,8,87
2026-05-23,shinkan,スマスロとある科学の超電磁砲2,-1593,1449,0/2,2,63.4
2026-05-23,shinkan,スマスロ 東京リベンジャーズ,-2200,3145,0/4,4,76.7
2026-05-23,shinkan,スマスロ ビッグドリーム THE GOLDEN PUSHER,-2292,4678,1/3,3,83.7
