date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-20,honkan,スマスロ スーパーブラックジャック,2252,343,1/2,2,318.8
2026-08-20,honkan,スロット ソードアート・オンラインⅡ,1696,3336,5/10,10,116.9
2026-08-20,honkan,ニューキングハナハナV‐30,1343,5621,2/3,3,108
2026-08-20,honkan,ヤバチバ,1307,1023,1/3,3,142.6
2026-08-20,honkan,Lパチスロ革命機ヴァルヴレイヴ2,1002,1123,2/3,3,129.7
2026-08-20,honkan,スマスロ やじきた道中記参る！,830,1546,1/4,4,117.9
2026-08-20,honkan,L ToLOVEるダークネス TRANCE ver.8.7,805,1428,1/3,3,118.8
2026-08-20,honkan,いざ！番長,771,1327,2/3,3,119.4
2026-08-20,honkan,マイジャグラーV,635,6952,31/48,48,103
2026-08-20,honkan,スマスロ 甲鉄城のカバネリ 海門決戦,600,1407,9/15,15,114.2
2026-08-20,honkan,Lパチスロからくりサーカス2,442,1132,3/8,8,113
2026-08-20,honkan,Lスマスロ北斗の拳,434,3082,4/6,6,104.7
2026-08-20,honkan,真打 吉宗,419,756,2/6,6,118.5
2026-08-20,honkan,ジャグラーガールズSS,404,5642,4/5,5,102.4
2026-08-20,honkan,スマスロ ハナビ,403,2420,1/3,3,105.6
2026-08-20,honkan,スマスロ ストリートファイター6,279,2026,3/4,4,104.6
2026-08-20,honkan,スマスロ ゴッドイーター リザレクション,238,852,2/3,3,109.3
2026-08-20,honkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,170,178,1/3,3,131.8
2026-08-20,honkan,戦国コレクション6,170,1411,2/3,3,104
2026-08-20,honkan,ゴーゴージャグラー３,129,4252,6/14,14,101
2026-08-20,honkan,スマスロ スーパーリオエース2,103,1669,1/3,3,102.1
2026-08-20,honkan,L戦国乙女４　戦乱に閃く炯眼の軍師,68,108,1/3,3,120.8
2026-08-20,honkan,ハッピージャグラーＶＩＩＩ,-20,3041,2/4,4,99.8
2026-08-20,honkan,ファンキージャグラー２ＫＴ,-20,3788,3/8,8,99.8
2026-08-20,honkan,スマスロモンキーターンV,-25,676,2/7,7,98.8
2026-08-20,honkan,キングハナハナ-30,-125,3400,3/10,10,98.8
2026-08-20,honkan,スマスロ 東京リベンジャーズ,-125,2420,1/3,3,98.3
2026-08-20,honkan,スマスロ モンスターハンターライズ,-130,1124,1/3,3,96.1
2026-08-20,honkan,L戦国乙女5 業火を穿つ宿焔の双刃,-149,3334,2/8,8,98.5
2026-08-20,honkan,沖ドキ!ゴージャス 30Φ,-151,2864,3/7,7,98.2
2026-08-20,honkan,ネオアイムジャグラーEX,-160,3956,9/26,26,98.7
2026-08-20,honkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-165,338,0/6,6,83.7
2026-08-20,honkan,Lパチスロ炎炎ノ消防隊2,-180,380,0/6,6,84.2
2026-08-20,honkan,Lラブ嬢3～Wご指名はいかがですか?～,-197,472,0/2,2,86.1
2026-08-20,honkan,スマスロ バイオハザードRE:3,-233,161,0/3,3,51.9
2026-08-20,honkan,スマスロ 攻殻機動隊,-246,837,1/4,4,90.2
2026-08-20,honkan,スマスロ化物語,-345,779,1/4,4,85.2
2026-08-20,honkan,スマスロ ミリオンゴッド-神々の軌跡-,-365,1271,2/10,10,90.4
2026-08-20,honkan,スロット ワールドダイスター,-395,1937,1/2,2,93.2
2026-08-20,honkan,ウルトラミラクルジャグラー,-398,3473,2/4,4,96.2
2026-08-20,honkan,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,-398,1155,1/3,3,88.5
2026-08-20,honkan,スマスロ 沖ドキ!DUO アンコール,-494,1180,0/3,3,86
2026-08-20,honkan,L東京喰種,-694,2674,5/17,17,91.3
2026-08-20,honkan,ミスタージャグラー,-727,5525,0/3,3,95.6
2026-08-20,honkan,L南国育ち SPECIAL,-794,1858,1/3,3,85.7
2026-08-20,honkan,Lパチスロ喰霊-零-Re,-853,6703,0/2,2,95.8
2026-08-20,honkan,沖ドキ！BLACK,-870,4152,1/4,4,93
2026-08-20,honkan,沖ドキ！ＧＯＬＤ-30,-900,4240,5/16,16,92.9
2026-08-20,honkan,スマート沖スロ ニューキングハナハナV,-1197,1465,0/5,5,72.8
2026-08-20,honkan,スマスロ とある魔術の禁書目録2,-1254,3256,1/5,5,87.2
2026-08-20,honkan,スマスロ北斗の拳 転生の章2,-1260,2266,0/8,8,81.5
2026-08-20,honkan,Lアズールレーン THE ANIMATION,-1943,1540,0/2,2,57.9
2026-08-20,honkan,チバリヨ2,-2423,2903,0/3,3,72.2
2026-08-20,honkan,スマスロ シャーマンキング,0,0,0/2,2,
