date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-07-14,bigdipper,スマスロ 東京リベンジャーズ,5009,6638,1/3,3,125.2
2026-07-14,bigdipper,Lスマスロ北斗の拳,3627,6888,2/3,3,117.6
2026-07-14,bigdipper,Lソードアート・オンライン,2099,6006,2/2,2,111.6
2026-07-14,bigdipper,L戦国乙女４　戦乱に閃く炯眼の軍師,1565,1679,1/2,2,131.1
2026-07-14,bigdipper,スマスロ 攻殻機動隊,1444,6821,2/3,3,107.1
2026-07-14,bigdipper,ファンキージャグラー２ＫＴ,1048,4836,2/5,5,107.2
2026-07-14,bigdipper,忍魂参～奥義皆伝ノ章～,768,8293,2/3,3,103.1
2026-07-14,bigdipper,スマスロ北斗の拳 転生の章2,744,3214,2/5,5,107.7
2026-07-14,bigdipper,スマスロモンキーターンV,707,4536,4/4,4,105.2
2026-07-14,bigdipper,スマスロ 甲鉄城のカバネリ 海門決戦,579,3092,4/7,7,106.2
2026-07-14,bigdipper,L真・一騎当千,512,1461,3/3,3,111.7
2026-07-14,bigdipper,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,354,6502,2/4,4,101.8
2026-07-14,bigdipper,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,328,1457,2/3,3,107.5
2026-07-14,bigdipper,ヤバチバ,320,1696,1/3,3,106.3
2026-07-14,bigdipper,スマスロ モンスターハンターライズ,186,1773,2/4,4,103.5
2026-07-14,bigdipper,マイジャグラーV,177,3611,4/11,11,101.6
2026-07-14,bigdipper,スマスロ化物語,154,3113,1/3,3,101.6
2026-07-14,bigdipper,回胴式遊技機グランベルム,129,3385,1/3,3,101.3
2026-07-14,bigdipper,ウルトラミラクルジャグラー,21,3954,2/3,3,100.2
2026-07-14,bigdipper,Lパチスロからくりサーカス,19,1768,1/4,4,100.4
2026-07-14,bigdipper,Lパチスロ炎炎ノ消防隊2,8,4118,1/3,3,100.1
2026-07-14,bigdipper,スマスロ ゴッドイーター リザレクション,-84,1998,2/4,4,98.6
2026-07-14,bigdipper,ゴーゴージャグラー３,-162,2248,1/7,7,97.6
2026-07-14,bigdipper,スマスロ新鬼武者3,-185,1683,1/4,4,96.3
2026-07-14,bigdipper,この素晴らしい世界に祝福を！,-345,4221,1/3,3,97.3
2026-07-14,bigdipper,スマスロ バイオハザードRE:3,-368,1004,1/4,4,87.8
2026-07-14,bigdipper,Lパチスロからくりサーカス2,-449,4595,2/5,5,96.7
2026-07-14,bigdipper,スマスロ ミリオンゴッド-神々の軌跡-,-590,3756,1/3,3,94.8
2026-07-14,bigdipper,Lゴジラ対エヴァンゲリオン,-663,2115,1/3,3,89.5
2026-07-14,bigdipper,パチスロ頭文字Ｄ,-740,1924,0/2,2,87.2
2026-07-14,bigdipper,Lパチスロ かぐや様は告らせたい,-1015,1544,0/4,4,78.1
2026-07-14,bigdipper,L戦国乙女5 業火を穿つ宿焔の双刃,-1066,6888,2/4,4,94.8
2026-07-14,bigdipper,パチスロ　甲鉄城のカバネリ,-1168,1391,0/3,3,72
2026-07-14,bigdipper,L東京喰種,-1277,4942,2/7,7,91.4
2026-07-14,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,-1382,3696,2/7,7,87.5
2026-07-14,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,-1511,3079,2/10,10,83.6
2026-07-14,bigdipper,スロット ソードアート・オンラインⅡ,-1528,7745,1/3,3,93.4
2026-07-14,bigdipper,いざ！番長,-2160,3200,0/3,3,77.5
2026-07-14,bigdipper,真打 吉宗,-4914,5912,0/2,2,72.3
