date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-09-07,bigapple,,2001,897,4,3,,,128,224,299
2026-09-07,bigapple,,2002,132,1,1,,,66,132,132
2026-09-07,bigapple,,2003,268,1,1,,,134,268,268
2026-09-07,bigapple,,2004,2999,19,16,,,86,158,187
2026-09-07,bigapple,,2005,1351,4,4,,,169,338,338
2026-09-07,bigapple,,2006,199,1,1,,,100,199,199
2026-09-07,bigapple,,2007,337,1,2,,,112,337,169
2026-09-07,bigapple,,2008,751,5,3,,,94,150,250
2026-09-07,bigapple,,2009,2309,9,9,,,128,257,257
2026-09-07,bigapple,,2010,1921,8,8,-1,100,120,240,240
2026-09-07,bigapple,,2011,690,2,1,,,230,345,690
2026-09-07,bigapple,,2012,258,1,1,,,129,258,258
2026-09-07,bigapple,,2013,1968,5,8,,,151,394,246
2026-09-07,bigapple,,2014,1073,5,2,,,153,215,537
2026-09-07,bigapple,,2015,2190,28,10,1,100,58,78,219
2026-09-07,bigapple,,2016,5829,23,40,1,100,93,253,146
2026-09-07,bigapple,,2017,0,0,0,0,,,,
2026-09-07,bigapple,,2018,294,1,0,,,294,294,
2026-09-07,bigapple,,2019,468,1,5,1,100.1,78,468,94
2026-09-07,bigapple,,2020,150,1,0,-1,99.8,150,150,
2026-09-07,bigapple,,2021,2448,9,4,,,188,272,612
2026-09-07,bigapple,,2022,189,1,0,,,189,189,
2026-09-07,bigapple,,2023,330,2,1,,,110,165,330
2026-09-07,bigapple,,2024,0,0,0,0,,,,
2026-09-07,bigapple,,2025,3136,16,26,1,100,75,196,121
2026-09-07,bigapple,,2026,0,0,0,0,,,,
2026-09-07,bigapple,,2027,424,2,11,1,100.1,33,212,39
2026-09-07,bigapple,,2028,0,0,0,0,,,,
2026-09-07,bigapple,,2029,762,4,15,1,100,40,191,51
2026-09-07,bigapple,,2030,811,1,3,-1,100,203,811,270
2026-09-07,bigapple,,2031,1132,5,3,,,142,226,377
2026-09-07,bigapple,,2032,213,1,0,,,213,213,
2026-09-07,bigapple,,2033,2118,7,17,1,100,88,303,125
2026-09-07,bigapple,,2034,2195,10,12,,,100,220,183
2026-09-07,bigapple,,2035,1828,9,7,,,114,203,261
2026-09-07,bigapple,,2036,256,1,0,,,256,256,
2026-09-07,bigapple,,2037,771,2,0,,,386,386,
2026-09-07,bigapple,,2038,4420,21,17,,,116,210,260
2026-09-07,bigapple,,2039,265,1,0,,,265,265,
2026-09-07,bigapple,,2040,1760,9,2,-1,100,160,196,880
2026-09-07,bigapple,,2041,635,2,0,,,318,318,
2026-09-07,bigapple,,2042,1109,3,3,,,185,370,370
2026-09-07,bigapple,,2043,2415,8,14,,,110,302,173
2026-09-07,bigapple,,2044,2197,8,7,,,146,275,314
2026-09-07,bigapple,,2045,1478,9,5,,,106,164,296
2026-09-07,bigapple,,2046,8797,88,20,,,81,100,440
2026-09-07,bigapple,,2047,8319,77,14,,,91,108,594
2026-09-07,bigapple,,2048,7900,68,15,,,95,116,527
2026-09-07,bigapple,,2049,8210,75,13,,,93,109,632
2026-09-07,bigapple,,2050,8366,72,14,-1,100,97,116,598
2026-09-07,bigapple,,2051,8360,83,18,,,83,101,464
2026-09-07,bigapple,,2052,9208,99,18,1,100,79,93,512
2026-09-07,bigapple,,2053,8109,81,17,,,83,100,477
2026-09-07,bigapple,,2054,7632,81,14,1,100,80,94,545
2026-09-07,bigapple,,2055,9139,101,16,,,78,90,571
2026-09-07,bigapple,,2056,9126,96,17,1,100,81,95,537
2026-09-07,bigapple,,2057,9118,101,15,1,100,79,90,608
2026-09-07,bigapple,,2058,8665,94,15,,,79,92,578
2026-09-07,bigapple,,2059,9614,94,22,,,83,102,437
2026-09-07,bigapple,,2060,8461,92,17,1,100,78,92,498
2026-09-07,bigapple,,2061,8603,87,15,,,84,99,574
2026-09-07,bigapple,,2062,8362,86,15,1,100,83,97,557
2026-09-07,bigapple,,2063,8827,91,17,1,100,82,97,519
2026-09-07,bigapple,,2064,8751,103,14,1,100,75,85,625
2026-09-07,bigapple,,2065,8861,80,16,,,92,111,554
2026-09-07,bigapple,,2066,8098,99,15,1,100,71,82,540
