date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-11,bigdipper,スマスロ とある魔術の禁書目録2,4212,8016,3/3,3,117.5
2026-08-11,bigdipper,L戦国乙女４　戦乱に閃く炯眼の軍師,4188,4184,2/2,2,133.4
2026-08-11,bigdipper,スマスロ ストリートファイター6,2521,4199,2/2,2,120
2026-08-11,bigdipper,Lパチスロ かぐや様は告らせたい,1991,5559,1/3,3,111.9
2026-08-11,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,1914,7151,4/8,8,108.9
2026-08-11,bigdipper,スマスロモンキーターンV,1653,5490,3/5,5,110
2026-08-11,bigdipper,スマスロ ゴッドイーター リザレクション,1482,3773,1/4,4,113.1
2026-08-11,bigdipper,ウルトラミラクルジャグラー,1436,8065,3/3,3,105.9
2026-08-11,bigdipper,L東京喰種,938,6216,3/7,7,105
2026-08-11,bigdipper,スマスロ ミリオンゴッド-神々の軌跡-,854,6451,2/3,3,104.4
2026-08-11,bigdipper,スマスロ モンスターハンターライズ,846,6616,2/3,3,104.3
2026-08-11,bigdipper,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,105,6464,2/4,4,100.5
2026-08-11,bigdipper,スマスロ化物語,99,5108,2/4,4,100.6
2026-08-11,bigdipper,ヤバチバ,90,2151,1/3,3,101.4
2026-08-11,bigdipper,ファンキージャグラー２ＫＴ,58,6330,2/5,5,100.3
2026-08-11,bigdipper,Lパチスロからくりサーカス2,35,4649,3/6,6,100.2
2026-08-11,bigdipper,ゴーゴージャグラー３,-318,3842,2/7,7,97.2
2026-08-11,bigdipper,パチスロ　甲鉄城のカバネリ,-320,1502,1/3,3,92.9
2026-08-11,bigdipper,スマスロ北斗の拳 転生の章2,-341,6048,1/4,4,98.1
2026-08-11,bigdipper,この素晴らしい世界に祝福を！,-425,3640,2/3,3,96.1
2026-08-11,bigdipper,マイジャグラーV,-457,3592,2/11,11,95.8
2026-08-11,bigdipper,回胴式遊技機グランベルム,-511,4270,1/3,3,96
2026-08-11,bigdipper,スマスロ 甲鉄城のカバネリ 海門決戦,-629,4634,3/7,7,95.5
2026-08-11,bigdipper,Lゴジラ対エヴァンゲリオン,-738,1349,0/2,2,81.8
2026-08-11,bigdipper,スマスロ 攻殻機動隊,-833,6456,1/3,3,95.7
2026-08-11,bigdipper,Lパチスロ炎炎ノ消防隊2,-920,6858,1/3,3,95.5
2026-08-11,bigdipper,Lソードアート・オンライン,-943,1924,0/2,2,83.7
2026-08-11,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,-1051,4470,3/10,10,92.2
2026-08-11,bigdipper,L真・一騎当千,-1066,2926,0/3,3,87.9
2026-08-11,bigdipper,スマスロ バイオハザードRE:3,-1067,2339,0/3,3,84.8
2026-08-11,bigdipper,スマスロ 東京リベンジャーズ,-1206,4232,0/3,3,90.5
2026-08-11,bigdipper,スロット ワールドダイスター,-1398,6375,0/2,2,92.7
2026-08-11,bigdipper,L戦国乙女5 業火を穿つ宿焔の双刃,-1430,6367,1/4,4,92.5
2026-08-11,bigdipper,スマスロ新鬼武者3,-1605,2235,0/3,3,76.1
2026-08-11,bigdipper,真打 吉宗,-1687,4754,1/2,2,88.2
2026-08-11,bigdipper,Lパチスロからくりサーカス,-1693,4956,2/5,5,88.6
2026-08-11,bigdipper,L無職転生～異世界行ったら本気だす～,-2157,3278,0/2,2,78.1
2026-08-11,bigdipper,スマスロ やじきた道中記参る！,-2253,5689,0/3,3,86.8
2026-08-11,bigdipper,スロット ソードアート・オンラインⅡ,-2465,7008,0/3,3,88.3
