date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-06-23,honkan,,2001,2862,9,12,-104,98.8,136,318,239
2026-06-23,honkan,,2002,6053,19,19,-594,96.7,159,319,319
2026-06-23,honkan,,2003,7124,23,23,-299,98.6,155,310,310
2026-06-23,honkan,,2004,6964,30,22,1403,106.7,134,232,317
2026-06-23,honkan,,2005,8184,25,26,-1392,94.3,160,327,315
2026-06-23,honkan,,2006,3871,12,15,314,102.7,143,323,258
2026-06-23,honkan,,2007,5692,20,14,-390,97.7,167,285,407
2026-06-23,honkan,,2008,1853,5,2,-795,85.7,265,371,927
2026-06-23,honkan,,2009,6035,15,22,-1091,94,163,402,274
2026-06-23,honkan,,2010,8341,35,25,1208,104.8,139,238,334
2026-06-23,honkan,,2011,3837,16,6,115,101,174,240,640
2026-06-23,honkan,,2012,5618,25,13,608,103.6,148,225,432
2026-06-23,honkan,,2013,2944,8,10,-592,93.3,164,368,294
2026-06-23,honkan,,2014,268,1,0,0,100,268,268,
2026-06-23,honkan,,2015,2587,6,12,-394,94.9,144,431,216
2026-06-23,honkan,,2016,437,0,1,-393,70,437,,437
2026-06-23,honkan,,2017,2053,9,4,114,101.9,158,228,513
2026-06-23,honkan,,2018,2915,12,10,207,102.4,133,243,292
2026-06-23,honkan,,2019,3710,16,13,516,104.6,128,232,285
2026-06-23,honkan,,2020,601,1,1,-596,66.9,301,601,601
2026-06-23,honkan,,2021,1347,5,3,-199,95.1,168,269,449
2026-06-23,honkan,,2022,1362,5,2,0,100,195,272,681
2026-06-23,honkan,,2023,1887,2,3,-1492,73.6,377,944,629
2026-06-23,honkan,,2024,3985,13,10,-592,95,173,307,399
2026-06-23,honkan,,2025,788,0,1,-799,66.2,788,,788
2026-06-23,honkan,,2026,1597,7,4,406,108.5,145,228,399
2026-06-23,honkan,,2027,5749,24,12,204,101.2,160,240,479
2026-06-23,honkan,,2028,2459,5,4,-1798,75.6,273,492,615
2026-06-23,honkan,,2029,1979,4,3,-1491,74.9,283,495,660
2026-06-23,honkan,,2030,1402,6,8,-501,88.1,100,234,175
2026-06-23,honkan,,2031,632,5,2,308,116.2,90,126,316
2026-06-23,honkan,,2032,968,2,1,-699,75.9,323,484,968
2026-06-23,honkan,,2033,964,3,2,0,100,193,321,482
2026-06-23,honkan,A-SLOT+異世界かるてっとBT,2034,1521,6,3,-799,82.5,169,254,507
2026-06-23,honkan,SHAKE BONUS TRIGGER,2035,2225,5,6,209,103.1,202,445,371
2026-06-23,honkan,,2036,1698,7,4,-703,86.2,154,243,425
2026-06-23,honkan,,2037,76,0,0,-96,,,,
2026-06-23,honkan,,2038,944,3,3,-891,68.5,157,315,315
2026-06-23,honkan,,2039,1291,5,3,-784,79.8,161,258,430
2026-06-23,honkan,,2040,4283,9,4,-3409,73.5,329,476,1071
2026-06-23,honkan,,2041,404,0,0,-598,50.7,,,
2026-06-23,honkan,,2042,0,0,0,0,,,,
2026-06-23,honkan,,2043,5348,43,13,8093,150.4,96,124,411
2026-06-23,honkan,,2044,347,0,1,-392,62.3,347,,347
2026-06-23,honkan,,2045,924,2,0,-496,82.1,462,462,
2026-06-23,honkan,,2046,654,1,1,-496,74.7,327,654,654
2026-06-23,honkan,,2047,1028,3,2,0,100,206,343,514
2026-06-23,honkan,,2048,439,1,0,-304,76.9,439,439,
2026-06-23,honkan,バーサスリヴァイズ,2049,1560,4,2,-395,91.6,260,390,780
2026-06-23,honkan,,2050,5998,18,20,-902,95,158,333,300
2026-06-23,honkan,,2051,2908,15,7,901,110.3,132,194,415
2026-06-23,honkan,,2052,644,0,1,-592,69.4,644,,644
2026-06-23,honkan,,2053,803,2,1,-394,83.6,268,402,803
2026-06-23,honkan,,2054,5356,26,11,1210,107.5,145,206,487
2026-06-23,honkan,,2055,2661,11,5,-98,98.8,166,242,532
2026-06-23,honkan,,2056,738,3,0,116,105.2,246,246,
2026-06-23,honkan,,2057,3545,13,10,0,100,154,273,355
2026-06-23,honkan,,2058,1387,5,2,-97,97.7,198,277,694
2026-06-23,honkan,,2059,1594,7,2,116,102.4,177,228,797
2026-06-23,honkan,,2060,673,2,0,-195,90.3,337,337,
2026-06-23,honkan,,2061,6733,27,26,1401,106.9,127,249,259
2026-06-23,honkan,,2062,1532,5,4,-192,95.8,170,306,383
2026-06-23,honkan,,2063,3780,12,11,-485,95.7,164,315,344
2026-06-23,honkan,,2064,409,0,0,-390,68.2,,,
2026-06-23,honkan,,2065,2963,9,10,-296,96.7,156,329,296
2026-06-23,honkan,,2066,629,1,1,-300,84.1,315,629,629
