date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-03-05,honkan,,2001,7243,24,22,-704,96.8,157,302,329
2026-03-05,honkan,,2002,8191,32,24,1015,104.1,146,256,341
2026-03-05,honkan,,2003,8305,22,23,-2304,90.8,185,378,361
2026-03-05,honkan,,2004,7535,32,25,1295,105.7,132,235,301
2026-03-05,honkan,,2005,6017,19,20,-401,97.8,154,317,301
2026-03-05,honkan,,2006,8902,31,35,709,102.7,135,287,254
2026-03-05,honkan,,2007,8585,27,29,-191,99.3,153,318,296
2026-03-05,honkan,,2008,6909,32,20,1907,109.2,133,216,345
2026-03-05,honkan,,2009,6476,29,21,1911,109.8,130,223,308
2026-03-05,honkan,,2010,6419,16,16,-2701,86,201,401,401
2026-03-05,honkan,,2011,8090,31,26,408,101.7,142,261,311
2026-03-05,honkan,,2012,8328,22,28,-1987,92,167,379,297
2026-03-05,honkan,,2013,5708,18,10,-1603,90.6,204,317,571
2026-03-05,honkan,,2014,3014,9,5,-1304,85.6,215,335,603
2026-03-05,honkan,,2015,8270,39,27,2401,109.7,125,212,306
2026-03-05,honkan,,2016,6839,29,22,1202,105.9,134,236,311
2026-03-05,honkan,,2017,6362,29,20,1612,108.4,130,219,318
2026-03-05,honkan,,2018,7162,30,23,803,103.7,135,239,311
2026-03-05,honkan,,2019,8795,34,38,1700,106.4,122,259,231
2026-03-05,honkan,,2020,4941,22,13,202,101.4,141,225,380
2026-03-05,honkan,,2021,5588,23,15,513,103.1,147,243,373
2026-03-05,honkan,,2022,7978,29,26,111,100.5,145,275,307
2026-03-05,honkan,,2023,5128,11,15,-1689,89,197,466,342
2026-03-05,honkan,,2024,5443,14,15,-1600,90.2,188,389,363
2026-03-05,honkan,,2025,7927,29,30,709,103,134,273,264
2026-03-05,honkan,,2026,8703,35,35,1609,106.2,124,249,249
2026-03-05,honkan,,2027,8552,25,42,116,100.5,128,342,204
2026-03-05,honkan,,2028,2281,9,3,1013,114.8,190,253,760
2026-03-05,honkan,,2029,2737,10,7,206,102.5,161,274,391
2026-03-05,honkan,,2030,1107,3,2,-501,84.9,221,369,554
2026-03-05,honkan,,2031,843,1,1,-592,76.6,422,843,843
2026-03-05,honkan,,2032,2513,8,5,-100,98.7,193,314,503
2026-03-05,honkan,,2033,3282,10,7,0,100,193,328,469
2026-03-05,honkan,,2034,3937,13,10,-2585,78.1,171,303,394
2026-03-05,honkan,,2035,2124,7,5,-1685,73.6,177,303,425
2026-03-05,honkan,,2036,2912,9,4,-2798,68,224,324,728
2026-03-05,honkan,,2037,3868,15,5,-2088,82,193,258,774
2026-03-05,honkan,,2038,3315,31,12,4419,144.4,77,107,276
2026-03-05,honkan,,2039,3297,7,3,-2491,74.8,330,471,1099
2026-03-05,honkan,,2040,4740,16,6,-1901,86.6,215,296,790
2026-03-05,honkan,,2041,435,4,1,802,161.5,87,109,435
2026-03-05,honkan,,2042,1576,11,4,1209,125.6,105,143,394
2026-03-05,honkan,,2043,3692,14,7,-97,99.1,176,264,527
2026-03-05,honkan,,2044,4252,14,9,111,100.9,185,304,472
2026-03-05,honkan,,2045,4145,14,9,-101,99.2,180,296,461
2026-03-05,honkan,,2046,1778,5,4,-303,94.3,198,356,445
2026-03-05,honkan,,2047,6071,22,17,0,100,156,276,357
2026-03-05,honkan,,2048,1895,1,4,-1386,75.6,379,1895,474
2026-03-05,honkan,バーサスリヴァイズ,2049,2144,4,6,-995,84.5,214,536,357
2026-03-05,honkan,,2050,7902,23,31,-1408,94.1,146,344,255
2026-03-05,honkan,,2051,5811,16,24,-1004,94.2,145,363,242
2026-03-05,honkan,,2052,5836,21,13,-399,97.7,172,278,449
2026-03-05,honkan,,2053,4793,16,10,-497,96.5,184,300,479
2026-03-05,honkan,,2054,9479,32,38,508,101.8,135,296,249
2026-03-05,honkan,,2055,8315,46,29,3916,115.7,111,181,287
2026-03-05,honkan,,2056,9326,41,38,2406,108.6,118,227,245
2026-03-05,honkan,,2057,7554,33,33,2503,111,114,229,229
2026-03-05,honkan,,2058,8463,32,30,602,102.4,137,264,282
2026-03-05,honkan,,2059,8385,32,42,2311,109.2,113,262,200
2026-03-05,honkan,,2060,7264,30,20,802,103.7,145,242,363
2026-03-05,honkan,,2061,7375,32,23,1308,105.9,134,230,321
2026-03-05,honkan,,2062,3992,7,10,-1899,84.1,235,570,399
2026-03-05,honkan,,2063,8908,36,30,1421,105.3,135,247,297
2026-03-05,honkan,,2064,2649,9,4,-704,91.1,204,294,662
2026-03-05,honkan,,2065,8450,34,31,1609,106.3,130,249,273
2026-03-05,honkan,,2066,8802,30,41,410,101.6,124,293,215
2026-03-05,honkan,,2067,9107,39,32,2215,108.1,128,234,285
2026-03-05,honkan,,2068,8727,35,31,1401,105.4,132,249,282
2026-03-05,honkan,,2069,8659,37,33,2618,110.1,124,234,262
2026-03-05,honkan,,2070,8663,32,23,-503,98.1,158,271,377
2026-03-05,honkan,,2071,3664,8,7,-1691,84.6,244,458,523
2026-03-05,honkan,,2072,5235,16,19,-593,96.2,150,327,276
2026-03-05,honkan,,2073,8549,39,36,3209,112.5,114,219,237
2026-03-05,honkan,,2074,2750,6,8,-999,87.9,196,458,344
2026-03-05,honkan,,2075,8317,36,36,2313,109.3,116,231,231
2026-03-05,honkan,,2076,9055,34,35,804,103,131,266,259
2026-03-05,honkan,,2077,8728,30,30,-103,99.6,145,291,291
2026-03-05,honkan,,2078,5840,28,11,607,103.5,150,209,531
2026-03-05,honkan,,2079,6751,27,25,1013,105,130,250,270
2026-03-05,honkan,,2080,5745,25,26,1702,109.9,113,230,221
