date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-09-15,espace_akiba,スロット ワールドダイスター,1558,5701,2/4,4,109.1
2026-09-15,espace_akiba,スロット ゾンビランドサガ,1056,2232,2/2,2,115.8
2026-09-15,espace_akiba,A-SLOT+ ディスクアップ ULTRAREMIX,972,3400,2/3,3,109.5
2026-09-15,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,927,6840,12/32,32,104.5
2026-09-15,espace_akiba,スマスロモンキーターンV,841,1807,5/11,11,115.5
2026-09-15,espace_akiba,L東京喰種,724,3543,14/28,28,106.8
2026-09-15,espace_akiba,L無職転生～異世界行ったら本気だす～,703,1419,2/2,2,116.5
2026-09-15,espace_akiba,スマスロ とある魔術の禁書目録2,674,4034,8/20,20,105.6
2026-09-15,espace_akiba,回胴式遊技機グランベルム,622,3617,1/5,5,105.7
2026-09-15,espace_akiba,ウルトラミラクルジャグラー,605,5591,1/2,2,103.6
2026-09-15,espace_akiba,L邪神ちゃんドロップキック,576,3933,1/4,4,104.9
2026-09-15,espace_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,571,4351,3/3,3,104.4
2026-09-15,espace_akiba,真打 吉宗,559,3240,4/7,7,105.8
2026-09-15,espace_akiba,Lアズールレーン THE ANIMATION,437,3383,1/3,3,104.3
2026-09-15,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,420,3196,19/50,50,104.4
2026-09-15,espace_akiba,L虚構推理,382,2044,1/4,4,106.2
2026-09-15,espace_akiba,Lパチスロうみねこのなく頃に2,328,1399,2/4,4,107.8
2026-09-15,espace_akiba,Lパチスロ彼女、お借りします,314,4471,5/10,10,102.3
2026-09-15,espace_akiba,Lパチスロ炎炎ノ消防隊2,273,1329,2/6,6,106.8
2026-09-15,espace_akiba,スマスロ リコリス・リコイル,233,7556,15/32,32,101
2026-09-15,espace_akiba,スマスロ頭文字D 2nd,205,2288,1/2,2,103
2026-09-15,espace_akiba,スマスロ 攻殻機動隊,182,2738,1/4,4,102.2
2026-09-15,espace_akiba,マイジャグラーV,165,5318,14/27,27,101
2026-09-15,espace_akiba,Lソードアート・オンライン,146,4566,2/5,5,101.1
2026-09-15,espace_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,102,3646,9/25,25,100.9
2026-09-15,espace_akiba,戦国コレクション6,84,4174,4/10,10,100.7
2026-09-15,espace_akiba,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,55,52,1/2,2,135.3
2026-09-15,espace_akiba,L ToLOVEるダークネス TRANCE ver.8.7,54,2853,13/30,30,100.6
2026-09-15,espace_akiba,ファンキージャグラー２ＫＴ,-119,4125,2/9,9,99
2026-09-15,espace_akiba,スマスロ ストリートファイター6,-129,1339,1/3,3,96.8
2026-09-15,espace_akiba,Lパチスロからくりサーカス2,-136,451,1/5,5,89.9
2026-09-15,espace_akiba,ネオアイムジャグラーEX,-156,4553,2/5,5,98.9
2026-09-15,espace_akiba,スマスロ とんでもスキルで異世界放浪メシ,-162,1965,1/6,6,97.3
2026-09-15,espace_akiba,Lパチスロ喰霊-零-Re,-175,2792,1/5,5,97.9
2026-09-15,espace_akiba,スマスロ やじきた道中記参る！,-194,718,1/4,4,91
2026-09-15,espace_akiba,スロット Re:ゼロから始める異世界生活 season2,-196,2271,0/2,2,97.1
