date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-21,bigapple,戦国乙女5 業火を穿つ宿焔の双刃,659,4321,17/37,37,
2026-08-21,bigapple,攻殻機動隊,2253,1635,4/9,9,
2026-08-21,bigapple,喰霊‐零‐Re,1926,8111,6/7,7,
2026-08-21,bigapple,タクトオーパス デスティニー,1758,1695,3/5,5,
2026-08-21,bigapple,ミリオンゴッド‐神々の軌跡‐,688,1746,2/12,12,
2026-08-21,bigapple,戦国コレクション6,444,2229,6/15,15,
2026-08-21,bigapple,うみねこのなく頃に2,544,4154,7/12,12,
2026-08-21,bigapple,マギアレコード 魔法少女まどか☆マギカ外伝,205,1854,12/30,30,
2026-08-21,bigapple,ヤバチバ,2361,404,2/2,2,
2026-08-21,bigapple,東京喰種,312,2070,7/15,15,
2026-08-21,bigapple,からくりサーカス2,283,1255,4/15,15,
2026-08-21,bigapple,D4DJ Pachi‐Slot Mix,1918,3521,2/2,2,
2026-08-21,bigapple,とある魔術の禁書目録2,213,5478,7/15,15,
2026-08-21,bigapple,アレックス ブライト,613,2873,4/5,5,
2026-08-21,bigapple,戦国†恋姫,218,2178,6/12,12,
2026-08-21,bigapple,ガールズ&パンツァー 最終章,806,965,2/3,3,
2026-08-21,bigapple,邪神ちゃんドロップキック,363,7071,4/6,6,
2026-08-21,bigapple,ドッチ,718,3219,2/3,3,
2026-08-21,bigapple,プリズムナナ,287,1366,3/7,7,
2026-08-21,bigapple,虚構推理,246,1561,3/6,6,
