date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-09-09,bigdipper,スマスロ北斗の拳 転生の章2,4159,4325,2/3,3,132.1
2026-09-09,bigdipper,真打 吉宗,3042,3874,1/2,2,126.2
2026-09-09,bigdipper,スマスロ新鬼武者3,1725,1813,2/3,3,131.7
2026-09-09,bigdipper,スマスロ モンスターハンターライズ,1642,3095,2/3,3,117.7
2026-09-09,bigdipper,L無職転生～異世界行ったら本気だす～,1269,3146,1/2,2,113.4
2026-09-09,bigdipper,スマスロ 攻殻機動隊,1243,2801,3/3,3,114.8
2026-09-09,bigdipper,スマスロ リコリス・リコイル,1050,9759,3/5,5,103.6
2026-09-09,bigdipper,スマスロ 東京リベンジャーズ,971,3920,1/3,3,108.3
2026-09-09,bigdipper,ウルトラミラクルジャグラー,674,3165,3/3,3,107.1
2026-09-09,bigdipper,スマスロ 甲鉄城のカバネリ 海門決戦,571,3578,4/7,7,105.3
2026-09-09,bigdipper,Lパチスロからくりサーカス,298,240,3/5,5,141.3
2026-09-09,bigdipper,ファンキージャグラー２ＫＴ,102,1877,2/5,5,101.8
2026-09-09,bigdipper,スマスロモンキーターンV,-70,2081,2/5,5,98.9
2026-09-09,bigdipper,マイジャグラーV,-119,1959,2/11,11,98
2026-09-09,bigdipper,パチスロ　甲鉄城のカバネリ,-137,829,1/4,4,94.5
2026-09-09,bigdipper,Lソードアート・オンライン,-209,1336,1/2,2,94.8
2026-09-09,bigdipper,スマスロ ゴッドイーター リザレクション,-234,867,1/4,4,91
2026-09-09,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,-246,1918,4/10,10,95.7
2026-09-09,bigdipper,L東京喰種,-289,3085,2/7,7,96.9
2026-09-09,bigdipper,Lパチスロからくりサーカス2,-291,903,2/6,6,89.3
2026-09-09,bigdipper,ゴーゴージャグラー３,-331,872,0/7,7,87.3
2026-09-09,bigdipper,回胴式遊技機グランベルム,-338,236,0/3,3,52.2
2026-09-09,bigdipper,スマスロ やじきた道中記参る！,-346,873,2/3,3,86.8
2026-09-09,bigdipper,Lパチスロ かぐや様は告らせたい,-355,2111,1/3,3,94.4
2026-09-09,bigdipper,スマスロ化物語,-393,562,0/4,4,76.7
2026-09-09,bigdipper,スマスロ とある魔術の禁書目録2,-482,3233,0/3,3,95
2026-09-09,bigdipper,L戦国乙女４　戦乱に閃く炯眼の軍師,-633,560,0/2,2,62.3
2026-09-09,bigdipper,スロット ワールドダイスター,-743,1517,0/2,2,83.7
2026-09-09,bigdipper,スマスロ ビッグドリーム THE GOLDEN PUSHER,-861,710,0/2,2,59.6
2026-09-09,bigdipper,この素晴らしい世界に祝福を！,-982,3001,0/2,2,89.1
2026-09-09,bigdipper,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-1040,1866,1/4,4,81.4
2026-09-09,bigdipper,Lパチスロ炎炎ノ消防隊2,-1262,2264,0/3,3,81.4
2026-09-09,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,-1314,6195,2/8,8,92.9
2026-09-09,bigdipper,Lパチスロ彼女、お借りします,-1496,4967,0/3,3,90
2026-09-09,bigdipper,スマスロ ストリートファイター6,-1680,1601,0/2,2,65
2026-09-09,bigdipper,L戦国乙女5 業火を穿つ宿焔の双刃,-1681,4684,1/4,4,88
2026-09-09,bigdipper,L青春ブタ野郎はバニーガール先輩の夢を見ない,-1969,6219,0/2,2,89.4
2026-09-09,bigdipper,スマスロ ミリオンゴッド-神々の軌跡-,-2122,1793,0/3,3,60.5
2026-09-09,bigdipper,モグモグ風林火山 大海戦の巻,-3362,4095,0/3,3,72.6
2026-09-09,bigdipper,スロット ソードアート・オンラインⅡ,-3781,5836,0/3,3,78.4
