date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-07-10,espace_akiba,,2001,2976,0,7,-1300,85.4,425,,425
2026-07-10,espace_akiba,,2002,2295,0,7,3297,147.9,328,,328
2026-07-10,espace_akiba,,2003,2447,0,7,-598,91.9,350,,350
2026-07-10,espace_akiba,,2004,2557,0,6,-3080,59.8,426,,426
2026-07-10,espace_akiba,,2005,3408,0,11,-390,96.2,310,,310
2026-07-10,espace_akiba,,2006,2633,0,5,-2700,65.8,527,,527
2026-07-10,espace_akiba,,2007,4803,0,9,8615,159.8,534,,534
2026-07-10,espace_akiba,,2008,2727,0,7,-2299,71.9,390,,390
2026-07-10,espace_akiba,,2009,3061,0,8,-1900,79.3,383,,383
2026-07-10,espace_akiba,,2010,4321,0,9,-400,96.9,480,,480
2026-07-10,espace_akiba,,2011,4736,18,14,-1900,86.6,148,263,338
2026-07-10,espace_akiba,,2012,1993,10,8,114,101.9,111,199,249
2026-07-10,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,2013,2287,14,14,810,111.8,82,163,163
2026-07-10,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,2014,6145,33,18,-390,97.9,120,186,341
2026-07-10,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,2015,1239,7,6,315,108.5,95,177,207
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2016,2622,7,0,1210,115.4,375,375,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2017,398,1,0,0,100,398,398,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2018,3788,16,0,1524,113.4,237,237,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2019,1131,4,0,-701,79.3,283,283,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2020,4281,13,0,-105,99.2,329,329,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2021,752,2,0,-592,73.8,376,376,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2022,1442,6,0,1698,139.3,240,240,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2023,1773,5,0,-92,98.3,355,355,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2024,2222,6,0,-2487,62.7,370,370,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2025,4862,21,0,-1298,91.1,232,232,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2026,1045,6,0,3004,195.8,174,174,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2027,2581,12,0,2900,137.5,215,215,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2028,2476,11,0,-1297,82.5,225,225,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2029,2892,13,0,8296,195.6,222,222,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2030,3784,15,0,-1900,83.3,252,252,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2031,2530,13,0,-705,90.7,195,195,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2032,2429,10,0,-501,93.1,243,243,
2026-07-10,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2033,3173,12,0,710,107.5,264,264,
