date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-04-19,honkan,,2001,7265,24,25,0,100,148,303,291
2026-04-19,honkan,,2002,2380,6,3,-901,87.4,264,397,793
2026-04-19,honkan,,2003,8430,27,30,-496,98,148,312,281
2026-04-19,honkan,,2004,7955,27,31,497,102.1,137,295,257
2026-04-19,honkan,,2005,1539,2,3,-992,78.5,308,770,513
2026-04-19,honkan,,2006,4825,12,10,-1684,88.4,219,402,483
2026-04-19,honkan,,2007,4263,12,10,-1303,89.8,194,355,426
2026-04-19,honkan,,2008,6256,28,19,905,104.8,133,223,329
2026-04-19,honkan,,2009,6442,26,18,516,102.7,146,248,358
2026-04-19,honkan,,2010,5159,19,13,-197,98.7,161,272,397
2026-04-19,honkan,,2011,2737,8,5,-696,91.5,211,342,547
2026-04-19,honkan,,2012,8313,25,28,-704,97.2,157,333,297
2026-04-19,honkan,,2013,8273,39,33,2808,111.3,115,212,251
2026-04-19,honkan,,2014,4916,22,16,1099,107.5,129,223,307
2026-04-19,honkan,,2015,2235,12,3,713,110.6,149,186,745
2026-04-19,honkan,,2016,5979,28,13,909,105.1,146,214,460
2026-04-19,honkan,,2017,2555,10,8,315,104.1,142,256,319
2026-04-19,honkan,,2018,3891,18,9,508,104.4,144,216,432
2026-04-19,honkan,,2019,3216,12,8,-190,98,161,268,402
2026-04-19,honkan,,2020,6747,34,25,2501,112.4,114,198,270
2026-04-19,honkan,,2021,6325,28,20,1204,106.3,132,226,316
2026-04-19,honkan,,2022,1645,3,3,-701,85.8,274,548,548
2026-04-19,honkan,,2023,6088,16,16,-1598,91.3,190,381,381
2026-04-19,honkan,,2024,6990,30,26,1314,106.3,125,233,269
2026-04-19,honkan,,2025,1603,4,4,-504,89.5,200,401,401
2026-04-19,honkan,,2026,3331,11,8,-304,97,175,303,416
2026-04-19,honkan,,2027,2880,9,7,-701,91.9,180,320,411
2026-04-19,honkan,,2028,3118,9,10,-593,93.7,164,346,312
2026-04-19,honkan,,2029,810,2,1,-594,75.6,270,405,810
2026-04-19,honkan,,2030,3932,12,12,-304,97.4,164,328,328
2026-04-19,honkan,,2031,3441,9,14,-302,97.1,150,382,246
