date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-04-25,island_akiba,Lバンドリ！,600,6625,0,14,-2094,89.5,473,,473
2026-04-25,island_akiba,Lバンドリ！,601,6861,0,11,4674,122.7,624,,624
2026-04-25,island_akiba,Lバンドリ！,602,6932,0,11,2581,112.4,630,,630
2026-04-25,island_akiba,Lバンドリ！,603,5199,0,12,-3442,77.9,433,,433
2026-04-25,island_akiba,Lバンドリ！,605,7920,0,14,6000,125.3,566,,566
2026-04-25,island_akiba,Lバンドリ！,606,6752,0,12,-3256,83.9,563,,563
2026-04-25,island_akiba,Lバンドリ！,607,6873,0,12,4674,122.7,573,,573
2026-04-25,island_akiba,Lバンドリ！,608,5438,0,10,-1907,88.3,544,,544
2026-04-25,island_akiba,Lバンドリ！,610,5368,0,12,-3117,80.6,447,,447
2026-04-25,island_akiba,Lバンドリ！,611,6261,0,11,604,103.2,569,,569
2026-04-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,612,4985,11,0,-3442,77,453,453,
2026-04-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,613,6916,18,0,-745,96.4,384,384,
2026-04-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,615,4779,15,0,-1768,87.7,319,319,
2026-04-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,616,6290,20,0,0,100,315,315,
2026-04-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,617,7093,25,0,-884,95.8,284,284,
2026-04-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,618,7192,18,0,2279,110.6,400,400,
2026-04-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,620,7764,17,0,2139,109.2,457,457,
2026-04-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,621,3964,11,0,-2233,81.2,360,360,
2026-04-25,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,622,7627,19,0,604,102.6,401,401,
2026-04-25,island_akiba,戦国コレクション５,623,6008,0,0,1953,110.8,,,
2026-04-25,island_akiba,この素晴らしい世界に祝福を！,625,5629,0,12,-1768,89.5,469,,469
2026-04-25,island_akiba,パチスロ　戦姫絶唱シンフォギア　勇気の歌,626,6008,0,24,755,104.2,250,,250
2026-04-25,island_akiba,パチスロ　アイドルマスター　ミリオンライブ！,627,4939,0,16,-442,97,309,,309
2026-04-25,island_akiba,パチスロ戦国恋姫,628,6451,27,16,1511,107.8,150,239,403
2026-04-25,island_akiba,パチスロ　甲鉄城のカバネリ,630,6927,0,18,-2233,89.3,385,,385
2026-04-25,island_akiba,パチスロ　ツインエンジェルＰＡＲＴＹ,631,5632,30,0,151,100.9,188,188,
2026-04-25,island_akiba,,632,6062,75,0,-884,95.1,81,81,
2026-04-25,island_akiba,,633,6189,118,0,1209,106.5,52,52,
2026-04-25,island_akiba,,635,6850,45,14,1395,106.8,116,152,489
2026-04-25,island_akiba,,636,7343,37,20,-4047,81.6,129,198,367
