date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-03,stardust,L戦国乙女5 業火を穿つ宿焔の双刃,3406,5046,5/6,6,122.5
2026-08-03,stardust,スマスロBIRDIE WING-Golf Girls’ Story-,833,2348,1/2,2,111.8
2026-08-03,stardust,スマスロ ミリオンゴッド-神々の軌跡-,819,3918,2/5,5,107
2026-08-03,stardust,マイジャグラーV,582,4870,11/16,16,104
2026-08-03,stardust,スマスロ スーパーリオエース2,558,1714,1/3,3,110.9
2026-08-03,stardust,ジャグラーガールズSS,450,3166,1/4,4,104.7
2026-08-03,stardust,戦国コレクション6,423,6702,1/2,2,102.1
2026-08-03,stardust,スマスロ サンダーV,423,1831,2/2,2,107.7
2026-08-03,stardust,スマスロ バイオハザードRE:3,333,1672,1/3,3,106.6
2026-08-03,stardust,ハッピージャグラーＶＩＩＩ,112,2509,1/3,3,101.5
2026-08-03,stardust,いざ！番長,83,2588,1/3,3,101.1
2026-08-03,stardust,Lパチスロ炎炎ノ消防隊2,57,2662,2/4,4,100.7
2026-08-03,stardust,ファンキージャグラー２ＫＴ,13,3705,2/8,8,100.1
2026-08-03,stardust,ウルトラミラクルジャグラー,-73,1847,3/4,4,98.7
2026-08-03,stardust,ゴーゴージャグラー３,-112,3696,3/6,6,99
2026-08-03,stardust,スマスロヨルムンガンド,-130,924,1/4,4,95.3
2026-08-03,stardust,スマスロ北斗の拳 転生の章2,-158,1475,4/12,12,96.4
2026-08-03,stardust,スマスロ ビッグドリーム THE GOLDEN PUSHER,-202,180,0/4,4,62.7
2026-08-03,stardust,スマスロ ハナビ,-207,1605,1/4,4,95.7
2026-08-03,stardust,ミスタージャグラー,-217,2572,2/4,4,97.2
2026-08-03,stardust,ネオアイムジャグラーEX,-297,2704,2/5,5,96.3
2026-08-03,stardust,スマスロ 攻殻機動隊,-297,1597,0/3,3,93.8
2026-08-03,stardust,L東京喰種,-320,2927,2/8,8,96.4
2026-08-03,stardust,Lタクトオーパス デスティニー,-423,394,0/2,2,64.2
2026-08-03,stardust,スマスロ 甲鉄城のカバネリ 海門決戦,-508,938,1/8,8,81.9
2026-08-03,stardust,スマスロケロット5BT,-629,2021,1/2,2,89.6
2026-08-03,stardust,スマスロ化物語,-662,1567,0/2,2,85.9
2026-08-03,stardust,スマスロモンキーターンV,-677,2483,1/5,5,90.9
2026-08-03,stardust,Lスマスロ北斗の拳,-840,2836,0/6,6,90.1
2026-08-03,stardust,真打 吉宗,-986,3511,1/5,5,90.6
2026-08-03,stardust,Lパチスロからくりサーカス2,-1017,3473,1/6,6,90.2
2026-08-03,stardust,スロット ソードアート・オンラインⅡ,-2668,4623,0/5,5,80.8
