date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-12,bigdipper,Lゴジラ対エヴァンゲリオン,6402,3478,2/2,2,161.4
2026-08-12,bigdipper,L無職転生～異世界行ったら本気だす～,4740,5890,2/2,2,126.8
2026-08-12,bigdipper,スマスロ モンスターハンターライズ,2595,5219,3/3,3,116.6
2026-08-12,bigdipper,Lパチスロ革命機ヴァルヴレイヴ2,1883,2526,5/10,10,124.8
2026-08-12,bigdipper,Lパチスロからくりサーカス,1501,6701,2/5,5,107.5
2026-08-12,bigdipper,スマスロ化物語,1060,3173,2/4,4,111.1
2026-08-12,bigdipper,Lパチスロからくりサーカス2,916,7005,3/6,6,104.4
2026-08-12,bigdipper,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,864,3020,2/4,4,109.5
2026-08-12,bigdipper,L戦国乙女5 業火を穿つ宿焔の双刃,807,5144,2/4,4,105.2
2026-08-12,bigdipper,Lパチスロ革命機ヴァルヴレイヴ,504,4740,2/8,8,103.5
2026-08-12,bigdipper,スマスロ 東京リベンジャーズ,425,1876,1/3,3,107.5
2026-08-12,bigdipper,スマスロ バイオハザードRE:3,381,1807,2/3,3,107
2026-08-12,bigdipper,スマスロ とある魔術の禁書目録2,295,7055,1/3,3,101.4
2026-08-12,bigdipper,ゴーゴージャグラー３,150,3073,2/7,7,101.6
2026-08-12,bigdipper,回胴式遊技機グランベルム,-14,3889,2/3,3,99.9
2026-08-12,bigdipper,ファンキージャグラー２ＫＴ,-26,4201,2/5,5,99.8
2026-08-12,bigdipper,L真・一騎当千,-165,525,1/3,3,89.5
2026-08-12,bigdipper,ウルトラミラクルジャグラー,-167,1161,1/3,3,95.2
2026-08-12,bigdipper,スマスロ やじきた道中記参る！,-180,5081,1/3,3,98.8
2026-08-12,bigdipper,Lパチスロ炎炎ノ消防隊2,-228,1074,0/3,3,92.9
2026-08-12,bigdipper,Lソードアート・オンライン,-282,2192,0/2,2,95.7
2026-08-12,bigdipper,マイジャグラーV,-496,1529,1/11,11,89.2
2026-08-12,bigdipper,ヤバチバ,-551,2381,1/3,3,92.3
2026-08-12,bigdipper,スマスロ ミリオンゴッド-神々の軌跡-,-653,6702,0/3,3,96.8
2026-08-12,bigdipper,パチスロ　甲鉄城のカバネリ,-721,1349,1/3,3,82.2
2026-08-12,bigdipper,この素晴らしい世界に祝福を！,-738,3457,0/3,3,92.9
2026-08-12,bigdipper,スマスロ 攻殻機動隊,-745,3149,1/3,3,92.1
2026-08-12,bigdipper,Lパチスロ かぐや様は告らせたい,-851,2505,1/3,3,88.7
2026-08-12,bigdipper,スマスロモンキーターンV,-880,3806,1/5,5,92.3
2026-08-12,bigdipper,スマスロ 甲鉄城のカバネリ 海門決戦,-884,3074,1/7,7,90.4
2026-08-12,bigdipper,L東京喰種,-1019,3673,2/7,7,90.8
2026-08-12,bigdipper,スマスロ ストリートファイター6,-1193,4518,1/2,2,91.2
2026-08-12,bigdipper,真打 吉宗,-1198,5509,0/2,2,92.8
2026-08-12,bigdipper,スマスロ北斗の拳 転生の章2,-1301,1972,0/4,4,78
2026-08-12,bigdipper,スマスロ新鬼武者3,-1311,1166,1/3,3,62.5
2026-08-12,bigdipper,L戦国乙女４　戦乱に閃く炯眼の軍師,-1558,2787,0/2,2,81.4
2026-08-12,bigdipper,スマスロ ゴッドイーター リザレクション,-1672,2198,0/4,4,74.6
2026-08-12,bigdipper,スロット ワールドダイスター,-1698,8483,0/2,2,93.3
2026-08-12,bigdipper,スロット ソードアート・オンラインⅡ,-3878,6451,0/3,3,80
