date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-04-04,espace_akiba,Lパチスロ革命機ヴァルヴレイヴ2,4215,7635,10/14,14,118.4
2026-04-04,espace_akiba,パチスロ　マクロスデルタ,2595,8797,1/2,2,109.8
2026-04-04,espace_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,2328,7645,4/7,7,110.2
2026-04-04,espace_akiba,プリズムナナ,1703,6938,3/5,5,108.2
2026-04-04,espace_akiba,ファンキージャグラー２ＫＴ,1392,6972,7/12,12,106.7
2026-04-04,espace_akiba,L主役は銭形5,1364,6068,1/3,3,107.5
2026-04-04,espace_akiba,L ToLOVEるダークネス TRANCE ver.8.7,1205,7526,20/30,30,105.3
2026-04-04,espace_akiba,Lアズールレーン THE ANIMATION,898,6631,6/12,12,104.5
2026-04-04,espace_akiba,パチスロひぐらしのなく頃に祭２,775,6814,3/4,4,103.8
2026-04-04,espace_akiba,この素晴らしい世界に祝福を！,764,8190,3/5,5,103.1
2026-04-04,espace_akiba,スマスロ北斗の拳 転生の章2,663,6393,9/19,19,103.5
2026-04-04,espace_akiba,Lパチスロ炎炎ノ消防隊2,639,8863,7/14,14,102.4
2026-04-04,espace_akiba,ジャグラーガールズSS,556,6617,2/4,4,102.8
2026-04-04,espace_akiba,L範馬刃牙,497,4591,1/2,2,103.6
2026-04-04,espace_akiba,スマスロ モンスターハンターライズ,428,6599,2/4,4,102.2
2026-04-04,espace_akiba,L無職転生～異世界行ったら本気だす～,371,6990,6/8,8,101.8
2026-04-04,espace_akiba,スマスロ 東京リベンジャーズ,346,6615,3/5,5,101.7
2026-04-04,espace_akiba,スマスロ デビルメイクライ5 スタイリッシュトライブ,250,5143,1/2,2,101.6
2026-04-04,espace_akiba,ゴーゴージャグラー３,239,6409,4/6,6,101.2
2026-04-04,espace_akiba,ネオアイムジャグラーEX,226,5846,3/5,5,101.3
2026-04-04,espace_akiba,スマスロ シャーマンキング,214,4446,1/3,3,101.6
2026-04-04,espace_akiba,Lスマスロとある魔術の禁書目録,181,6017,1/4,4,101
2026-04-04,espace_akiba,スマスロモンキーターンV,112,3827,5/14,14,101
2026-04-04,espace_akiba,Lパチスロ かぐや様は告らせたい,89,6095,2/10,10,100.5
2026-04-04,espace_akiba,Lソードアート・オンライン,69,6045,8/18,18,100.4
2026-04-04,espace_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,55,6515,8/20,20,100.3
2026-04-04,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,43,6447,2/5,5,100.2
2026-04-04,espace_akiba,マイジャグラーV,-4,6515,8/21,21,100
2026-04-04,espace_akiba,回胴式遊技機グランベルム,-115,5854,3/7,7,99.3
2026-04-04,espace_akiba,パチスロ　戦姫絶唱シンフォギア　勇気の歌,-195,5734,1/2,2,98.9
2026-04-04,espace_akiba,パチスロ　甲鉄城のカバネリ,-347,6036,2/4,4,98.1
2026-04-04,espace_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,-436,5104,10/33,33,97.2
2026-04-04,espace_akiba,Lダーリン・イン・ザ・フランキス,-449,4240,0/2,2,96.5
2026-04-04,espace_akiba,スマスロ ゴッドイーター リザレクション,-460,4866,1/8,8,96.8
2026-04-04,espace_akiba,スマスロ 攻殻機動隊,-481,5637,1/6,6,97.2
2026-04-04,espace_akiba,ハッピージャグラーＶＩＩＩ,-549,4703,0/2,2,96.1
2026-04-04,espace_akiba,Lパチスロうみねこのなく頃に2,-562,7538,1/5,5,97.5
2026-04-04,espace_akiba,スロット ゾンビランドサガ,-624,5062,1/4,4,95.9
2026-04-04,espace_akiba,スマスロ スーパーブラックジャック,-672,4988,1/4,4,95.5
2026-04-04,espace_akiba,L東京喰種,-672,6507,11/23,23,96.6
2026-04-04,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-674,4460,15/48,48,95
2026-04-04,espace_akiba,スマスロとある科学の超電磁砲2,-724,5591,2/10,10,95.7
2026-04-04,espace_akiba,パチスロ戦国恋姫,-774,5701,2/4,4,95.5
2026-04-04,espace_akiba,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,-850,4552,0/2,2,93.8
2026-04-04,espace_akiba,スマスロ化物語,-1145,5997,6/22,22,93.6
2026-04-04,espace_akiba,スマスロ ハナビ,-1174,4870,0/4,4,92
2026-04-04,espace_akiba,L ToLOVEるダークネス,-1226,5821,2/6,6,93
2026-04-04,espace_akiba,ウルトラミラクルジャグラー,-1244,5915,0/2,2,93
2026-04-04,espace_akiba,スマスロ鉄拳6,-1276,5070,2/7,7,91.6
2026-04-04,espace_akiba,Lパチスロ戦姫絶唱シンフォギア 正義の歌,-1292,6146,2/4,4,93
2026-04-04,espace_akiba,スマスロ サンダーV,-1300,6402,0/2,2,93.2
2026-04-04,espace_akiba,Lバンドリ！,-1415,5406,2/10,10,91.3
2026-04-04,espace_akiba,Sky Love,-1561,5061,1/3,3,89.7
2026-04-04,espace_akiba,A-SLOT+ ディスクアップ ULTRAREMIX,-2030,5951,1/2,2,88.6
2026-04-04,espace_akiba,Lスマスロ北斗の拳,-2033,5884,0/3,3,88.5
2026-04-04,espace_akiba,Lパチスロガールズ＆パンツァー 最終章,-2329,4395,1/6,6,82.3
2026-04-04,espace_akiba,Lパチスロからくりサーカス,-2427,3405,0/3,3,76.2
2026-04-04,espace_akiba,スマスロ ゴブリンスレイヤーⅡ,-3407,6745,0/3,3,83.2
