date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-05-13,espace_akiba,,2001,2753,0,10,-2796,66.1,275,,275
2026-05-13,espace_akiba,,2002,5501,0,19,806,104.9,290,,290
2026-05-13,espace_akiba,,2003,3383,0,8,-792,92.2,423,,423
2026-05-13,espace_akiba,,2004,4480,0,12,-2085,84.5,373,,373
2026-05-13,espace_akiba,,2005,3213,0,3,9781,201.5,1071,,1071
2026-05-13,espace_akiba,,2006,4238,0,7,4004,131.5,605,,605
2026-05-13,espace_akiba,,2007,1933,0,7,-1605,72.3,276,,276
2026-05-13,espace_akiba,,2008,3347,0,11,-2197,78.1,304,,304
2026-05-13,espace_akiba,,2009,5065,0,16,-2291,84.9,317,,317
2026-05-13,espace_akiba,,2010,2569,0,7,-784,89.8,367,,367
2026-05-13,espace_akiba,,2011,2685,0,5,-2605,67.7,537,,537
2026-05-13,espace_akiba,,2012,3508,0,6,-605,94.3,585,,585
2026-05-13,espace_akiba,,2013,3949,0,8,-3085,74,494,,494
2026-05-13,espace_akiba,,2014,6238,0,16,1702,109.1,390,,390
2026-05-13,espace_akiba,,2015,1701,0,3,-597,88.3,567,,567
2026-05-13,espace_akiba,,2016,4422,16,0,115,100.9,276,276,
2026-05-13,espace_akiba,,2017,2657,6,0,-1386,82.6,443,443,
2026-05-13,espace_akiba,,2018,5934,25,0,-4091,77,237,237,
2026-05-13,espace_akiba,,2019,3046,9,0,-1999,78.1,338,338,
2026-05-13,espace_akiba,,2020,3806,14,0,2221,119.5,272,272,
2026-05-13,espace_akiba,,2021,4661,22,0,1613,111.5,212,212,
2026-05-13,espace_akiba,,2022,5124,23,0,-1497,90.3,223,223,
2026-05-13,espace_akiba,,2023,3417,17,0,-787,92.3,201,201,
2026-05-13,espace_akiba,,2024,4491,22,0,-789,94.1,204,204,
2026-05-13,espace_akiba,,2025,2127,7,0,-487,92.4,304,304,
2026-05-13,espace_akiba,,2026,4494,23,0,3212,123.8,195,195,
2026-05-13,espace_akiba,,2027,3183,10,0,-1504,84.2,318,318,
2026-05-13,espace_akiba,,2028,4336,16,0,-2204,83.1,271,271,
2026-05-13,espace_akiba,,2029,5358,27,0,-2487,84.5,198,198,
2026-05-13,espace_akiba,,2030,3483,14,0,2009,119.2,249,249,
2026-05-13,espace_akiba,,2031,4788,32,0,2914,120.3,150,150,
2026-05-13,espace_akiba,,2032,2979,11,0,12440,239.2,271,271,
2026-05-13,espace_akiba,,2033,3359,12,0,7684,176.3,280,280,
2026-05-13,espace_akiba,,2034,4058,16,0,309,102.5,254,254,
2026-05-13,espace_akiba,,2035,5466,23,0,91,100.6,238,238,
2026-05-13,espace_akiba,,2036,3859,18,0,8298,171.7,214,214,
2026-05-13,espace_akiba,,2037,4196,16,0,2791,122.2,262,262,
2026-05-13,espace_akiba,,2038,3394,13,0,-698,93.1,261,261,
2026-05-13,espace_akiba,,2039,5043,27,0,1100,107.3,187,187,
2026-05-13,espace_akiba,,2040,4596,21,0,3295,123.9,219,219,
2026-05-13,espace_akiba,,2041,3802,15,0,-2606,77.2,253,253,
2026-05-13,espace_akiba,,2042,4129,14,0,-4402,64.5,295,295,
2026-05-13,espace_akiba,,2043,5506,24,0,1704,110.3,229,229,
2026-05-13,espace_akiba,,2044,3909,13,0,-2484,78.8,301,301,
2026-05-13,espace_akiba,,2045,5023,21,0,1013,106.7,239,239,
2026-05-13,espace_akiba,,2046,4576,21,0,2414,117.6,218,218,
2026-05-13,espace_akiba,,2047,2961,15,0,9384,205.6,197,197,
2026-05-13,espace_akiba,,2048,2609,8,0,-1197,84.7,326,326,
2026-05-13,espace_akiba,,2049,2287,8,0,409,106,286,286,
2026-05-13,espace_akiba,,2050,3232,9,0,714,107.4,359,359,
2026-05-13,espace_akiba,,2051,4210,19,0,-303,97.6,222,222,
2026-05-13,espace_akiba,,2052,1091,2,0,-399,87.8,546,546,
2026-05-13,espace_akiba,,2053,3357,12,0,-1495,85.2,280,280,
2026-05-13,espace_akiba,,2054,3854,15,0,3914,133.9,257,257,
2026-05-13,espace_akiba,,2055,5290,18,0,-1289,91.9,294,294,
2026-05-13,espace_akiba,,2056,4346,23,0,-1299,90,189,189,
2026-05-13,espace_akiba,,2057,3183,10,0,-2399,74.9,318,318,
2026-05-13,espace_akiba,,2058,2702,9,0,-2092,74.2,300,300,
2026-05-13,espace_akiba,,2059,4105,19,0,4620,137.5,216,216,
2026-05-13,espace_akiba,,2060,2749,0,4,-705,91.5,687,,687
2026-05-13,espace_akiba,,2061,7227,0,13,4290,119.8,556,,556
2026-05-13,espace_akiba,,2062,2481,0,8,3415,145.9,310,,310
2026-05-13,espace_akiba,,2063,5582,0,14,113,100.7,399,,399
2026-05-13,espace_akiba,,2064,768,0,2,-904,60.8,384,,384
2026-05-13,espace_akiba,,2065,4834,0,10,406,102.8,483,,483
2026-05-13,espace_akiba,,2066,2026,0,2,-1084,82.2,1013,,1013
2026-05-13,espace_akiba,,2067,1406,0,2,-298,92.9,703,,703
2026-05-13,espace_akiba,,2068,5154,0,7,-610,96.1,736,,736
2026-05-13,espace_akiba,,2069,1903,0,4,-1604,71.9,476,,476
2026-05-13,espace_akiba,,2070,655,0,3,-597,69.6,218,,218
2026-05-13,espace_akiba,,2071,820,0,7,-392,84.1,117,,117
2026-05-13,espace_akiba,,2072,2344,0,11,-786,88.8,213,,213
2026-05-13,espace_akiba,,2073,1969,0,4,-399,93.2,492,,492
2026-05-13,espace_akiba,,2074,2237,0,7,113,101.7,320,,320
2026-05-13,espace_akiba,,2075,859,0,3,-393,84.7,286,,286
2026-05-13,espace_akiba,,2076,3530,0,6,4620,143.6,588,,588
2026-05-13,espace_akiba,,2077,6327,0,17,-5384,71.6,372,,372
2026-05-13,espace_akiba,,2078,8049,0,37,5109,121.2,218,,218
2026-05-13,espace_akiba,,2079,6342,0,19,414,102.2,334,,334
2026-05-13,espace_akiba,,2080,3788,0,11,-2298,79.8,344,,344
2026-05-13,espace_akiba,,2081,9041,0,27,-3203,88.2,335,,335
2026-05-13,espace_akiba,,2082,8159,0,29,-1088,95.6,281,,281
2026-05-13,espace_akiba,,2083,4438,0,7,4097,130.8,634,,634
2026-05-13,espace_akiba,,2084,6284,0,20,-2605,86.2,314,,314
2026-05-13,espace_akiba,,2085,5109,0,17,-792,94.8,301,,301
2026-05-13,espace_akiba,,2086,6762,0,30,2308,111.4,225,,225
2026-05-13,espace_akiba,,2087,6471,0,19,4597,123.7,341,,341
2026-05-13,espace_akiba,,2088,8031,0,22,715,103,365,,365
2026-05-13,espace_akiba,,2089,8007,0,20,1503,106.3,400,,400
2026-05-13,espace_akiba,,2090,5247,0,12,-3579,77.3,437,,437
2026-05-13,espace_akiba,,2091,5703,75,0,2207,112.9,76,76,
2026-05-13,espace_akiba,,2092,5681,68,0,1502,108.8,84,84,
2026-05-13,espace_akiba,,2093,2614,20,0,-1797,77.1,131,131,
2026-05-13,espace_akiba,,2094,2723,33,0,802,109.8,83,83,
2026-05-13,espace_akiba,,2095,4619,24,25,1502,110.8,94,192,185
2026-05-13,espace_akiba,,2096,2055,7,5,-1085,82.4,171,294,411
2026-05-13,espace_akiba,,2097,6526,43,27,2805,114.3,93,152,242
2026-05-13,espace_akiba,,2098,6663,39,27,1399,107,101,171,247
2026-05-13,espace_akiba,,2099,1778,7,4,-594,88.9,162,254,445
2026-05-13,espace_akiba,,2100,3081,0,11,-1492,83.9,280,,280
2026-05-13,espace_akiba,,2101,4681,0,19,-1297,90.8,246,,246
2026-05-13,espace_akiba,,2102,3739,0,14,-1409,87.4,267,,267
2026-05-13,espace_akiba,,2103,2074,0,7,-1305,79,296,,296
2026-05-13,espace_akiba,,2104,5920,0,20,3109,117.5,296,,296
2026-05-13,espace_akiba,,2105,1303,0,7,405,110.4,186,,186
2026-05-13,espace_akiba,,2106,6466,0,22,6997,136.1,294,,294
2026-05-13,espace_akiba,,2107,3352,0,13,1012,110.1,258,,258
2026-05-13,espace_akiba,,2108,2607,0,10,-1490,80.9,261,,261
2026-05-13,espace_akiba,,2109,3966,22,0,3591,130.2,180,180,
2026-05-13,espace_akiba,,2110,5747,31,0,1696,109.8,185,185,
2026-05-13,espace_akiba,,2111,1107,4,0,0,100,277,277,
2026-05-13,espace_akiba,,2112,5055,25,0,716,104.7,202,202,
2026-05-13,espace_akiba,,2113,1353,5,0,-994,75.5,271,271,
2026-05-13,espace_akiba,,2114,5310,31,0,6501,140.8,171,171,
2026-05-13,espace_akiba,,2115,2220,6,0,-1602,75.9,370,370,
2026-05-13,espace_akiba,,2116,6422,27,0,-2910,84.9,238,238,
2026-05-13,espace_akiba,,2117,1070,2,0,-1389,56.7,535,535,
2026-05-13,espace_akiba,,2118,7258,39,0,202,100.9,186,186,
2026-05-13,espace_akiba,,2119,411,2,0,-101,91.8,206,206,
2026-05-13,espace_akiba,,2120,7059,36,0,4700,122.2,196,196,
2026-05-13,espace_akiba,,2121,2255,9,0,-1688,75,251,251,
2026-05-13,espace_akiba,,2122,3587,10,0,-2304,78.6,359,359,
2026-05-13,espace_akiba,,2123,4783,23,0,-492,96.6,208,208,
2026-05-13,espace_akiba,,2124,2865,12,0,1611,118.7,239,239,
2026-05-13,espace_akiba,,2125,3630,20,0,10527,196.7,182,182,
2026-05-13,espace_akiba,,2126,4068,17,0,4905,140.2,239,239,
2026-05-13,espace_akiba,,2127,3244,14,0,3212,133,232,232,
2026-05-13,espace_akiba,,2128,4389,23,0,3301,125.1,191,191,
2026-05-13,espace_akiba,,2129,5068,18,0,-3491,77,282,282,
2026-05-13,espace_akiba,,2130,4523,26,0,1512,111.1,174,174,
2026-05-13,espace_akiba,,2131,1356,6,0,-595,85.4,226,226,
2026-05-13,espace_akiba,,2132,758,1,0,-1092,52,758,758,
2026-05-13,espace_akiba,,2133,5615,25,0,408,102.4,225,225,
2026-05-13,espace_akiba,,2134,3166,12,0,-295,96.9,264,264,
2026-05-13,espace_akiba,,2135,3325,23,0,4808,148.2,145,145,
2026-05-13,espace_akiba,,2136,705,1,0,-698,67,705,705,
2026-05-13,espace_akiba,,2137,7759,36,0,-1693,92.7,216,216,
2026-05-13,espace_akiba,,2138,5714,23,0,1312,107.7,248,248,
2026-05-13,espace_akiba,,2139,4639,28,0,-193,98.6,166,166,
2026-05-13,espace_akiba,,2140,774,1,0,-993,57.2,774,774,
2026-05-13,espace_akiba,,2141,7429,37,0,-103,99.5,201,201,
2026-05-13,espace_akiba,,2142,5858,27,0,1296,107.4,217,217,
2026-05-13,espace_akiba,,2143,1334,4,0,-1499,62.5,334,334,
2026-05-13,espace_akiba,,2144,6736,27,0,-398,98,249,249,
2026-05-13,espace_akiba,,2145,6441,35,0,7101,136.7,184,184,
2026-05-13,espace_akiba,,2146,891,4,0,-198,92.6,223,223,
2026-05-13,espace_akiba,,2147,7621,0,41,-1002,95.6,186,,186
2026-05-13,espace_akiba,,2148,742,0,5,-304,86.3,148,,148
2026-05-13,espace_akiba,,2149,2729,0,11,-1299,84.1,248,,248
2026-05-13,espace_akiba,,2150,3854,0,11,1311,111.3,350,,350
2026-05-13,espace_akiba,,2151,4738,0,18,1908,113.4,263,,263
2026-05-13,espace_akiba,,2152,3004,0,8,902,110,376,,376
