date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-07-14,island_akiba,Lバンドリ！,600,9270,0,22,-3698,86.7,421,,421
2026-07-14,island_akiba,Lバンドリ！,601,6945,0,15,-884,95.8,463,,463
2026-07-14,island_akiba,Lバンドリ！,602,9062,0,24,3767,113.9,378,,378
2026-07-14,island_akiba,Lバンドリ！,603,8172,0,14,6325,125.8,584,,584
2026-07-14,island_akiba,Lバンドリ！,605,9692,0,14,7720,126.6,692,,692
2026-07-14,island_akiba,Lバンドリ！,606,8936,0,20,-4326,83.9,447,,447
2026-07-14,island_akiba,Lバンドリ！,607,7532,0,14,5581,124.7,538,,538
2026-07-14,island_akiba,Lバンドリ！,608,6281,0,18,-3442,81.7,349,,349
2026-07-14,island_akiba,Lバンドリ！,610,8581,0,18,-1349,94.8,477,,477
2026-07-14,island_akiba,Lバンドリ！,611,8369,0,22,-3582,85.7,380,,380
2026-07-14,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,612,3260,8,0,-1907,80.5,408,408,
2026-07-14,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,613,8881,26,0,1674,106.3,342,342,
2026-07-14,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,615,9388,19,0,3209,111.4,494,494,
2026-07-14,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,616,8062,17,0,-419,98.3,474,474,
2026-07-14,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,617,10206,24,0,4534,114.8,425,425,
2026-07-14,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,618,2967,8,0,-1628,81.7,371,371,
2026-07-14,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,620,11523,15,0,6511,118.8,768,768,
2026-07-14,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,621,5665,21,0,-1791,89.5,270,270,
2026-07-14,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,622,10535,20,0,3906,112.4,527,527,
2026-07-14,island_akiba,戦国コレクション５,623,6809,0,0,-2094,89.7,,,
2026-07-14,island_akiba,この素晴らしい世界に祝福を！,625,4357,0,8,1069,108.2,545,,545
2026-07-14,island_akiba,パチスロ　戦姫絶唱シンフォギア　勇気の歌,626,7572,0,42,-1489,93.4,180,,180
2026-07-14,island_akiba,パチスロ　アイドルマスター　ミリオンライブ！,627,8630,0,28,1209,104.7,308,,308
2026-07-14,island_akiba,パチスロ戦国恋姫,628,3952,18,13,1651,113.9,127,220,304
2026-07-14,island_akiba,,630,1734,8,0,-1628,68.7,217,217,
2026-07-14,island_akiba,,631,7478,136,0,1395,106.2,55,55,
2026-07-14,island_akiba,,632,4586,29,13,-1024,92.6,109,158,353
2026-07-14,island_akiba,,633,5965,42,17,-582,96.7,101,142,351
2026-07-14,island_akiba,,635,6464,0,46,7813,140.3,141,,141
2026-07-14,island_akiba,,636,1830,0,11,-745,86.4,166,,166
2026-07-14,island_akiba,,637,9052,47,17,1651,106.1,141,193,532
2026-07-14,island_akiba,,638,7366,25,18,-1628,92.6,171,295,409
2026-07-14,island_akiba,スマスロ 攻殻機動隊,650,3369,0,11,-3256,67.8,306,,306
2026-07-14,island_akiba,スマスロ 攻殻機動隊,651,4763,0,6,1674,111.7,794,,794
2026-07-14,island_akiba,スマスロ 攻殻機動隊,652,2161,0,4,-1489,77,540,,540
2026-07-14,island_akiba,スマスロ 攻殻機動隊,653,4430,0,11,-3117,76.5,403,,403
2026-07-14,island_akiba,スマスロ 攻殻機動隊,655,5191,0,13,1953,112.5,399,,399
2026-07-14,island_akiba,スマスロ 攻殻機動隊,656,4138,0,11,1069,108.6,376,,376
2026-07-14,island_akiba,,657,3274,0,6,-2977,69.7,546,,546
2026-07-14,island_akiba,,658,5101,0,10,-2512,83.6,510,,510
2026-07-14,island_akiba,,660,5740,20,0,1395,108.1,287,287,
2026-07-14,island_akiba,,661,3998,0,0,-2838,76.3,,,
2026-07-14,island_akiba,,662,8610,0,0,-1047,95.9,,,
2026-07-14,island_akiba,,663,5811,4,0,-4466,74.4,1453,1453,
2026-07-14,island_akiba,,665,4976,0,0,-1349,91,,,
2026-07-14,island_akiba,,666,6928,9,0,4953,123.8,770,770,
2026-07-14,island_akiba,,667,2629,0,0,-1047,86.7,,,
2026-07-14,island_akiba,,668,2138,0,0,-2094,67.4,,,
2026-07-14,island_akiba,,670,4135,0,0,-1628,86.9,,,
2026-07-14,island_akiba,,671,7346,5,0,1372,106.2,1469,1469,
2026-07-14,island_akiba,,672,9386,0,23,-559,98,408,,408
2026-07-14,island_akiba,,673,9216,0,21,-559,98,439,,439
2026-07-14,island_akiba,,675,8222,0,16,-1768,92.8,514,,514
2026-07-14,island_akiba,,676,9056,0,28,8720,132.1,323,,323
2026-07-14,island_akiba,,677,8659,0,25,6232,124,346,,346
2026-07-14,island_akiba,,678,7455,0,13,-2373,89.4,573,,573
2026-07-14,island_akiba,,680,9522,0,10,-2373,91.7,952,,952
2026-07-14,island_akiba,,681,5713,0,12,906,105.3,476,,476
2026-07-14,island_akiba,,682,7424,0,8,-4954,77.8,928,,928
2026-07-14,island_akiba,,683,9074,0,24,5441,120,378,,378
2026-07-14,island_akiba,,685,8003,0,17,-1047,95.6,471,,471
2026-07-14,island_akiba,,686,7657,0,17,2744,111.9,450,,450
2026-07-14,island_akiba,,687,8484,0,15,930,103.7,566,,566
2026-07-14,island_akiba,,688,9148,0,22,-2652,90.3,416,,416
2026-07-14,island_akiba,,700,7219,0,7,-4954,77.1,1031,,1031
2026-07-14,island_akiba,,701,4389,5,11,-2838,78.4,274,878,399
2026-07-14,island_akiba,,702,3858,8,11,-442,96.2,203,482,351
2026-07-14,island_akiba,,703,5154,11,9,-442,97.1,258,469,573
2026-07-14,island_akiba,,705,4576,10,13,-442,96.8,199,458,352
2026-07-14,island_akiba,,706,2618,5,3,-1489,81,327,524,873
2026-07-14,island_akiba,,707,3801,14,9,-140,98.8,165,272,422
2026-07-14,island_akiba,,708,7192,33,21,1953,109.1,133,218,342
2026-07-14,island_akiba,,710,7612,33,22,1069,104.7,138,231,346
2026-07-14,island_akiba,,711,5462,27,18,1651,110.1,121,202,303
2026-07-14,island_akiba,,712,3955,16,12,0,100,141,247,330
2026-07-14,island_akiba,,713,5629,21,21,302,101.8,134,268,268
2026-07-14,island_akiba,,715,3967,13,7,-884,92.6,198,305,567
2026-07-14,island_akiba,,716,6876,28,16,302,101.5,156,246,430
2026-07-14,island_akiba,,717,3773,14,10,-140,98.8,157,270,377
2026-07-14,island_akiba,戦国コレクション6,718,9039,0,11,-2652,90.2,822,,822
2026-07-14,island_akiba,戦国コレクション6,720,10666,0,16,465,101.5,667,,667
2026-07-14,island_akiba,戦国コレクション6,721,10012,0,17,-4605,84.7,589,,589
2026-07-14,island_akiba,戦国コレクション6,722,9451,0,19,-1163,95.9,497,,497
2026-07-14,island_akiba,戦国コレクション6,723,10569,0,15,-2512,92.1,705,,705
2026-07-14,island_akiba,戦国コレクション6,725,9526,0,14,-4954,82.7,680,,680
2026-07-14,island_akiba,戦国コレクション6,726,10036,0,14,8023,126.6,717,,717
2026-07-14,island_akiba,戦国コレクション6,727,8162,0,14,-140,99.4,583,,583
2026-07-14,island_akiba,戦国コレクション6,728,7693,0,11,3488,115.1,699,,699
2026-07-14,island_akiba,戦国コレクション6,730,9137,0,16,767,102.8,571,,571
2026-07-14,island_akiba,スマスロ やじきた道中記参る！,731,9110,0,13,-1907,93,701,,701
2026-07-14,island_akiba,スマスロ やじきた道中記参る！,732,8674,0,19,-2512,90.3,457,,457
2026-07-14,island_akiba,スマスロ とんでもスキルで異世界放浪メシ,733,9297,0,15,-3838,86.2,620,,620
2026-07-14,island_akiba,スマスロ とんでもスキルで異世界放浪メシ,735,9385,0,31,6325,122.5,303,,303
2026-07-14,island_akiba,スマスロ とんでもスキルで異世界放浪メシ,736,8382,0,16,-2838,88.7,524,,524
2026-07-14,island_akiba,スマスロ とんでもスキルで異世界放浪メシ,737,9341,0,26,8488,130.3,359,,359
2026-07-14,island_akiba,スマスロ とんでもスキルで異世界放浪メシ,738,7957,0,6,-4954,79.2,1326,,1326
2026-07-14,island_akiba,スマスロ とんでもスキルで異世界放浪メシ,750,7871,0,12,-1884,92,656,,656
2026-07-14,island_akiba,,751,8717,0,20,0,100,436,,436
2026-07-14,island_akiba,,752,9466,0,25,930,103.3,379,,379
2026-07-14,island_akiba,,753,6523,0,14,465,102.4,466,,466
2026-07-14,island_akiba,,755,7848,0,19,2720,111.6,413,,413
2026-07-14,island_akiba,,756,9115,0,20,930,103.4,456,,456
2026-07-14,island_akiba,,757,8723,0,15,-4954,81.1,582,,582
2026-07-14,island_akiba,スマスロ スーパーブラックジャック,758,7509,55,7,186,100.8,121,137,1073
2026-07-14,island_akiba,スマスロ スーパーブラックジャック,760,5850,45,3,4395,125,122,130,1950
2026-07-14,island_akiba,スマスロ スーパーブラックジャック,761,4893,29,5,-442,97,144,169,979
2026-07-14,island_akiba,スマスロ スーパーブラックジャック,762,3658,9,5,-2094,80.9,261,406,732
