date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-04-24,shinkan,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,3697,5299,2/2,2,123.3
2026-04-24,shinkan,プリズムナナ,2456,5345,1/2,2,115.3
2026-04-24,shinkan,スマスロ ハナビ,1660,7230,4/5,5,107.7
2026-04-24,shinkan,スマスロヨルムンガンド,1652,4742,1/2,2,111.6
2026-04-24,shinkan,スマスロ 攻殻機動隊,1508,6023,3/4,4,108.3
2026-04-24,shinkan,マイジャグラーV,1353,8547,30/43,43,105.3
2026-04-24,shinkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,1306,4509,2/4,4,109.7
2026-04-24,shinkan,ウルトラミラクルジャグラー,1271,5663,2/3,3,107.5
2026-04-24,shinkan,L少女☆歌劇 レヴュースタァライト -The SLOT-,1205,5782,2/2,2,106.9
2026-04-24,shinkan,新ハナビ,1153,5624,1/2,2,106.8
2026-04-24,shinkan,スマスロ 沖ドキ!DUO アンコール,1129,2886,5/8,8,113
2026-04-24,shinkan,L主役は銭形5,1012,5032,2/3,3,106.7
2026-04-24,shinkan,アレックス ブライト,853,3359,2/4,4,108.5
2026-04-24,shinkan,スマスロ モンスターハンターライズ,608,6965,2/3,3,102.9
2026-04-24,shinkan,スマスロ シャーマンキング,604,4039,1/2,2,105
2026-04-24,shinkan,バーサスリヴァイズ,512,4531,1/3,3,103.8
2026-04-24,shinkan,Lソードアート・オンライン,483,4214,2/4,4,103.8
2026-04-24,shinkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,445,5116,5/8,8,102.9
2026-04-24,shinkan,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,399,4803,1/2,2,102.8
2026-04-24,shinkan,Lパチスロうみねこのなく頃に2,357,7164,1/2,2,101.7
2026-04-24,shinkan,ファンキージャグラー２ＫＴ,305,4973,3/5,5,102
2026-04-24,shinkan,ネオアイムジャグラーEX,222,4997,19/33,33,101.5
2026-04-24,shinkan,A-SLOT+ ディスクアップ ULTRAREMIX,209,5200,3/4,4,101.3
2026-04-24,shinkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,203,6667,3/5,5,101
2026-04-24,shinkan,沖ドキ!ゴージャス 30Φ,108,4479,2/3,3,100.8
2026-04-24,shinkan,スマスロ北斗の拳 転生の章2,39,5814,6/17,17,100.2
2026-04-24,shinkan,この素晴らしい世界に祝福を！,13,4770,2/3,3,100.1
2026-04-24,shinkan,スマスロとある科学の超電磁砲2,8,5057,1/2,2,100.1
2026-04-24,shinkan,マジカルハロウィン　～Trick or Treat!～,5,3091,1/2,2,100
2026-04-24,shinkan,スマスロ新鬼武者3,-21,4144,1/4,4,99.8
2026-04-24,shinkan,ミスタージャグラー,-34,4827,1/3,3,99.8
2026-04-24,shinkan,L東京喰種,-84,6195,8/19,19,99.5
2026-04-24,shinkan,スマスロモンキーターンV,-88,4715,5/11,11,99.4
2026-04-24,shinkan,スマート沖スロ ニューキングハナハナV,-139,4560,2/4,4,99
2026-04-24,shinkan,スマスロ ミリオンゴッド-神々の軌跡-,-159,9149,3/10,10,99.4
2026-04-24,shinkan,スマスロ 東京リベンジャーズ,-195,4128,1/6,6,98.4
2026-04-24,shinkan,沖ドキ！ＧＯＬＤ-30,-235,3651,5/9,9,97.9
2026-04-24,shinkan,ジャグラーガールズSS,-294,4291,1/5,5,97.7
2026-04-24,shinkan,いざ！番長,-298,3921,2/3,3,97.5
2026-04-24,shinkan,パチスロ　甲鉄城のカバネリ,-303,2126,0/2,2,95.3
2026-04-24,shinkan,Lパチスロ炎炎ノ消防隊2,-356,6456,4/8,8,98.2
2026-04-24,shinkan,Lスマスロ北斗の拳,-383,3962,2/10,10,96.8
2026-04-24,shinkan,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,-394,6025,2/6,6,97.8
2026-04-24,shinkan,ハッピージャグラーＶＩＩＩ,-411,4617,1/7,7,97
2026-04-24,shinkan,Lパチスロ革命機ヴァルヴレイヴ2,-486,5504,1/5,5,97.1
2026-04-24,shinkan,クランキークレスト,-493,1366,0/2,2,88
2026-04-24,shinkan,スマスロ ゴッドイーター リザレクション,-497,4904,1/4,4,96.6
2026-04-24,shinkan,真打 吉宗,-572,6691,3/6,6,97.2
2026-04-24,shinkan,L戦国乙女４　戦乱に閃く炯眼の軍師,-648,4898,2/4,4,95.6
2026-04-24,shinkan,スマスロ サンダーV,-648,3707,0/2,2,94.2
2026-04-24,shinkan,ゴーゴージャグラー３,-704,5639,3/10,10,95.8
2026-04-24,shinkan,スマスロ 甲鉄城のカバネリ 海門決戦,-898,6032,5/14,14,95
2026-04-24,shinkan,スマスロ化物語,-1012,5030,1/6,6,93.3
2026-04-24,shinkan,スマスロ スーパーブラックジャック,-1062,4458,1/3,3,92.1
2026-04-24,shinkan,パチスロ　ディスクアップ２,-1113,3456,1/5,5,89.3
2026-04-24,shinkan,A-SLOT+異世界かるてっとBT,-1246,6397,0/2,2,93.5
2026-04-24,shinkan,スマスロ秘宝伝,-1250,1766,0/2,2,76.4
2026-04-24,shinkan,スマスロ鉄拳6,-1694,4660,0/3,3,87.9
2026-04-24,shinkan,L無職転生～異世界行ったら本気だす～,-2348,3282,0/2,2,76.2
2026-04-24,shinkan,Lパチスロ かぐや様は告らせたい,-2893,5125,0/2,2,81.2
2026-04-24,shinkan,Lアズールレーン THE ANIMATION,-3308,6652,0/2,2,83.4
