date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-22,stardust,スマスロ スーパーリオエース2,1104,3356,1/3,3,111
2026-08-22,stardust,ウルトラミラクルジャグラー,976,4888,3/4,4,106.7
2026-08-22,stardust,ゴーゴージャグラー３,861,4875,3/6,6,105.9
2026-08-22,stardust,ミスタージャグラー,384,3127,3/4,4,104.1
2026-08-22,stardust,ハッピージャグラーＶＩＩＩ,303,4441,2/3,3,102.3
2026-08-22,stardust,Lスマスロ北斗の拳,299,2948,3/6,6,103.4
2026-08-22,stardust,スマスロ 甲鉄城のカバネリ 海門決戦,265,2806,2/6,6,103.2
2026-08-22,stardust,L東京喰種,231,4765,2/8,8,101.6
2026-08-22,stardust,スマスロケロット5BT,78,3635,1/2,2,100.7
2026-08-22,stardust,マイジャグラーV,-65,5602,7/16,16,99.6
2026-08-22,stardust,ファンキージャグラー２ＫＴ,-87,4259,4/8,8,99.3
2026-08-22,stardust,真打 吉宗,-105,3913,1/5,5,99.1
2026-08-22,stardust,スマスロ北斗の拳 転生の章2,-119,3623,3/12,12,98.9
2026-08-22,stardust,ネオアイムジャグラーEX,-120,4257,1/5,5,99.1
2026-08-22,stardust,ジャグラーガールズSS,-165,4896,2/4,4,98.9
2026-08-22,stardust,スロット ワールドダイスター,-503,1812,1/2,2,90.7
2026-08-22,stardust,スマスロ バイオハザードRE:3,-554,1252,0/3,3,85.3
2026-08-22,stardust,スマスロモンキーターンV,-623,4663,0/5,5,95.5
2026-08-22,stardust,スマスロ ハナビ,-675,1980,0/4,4,88.6
2026-08-22,stardust,L戦国乙女5 業火を穿つ宿焔の双刃,-684,5048,2/6,6,95.5
2026-08-22,stardust,Lパチスロ炎炎ノ消防隊2,-749,2958,0/3,3,91.6
2026-08-22,stardust,スマスロ やじきた道中記参る！,-927,6580,1/3,3,95.3
2026-08-22,stardust,スマスロ サンダーV,-976,1580,0/2,2,79.4
2026-08-22,stardust,いざ！番長,-1006,2279,0/3,3,85.3
2026-08-22,stardust,Lパチスロからくりサーカス2,-1207,4093,2/6,6,90.2
2026-08-22,stardust,戦国コレクション6,-1285,2336,0/2,2,81.7
2026-08-22,stardust,スマスロ化物語,-1452,1874,0/2,2,74.2
2026-08-22,stardust,スマスロ ミリオンゴッド-神々の軌跡-,-1707,5557,2/7,7,89.8
2026-08-22,stardust,スマスロ とある魔術の禁書目録2,-2013,5110,1/5,5,86.9
2026-08-22,stardust,スロット ソードアート・オンラインⅡ,-2163,6492,1/5,5,88.9
2026-08-22,stardust,スマスロBIRDIE WING-Golf Girls’ Story-,-2436,3916,1/2,2,79.3
2026-08-22,stardust,スマスロ ストリートファイター6,-2974,4376,1/4,4,77.3
