date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-04-25,honkan,スマスロ 攻殻機動隊,4378,5392,3/4,4,127.1
2026-04-25,honkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,2948,6439,3/3,3,115.3
2026-04-25,honkan,ハッピージャグラーＶＩＩＩ,2781,8688,5/5,5,110.7
2026-04-25,honkan,チバリヨ2,2646,5390,2/3,3,116.4
2026-04-25,honkan,ジャグラーガールズSS,2409,8932,5/5,5,109
2026-04-25,honkan,スマスロ新鬼武者3,2238,4136,2/3,3,118
2026-04-25,honkan,L無職転生～異世界行ったら本気だす～,1609,1354,2/2,2,139.6
2026-04-25,honkan,スマスロ モンスターハンターライズ,1566,4857,1/3,3,110.7
2026-04-25,honkan,ネオアイムジャグラーEX,1375,8110,20/26,26,105.7
2026-04-25,honkan,スマスロ 東京リベンジャーズ,1146,5990,2/3,3,106.4
2026-04-25,honkan,ゴーゴージャグラー３,1041,8487,12/14,14,104.1
2026-04-25,honkan,ウルトラミラクルジャグラー,1032,8319,2/4,4,104.1
2026-04-25,honkan,ミスタージャグラー,837,7922,2/3,3,103.5
2026-04-25,honkan,スマスロ スーパーブラックジャック,740,2219,1/3,3,111.1
2026-04-25,honkan,アレックス ブライト,658,2206,1/2,2,109.9
2026-04-25,honkan,L戦国乙女４　戦乱に閃く炯眼の軍師,504,3456,1/3,3,104.9
2026-04-25,honkan,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,460,6496,2/5,5,102.4
2026-04-25,honkan,A-SLOT+ ディスクアップ ULTRAREMIX,358,7743,1/2,2,101.5
2026-04-25,honkan,Lパチスロからくりサーカス,343,1859,2/3,3,106.1
2026-04-25,honkan,スマート沖スロ ニューキングハナハナV,299,7457,2/4,4,101.3
2026-04-25,honkan,スマスロ化物語,263,3869,5/7,7,102.3
2026-04-25,honkan,マイジャグラーV,226,7873,28/48,48,101
2026-04-25,honkan,スマスロ ハナビ,177,4504,1/4,4,101.3
2026-04-25,honkan,ファンキージャグラー２ＫＴ,97,8120,3/7,7,100.4
2026-04-25,honkan,Lパチスロ かぐや様は告らせたい,43,3009,1/3,3,100.5
2026-04-25,honkan,キングハナハナ-30,-104,6917,5/10,10,99.5
2026-04-25,honkan,Lパチスロうみねこのなく頃に2,-144,4877,1/2,2,99
2026-04-25,honkan,Lパチスロ炎炎ノ消防隊2,-148,3779,2/6,6,98.7
2026-04-25,honkan,沖ドキ！ＧＯＬＤ,-167,4074,1/3,3,98.6
2026-04-25,honkan,スマスロ秘宝伝,-250,383,0/2,2,78.3
2026-04-25,honkan,Lラブ嬢3～Wご指名はいかがですか?～,-345,2718,0/2,2,95.8
2026-04-25,honkan,沖ドキ！BLACK,-348,4965,2/4,4,97.7
2026-04-25,honkan,スマスロ ゴッドイーター リザレクション,-356,2755,1/3,3,95.7
2026-04-25,honkan,沖ドキ！ＧＯＬＤ-30,-480,5933,7/17,17,97.3
2026-04-25,honkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-512,5320,2/6,6,96.8
2026-04-25,honkan,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,-631,1234,0/3,3,82.9
2026-04-25,honkan,ニューキングハナハナV‐30,-694,5641,0/3,3,95.9
2026-04-25,honkan,スマスロ北斗の拳 転生の章2,-700,4930,4/16,16,95.3
2026-04-25,honkan,プリズムナナ,-741,2016,0/2,2,87.8
2026-04-25,honkan,スマスロモンキーターンV,-786,2512,3/12,12,89.6
2026-04-25,honkan,いざ！番長,-791,2401,0/3,3,89
2026-04-25,honkan,スマスロ鉄拳6,-815,2999,2/4,4,90.9
2026-04-25,honkan,L主役は銭形5,-856,1559,0/3,3,81.7
2026-04-25,honkan,Lパチスロ革命機ヴァルヴレイヴ2,-968,1503,1/7,7,78.5
2026-04-25,honkan,スマスロ ゴブリンスレイヤーⅡ,-1056,2691,1/2,2,86.9
2026-04-25,honkan,Lスマスロ北斗の拳,-1123,3089,1/11,11,87.9
2026-04-25,honkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-1131,1203,0/3,3,68.7
2026-04-25,honkan,L東京喰種,-1158,5135,4/17,17,92.5
2026-04-25,honkan,スマスロ 甲鉄城のカバネリ 海門決戦,-1164,5006,2/12,12,92.3
2026-04-25,honkan,Lアズールレーン THE ANIMATION,-1195,2340,0/3,3,83
2026-04-25,honkan,L ToLOVEるダークネス,-1452,2183,0/2,2,77.8
2026-04-25,honkan,スマスロとある科学の超電磁砲2,-1534,2533,0/3,3,79.8
2026-04-25,honkan,L ToLOVEるダークネス TRANCE ver.8.7,-1665,3489,1/3,3,84.1
2026-04-25,honkan,スマスロヨルムンガンド,-1946,5142,0/2,2,87.4
2026-04-25,honkan,真打 吉宗,-2542,6187,1/6,6,86.3
2026-04-25,honkan,沖ドキ!ゴージャス 30Φ,-2745,5197,1/6,6,82.4
2026-04-25,honkan,スマスロ ミリオンゴッド-神々の軌跡-,-2899,9066,2/10,10,89.3
2026-04-25,honkan,スマスロ 沖ドキ!DUO アンコール,-3365,5047,0/3,3,77.8
