date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-09-06,bigapple,マギアレコード 魔法少女まどか☆マギカ外伝,1405,4073,16/30,30,
2026-09-06,bigapple,戦国乙女5 業火を穿つ宿焔の双刃,873,4803,18/37,37,
2026-09-06,bigapple,戦国†恋姫,1948,6009,9/12,12,
2026-09-06,bigapple,革命機ヴァルヴレイヴ2,3576,4962,2/5,5,
2026-09-06,bigapple,とある魔術の禁書目録2,1089,4508,7/15,15,
2026-09-06,bigapple,ToLOVEるダークネス TRANCE ver.8.7,1587,5004,4/9,9,
2026-09-06,bigapple,甲鉄城のカバネリ 海門(うなと)決戦,430,4125,15/30,30,
2026-09-06,bigapple,ワールドダイスター,1455,7915,5/8,8,
2026-09-06,bigapple,スーパーリオエース2,1144,5005,5/9,9,
2026-09-06,bigapple,うみねこのなく頃に2,631,6453,6/12,12,
2026-09-06,bigapple,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,710,5801,5/10,10,
2026-09-06,bigapple,グランベルム,3478,3337,2/2,2,
2026-09-06,bigapple,プリズムナナ,983,4779,3/7,7,
2026-09-06,bigapple,バンドリ！,554,4093,6/12,12,
2026-09-06,bigapple,ソードアート・オンライン,1321,4121,4/5,5,
2026-09-06,bigapple,BIRDIE WING ‐Golf Girls' Story‐,1821,4469,3/3,3,
2026-09-06,bigapple,ストリートファイター6,747,3006,5/7,7,
2026-09-06,bigapple,マイジャグラーV,395,5425,5/12,12,
2026-09-06,bigapple,ダークハイビ,2212,1989,2/2,2,
2026-09-06,bigapple,虚構推理,682,4744,3/6,6,
