date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-09-12,espace_akiba,Lアズールレーン THE ANIMATION,4844,8358,2/3,3,119.3
2026-09-12,espace_akiba,パチスロ　マクロスデルタ,3509,8452,2/2,2,113.8
2026-09-12,espace_akiba,L無職転生～異世界行ったら本気だす～,3469,5080,1/2,2,122.8
2026-09-12,espace_akiba,いざ！番長,2963,3509,1/2,2,128.1
2026-09-12,espace_akiba,Lバンドリ！,2787,5885,4/8,8,115.8
2026-09-12,espace_akiba,Lパチスロガールズ＆パンツァー 最終章,1979,6200,3/3,3,110.6
2026-09-12,espace_akiba,スマスロ タコスロ,1705,6453,2/3,3,108.8
2026-09-12,espace_akiba,L虚構推理,1558,6570,3/4,4,107.9
2026-09-12,espace_akiba,Lスマスロとある魔術の禁書目録,1355,5310,2/4,4,108.5
2026-09-12,espace_akiba,スマスロ シャーマンキング,1347,4835,2/3,3,109.3
2026-09-12,espace_akiba,スマスロ リコリス・リコイル,1080,8306,18/32,32,104.3
2026-09-12,espace_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,936,6107,2/3,3,105.1
2026-09-12,espace_akiba,スマスロ 攻殻機動隊,935,4706,2/4,4,106.6
2026-09-12,espace_akiba,スロット ゾンビランドサガ,894,4878,1/2,2,106.1
2026-09-12,espace_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,839,5732,13/25,25,104.9
2026-09-12,espace_akiba,スマスロ モンスターハンターライズ,806,5716,1/3,3,104.7
2026-09-12,espace_akiba,回胴式遊技機グランベルム,542,5131,2/5,5,103.5
2026-09-12,espace_akiba,L邪神ちゃんドロップキック,531,7082,2/4,4,102.5
2026-09-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,507,4041,22/50,50,104.2
2026-09-12,espace_akiba,A-SLOT+ ディスクアップ ULTRAREMIX,309,4704,2/3,3,102.2
2026-09-12,espace_akiba,ウルトラミラクルジャグラー,205,6732,1/2,2,101
2026-09-12,espace_akiba,Lパチスロ炎炎ノ消防隊2,204,4991,2/6,6,101.4
2026-09-12,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,203,7172,13/32,32,100.9
2026-09-12,espace_akiba,A-SLOT+異世界かるてっとBT,133,6928,2/3,3,100.6
2026-09-12,espace_akiba,マイジャグラーV,99,5408,13/27,27,100.6
2026-09-12,espace_akiba,Lパチスロからくりサーカス2,47,2774,2/5,5,100.6
2026-09-12,espace_akiba,ゴーゴージャグラー３,6,4547,3/6,6,100
