date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-09-12,shinkan,真打 吉宗,4257,6361,6/6,6,122.3
2026-09-12,shinkan,Lパチスロ革命機ヴァルヴレイヴ2,3612,6975,2/2,2,117.3
2026-09-12,shinkan,Lパチスロ喰霊-零-Re,2537,7728,3/3,3,110.9
2026-09-12,shinkan,スマスロ 攻殻機動隊,2227,4605,2/4,4,116.1
2026-09-12,shinkan,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,2206,5236,1/2,2,114
2026-09-12,shinkan,L青春ブタ野郎はバニーガール先輩の夢を見ない,1628,6701,3/4,4,108.1
2026-09-12,shinkan,スマスロ ゴッドイーター リザレクション,1555,4636,1/2,2,111.2
2026-09-12,shinkan,スマスロ サンダーV,1056,5246,1/2,2,106.7
2026-09-12,shinkan,スロット ソードアート・オンラインⅡ,956,7835,6/12,12,104.1
2026-09-12,shinkan,戦国コレクション6,909,5407,2/3,3,105.6
2026-09-12,shinkan,ゴーゴージャグラー３,864,7833,8/10,10,103.7
2026-09-12,shinkan,スマスロ ハナビ,710,4432,1/4,4,105.3
2026-09-12,shinkan,スマスロ タコスロ,555,5344,2/2,2,103.5
2026-09-12,shinkan,スマスロ モンスターハンターライズ,550,4285,1/2,2,104.3
2026-09-12,shinkan,ジャグラーガールズSS,509,5988,4/5,5,102.8
2026-09-12,shinkan,Lパチスロからくりサーカス2,441,4328,4/6,6,103.4
2026-09-12,shinkan,ファンキージャグラー２ＫＴ,426,6557,3/5,5,102.2
2026-09-12,shinkan,Lパチスロ彼女、お借りします,408,6460,2/3,3,102.1
2026-09-12,shinkan,スマスロ 甲鉄城のカバネリ 海門決戦,390,4174,6/14,14,103.1
2026-09-12,shinkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,378,5417,3/8,8,102.3
2026-09-12,shinkan,スマスロ とある魔術の禁書目録2,371,5791,3/5,5,102.1
2026-09-12,shinkan,L ＨＥＹ！エリートサラリーマン鏡,339,3662,1/3,3,103.1
2026-09-12,shinkan,ネオアイムジャグラーEX,319,6196,19/33,33,101.7
2026-09-12,shinkan,沖ドキ！ＧＯＬＤ-30,257,3127,6/9,9,102.7
2026-09-12,shinkan,スマスロ やじきた道中記参る！,230,3374,3/4,4,102.3
2026-09-12,shinkan,マイジャグラーV,163,6544,18/43,43,100.8
2026-09-12,shinkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,135,5291,2/4,4,100.9
2026-09-12,shinkan,バーサスリヴァイズ,105,4727,2/3,3,100.7
2026-09-12,shinkan,スマスロ スーパーリオエース2,-42,3354,1/2,2,99.6
2026-09-12,shinkan,新ハナビ,-146,1671,0/2,2,97.1
2026-09-12,shinkan,Lタクトオーパス デスティニー,-194,3264,0/2,2,98
2026-09-12,shinkan,スマスロ化物語,-195,5278,1/6,6,98.8
2026-09-12,shinkan,スマスロ北斗の拳 転生の章2,-208,5652,2/7,7,98.8
2026-09-12,shinkan,パチスロ　ディスクアップ２,-296,3699,0/4,4,97.3
2026-09-12,shinkan,マジカルハロウィン　～Trick or Treat!～,-397,1668,0/2,2,92.1
2026-09-12,shinkan,ミスタージャグラー,-463,5972,0/3,3,97.4
2026-09-12,shinkan,パチスロ　甲鉄城のカバネリ,-492,3714,1/2,2,95.6
2026-09-12,shinkan,スマスロ新鬼武者3,-529,4161,1/3,3,95.8
2026-09-12,shinkan,スマスロ 東京リベンジャーズ,-599,4345,1/3,3,95.4
2026-09-12,shinkan,この素晴らしい世界に祝福を！,-661,3742,1/3,3,94.1
2026-09-12,shinkan,ウルトラミラクルジャグラー,-729,6246,0/3,3,96.1
2026-09-12,shinkan,ハッピージャグラーＶＩＩＩ,-736,4505,1/7,7,94.6
2026-09-12,shinkan,L南国育ち SPECIAL,-745,2412,0/2,2,89.7
2026-09-12,shinkan,L戦国乙女４　戦乱に閃く炯眼の軍師,-777,3635,1/6,6,92.9
2026-09-12,shinkan,スマスロ リコリス・リコイル,-789,8300,4/15,15,96.8
2026-09-12,shinkan,Lスマスロ北斗の拳,-795,4726,2/6,6,94.4
2026-09-12,shinkan,Lソードアート・オンライン,-846,3925,1/4,4,92.8
2026-09-12,shinkan,スマスロ ストリートファイター6,-1042,1710,1/4,4,79.7
2026-09-12,shinkan,Lアズールレーン THE ANIMATION,-1060,3606,1/3,3,90.2
2026-09-12,shinkan,沖ドキ!ゴージャス 30Φ,-1061,5712,0/3,3,93.8
2026-09-12,shinkan,A-SLOT+ ディスクアップ ULTRAREMIX,-1145,2992,0/2,2,87.2
2026-09-12,shinkan,スマスロモンキーターンV,-1187,3972,1/11,11,90
2026-09-12,shinkan,Lパチスロ炎炎ノ消防隊2,-1228,4831,1/3,3,91.5
2026-09-12,shinkan,L東京喰種,-1244,5036,3/13,13,91.8
2026-09-12,shinkan,スロット ワールドダイスター,-1529,6039,1/3,3,91.6
2026-09-12,shinkan,スマスロ 沖ドキ!DUO アンコール,-1619,3230,0/4,4,83.3
2026-09-12,shinkan,L戦国乙女5 業火を穿つ宿焔の双刃,-1705,6442,2/9,9,91.2
2026-09-12,shinkan,モグモグ風林火山 大海戦の巻,-1760,5047,1/3,3,88.4
2026-09-12,shinkan,アレックス ブライト,-1943,4017,0/2,2,83.9
2026-09-12,shinkan,スマスロ ミリオンゴッド-神々の軌跡-,-2599,5255,0/10,10,83.5
