date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-07-13,honkan,スマスロBIRDIE WING-Golf Girls’ Story-,4962,2715,2/2,2,160.9
2026-07-13,honkan,A-SLOT+ ディスクアップ ULTRAREMIX,3803,3434,2/2,2,136.9
2026-07-13,honkan,ローティス,3151,1536,1/2,2,168.4
2026-07-13,honkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,2101,2317,1/2,2,130.2
2026-07-13,honkan,戦国コレクション6,1800,3592,2/3,3,116.7
2026-07-13,honkan,L東京喰種,984,1972,7/17,17,116.6
2026-07-13,honkan,チバリヨ2,903,1278,2/3,3,123.6
2026-07-13,honkan,Lパチスロ かぐや様は告らせたい,740,376,1/3,3,165.7
2026-07-13,honkan,スマスロ北斗の拳 転生の章2,622,2189,3/12,12,109.5
2026-07-13,honkan,L ToLOVEるダークネス TRANCE ver.8.7,565,1206,1/3,3,115.6
2026-07-13,honkan,ミスタージャグラー,539,3660,2/3,3,104.9
2026-07-13,honkan,ファンキージャグラー２ＫＴ,468,3957,5/8,8,103.9
2026-07-13,honkan,スマート沖スロ ニューキングハナハナV,422,2390,1/5,5,105.9
2026-07-13,honkan,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,372,1680,2/3,3,107.4
2026-07-13,honkan,ジャグラーガールズSS,264,3248,3/5,5,102.7
2026-07-13,honkan,ハッピージャグラーＶＩＩＩ,181,2719,2/4,4,102.2
2026-07-13,honkan,スマスロ ビッグドリーム THE GOLDEN PUSHER,148,3135,1/2,2,101.6
2026-07-13,honkan,L戦国乙女5 業火を穿つ宿焔の双刃,27,4762,4/8,8,100.2
2026-07-13,honkan,キングハナハナ-30,4,1681,3/10,10,100.1
2026-07-13,honkan,アレックス ブライト,-48,1907,1/2,2,99.2
2026-07-13,honkan,マイジャグラーV,-59,4867,19/48,48,99.6
2026-07-13,honkan,沖ドキ！ＧＯＬＤ-30,-61,3065,7/16,16,99.3
2026-07-13,honkan,真打 吉宗,-62,704,2/6,6,97.1
2026-07-13,honkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,-71,213,1/4,4,88.9
2026-07-13,honkan,スマスロ化物語,-98,660,1/4,4,95
2026-07-13,honkan,スマスロ モンスターハンターライズ,-101,79,0/3,3,57.3
2026-07-13,honkan,スマスロ スーパーブラックジャック,-151,124,0/2,2,59.4
2026-07-13,honkan,ネオアイムジャグラーEX,-160,2673,10/26,26,98
2026-07-13,honkan,スマスロ ゴッドイーター リザレクション,-162,134,0/3,3,59.8
2026-07-13,honkan,L戦国乙女４　戦乱に閃く炯眼の軍師,-197,152,0/4,4,56.8
2026-07-13,honkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-198,804,1/6,6,91.8
2026-07-13,honkan,ウルトラミラクルジャグラー,-242,2337,1/4,4,96.6
2026-07-13,honkan,スマスロ 沖ドキ!DUO アンコール,-251,261,0/4,4,68
2026-07-13,honkan,スロット ソードアート・オンラインⅡ,-263,4845,2/6,6,98.2
2026-07-13,honkan,沖ドキ！BLACK,-272,3101,2/4,4,97.1
2026-07-13,honkan,スマスロモンキーターンV,-298,1564,3/7,7,93.6
2026-07-13,honkan,Lスマスロ北斗の拳,-310,1499,2/6,6,93.1
2026-07-13,honkan,沖ドキ!ゴージャス 30Φ,-313,3125,3/7,7,96.7
2026-07-13,honkan,Lパチスロ革命機ヴァルヴレイヴ2,-321,603,1/3,3,82.3
2026-07-13,honkan,ニューキングハナハナV‐30,-327,1765,1/3,3,93.8
2026-07-13,honkan,ゴーゴージャグラー３,-332,2703,2/14,14,95.9
2026-07-13,honkan,Lラブ嬢3～Wご指名はいかがですか?～,-350,376,0/2,2,69
2026-07-13,honkan,Lパチスロからくりサーカス2,-358,3908,3/10,10,97
2026-07-13,honkan,スマスロ スーパーリオエース2,-393,2183,1/3,3,94
2026-07-13,honkan,Lパチスロうみねこのなく頃に2,-402,2106,0/2,2,93.6
2026-07-13,honkan,ヤバチバ,-424,4247,1/3,3,96.7
2026-07-13,honkan,スマスロ ハナビ,-431,1828,0/3,3,92.1
2026-07-13,honkan,スマスロ 甲鉄城のカバネリ 海門決戦,-432,2856,4/14,14,95
2026-07-13,honkan,スマスロ ミリオンゴッド-神々の軌跡-,-616,2392,2/10,10,91.4
2026-07-13,honkan,Lパチスロ炎炎ノ消防隊2,-829,1706,0/6,6,83.8
2026-07-13,honkan,Lアズールレーン THE ANIMATION,-860,1603,0/3,3,82.1
2026-07-13,honkan,スマスロ 攻殻機動隊,-923,1320,0/4,4,76.7
2026-07-13,honkan,L南国育ち SPECIAL,-996,3244,0/3,3,89.8
2026-07-13,honkan,L主役は銭形5,-999,1410,0/3,3,76.4
2026-07-13,honkan,スマスロ 東京リベンジャーズ,-1025,991,0/3,3,65.5
2026-07-13,honkan,スマスロ シャーマンキング,-1198,1499,0/2,2,73.4
2026-07-13,honkan,いざ！番長,-1229,2130,0/3,3,80.8
2026-07-13,honkan,スマスロ バイオハザードRE:3,0,0,0/3,3,
