date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-06-17,honkan,スマスロヨルムンガンド,2914,1322,1/2,2,173.5
2026-06-17,honkan,スマスロ スーパーブラックジャック,1013,1356,2/2,2,124.9
2026-06-17,honkan,スマスロ 攻殻機動隊,853,4894,3/4,4,105.8
2026-06-17,honkan,ミスタージャグラー,737,4806,3/3,3,105.1
2026-06-17,honkan,Lラブ嬢3～Wご指名はいかがですか?～,552,1012,1/2,2,118.2
2026-06-17,honkan,チバリヨ2,372,1381,1/3,3,109
2026-06-17,honkan,スマスロ化物語,364,1082,3/5,5,111.2
2026-06-17,honkan,ファンキージャグラー２ＫＴ,330,4309,5/8,8,102.6
2026-06-17,honkan,Lパチスロうみねこのなく頃に2,308,1487,1/2,2,106.9
2026-06-17,honkan,スマスロ 東京リベンジャーズ,305,1142,2/3,3,108.9
2026-06-17,honkan,スマスロ新鬼武者3,275,1149,2/3,3,108
2026-06-17,honkan,マイジャグラーV,267,5398,23/48,48,101.6
2026-06-17,honkan,L東京喰種,218,1841,9/18,18,103.9
2026-06-17,honkan,沖ドキ!ゴージャス 30Φ,200,1189,2/7,7,105.6
2026-06-17,honkan,沖ドキ！ＧＯＬＤ-30,186,1813,8/16,16,103.4
2026-06-17,honkan,ニューキングハナハナV‐30,105,1290,2/3,3,102.7
2026-06-17,honkan,L ToLOVEるダークネス TRANCE ver.8.7,103,1961,2/3,3,101.8
2026-06-17,honkan,キングハナハナ-30,82,2813,3/10,10,101
2026-06-17,honkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,77,4065,1/4,4,100.6
2026-06-17,honkan,スマスロ ゴッドイーター リザレクション,38,725,2/3,3,101.8
2026-06-17,honkan,スマスロ ハナビ,30,1663,2/4,4,100.6
2026-06-17,honkan,Lパチスロ革命機ヴァルヴレイヴ2,-21,517,1/4,4,98.7
2026-06-17,honkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-46,2878,1/2,2,99.5
2026-06-17,honkan,ジャグラーガールズSS,-94,2549,2/5,5,98.8
2026-06-17,honkan,スマスロ スーパーリオエース2,-98,1415,1/5,5,97.7
2026-06-17,honkan,ハッピージャグラーＶＩＩＩ,-122,1952,1/4,4,97.9
2026-06-17,honkan,スマスロ モンスターハンターライズ,-126,1467,2/3,3,97.1
2026-06-17,honkan,ネオアイムジャグラーEX,-165,3010,6/26,26,98.2
2026-06-17,honkan,Lパチスロ かぐや様は告らせたい,-165,304,0/3,3,81.9
2026-06-17,honkan,スマスロ ミリオンゴッド-神々の軌跡-,-176,4686,4/10,10,98.7
2026-06-17,honkan,Lパチスロ炎炎ノ消防隊2,-195,584,2/6,6,88.9
2026-06-17,honkan,スマスロとある科学の超電磁砲2,-197,263,0/2,2,75
2026-06-17,honkan,スマスロモンキーターンV,-208,765,2/7,7,90.9
2026-06-17,honkan,スマート沖スロ ニューキングハナハナV,-219,2227,1/5,5,96.7
2026-06-17,honkan,L戦国乙女４　戦乱に閃く炯眼の軍師,-226,290,0/4,4,74
2026-06-17,honkan,いざ！番長,-258,1380,0/3,3,93.8
2026-06-17,honkan,スマスロ ビッグドリーム THE GOLDEN PUSHER,-258,2524,2/3,3,96.6
2026-06-17,honkan,沖ドキ！BLACK,-272,521,1/4,4,82.6
2026-06-17,honkan,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,-293,894,0/3,3,89.1
2026-06-17,honkan,ウルトラミラクルジャグラー,-296,2146,1/4,4,95.4
2026-06-17,honkan,真打 吉宗,-341,1650,2/6,6,93.1
2026-06-17,honkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-364,359,1/6,6,66.1
2026-06-17,honkan,ゴーゴージャグラー３,-375,2683,3/14,14,95.3
2026-06-17,honkan,L不二子BT,-397,822,0/2,2,83.9
2026-06-17,honkan,アレックス ブライト,-404,334,0/2,2,59.6
2026-06-17,honkan,Lスマスロ北斗の拳,-410,1581,1/6,6,91.4
2026-06-17,honkan,スマスロ 甲鉄城のカバネリ 海門決戦,-442,2204,5/14,14,93.3
2026-06-17,honkan,Lパチスロからくりサーカス,-464,374,0/3,3,58.6
2026-06-17,honkan,スマスロ北斗の拳 転生の章2,-473,2269,2/17,17,93.1
2026-06-17,honkan,沖ドキ！ＧＯＬＤ,-495,2189,1/3,3,92.5
2026-06-17,honkan,スマスロ 沖ドキ!DUO アンコール,-571,1191,0/4,4,84
2026-06-17,honkan,A-SLOT+ ディスクアップ ULTRAREMIX,-743,1898,1/2,2,87
2026-06-17,honkan,L主役は銭形5,-758,700,0/3,3,63.9
2026-06-17,honkan,スマスロ バイオハザードRE:3,-1070,993,0/3,3,64.1
2026-06-17,honkan,Lアズールレーン THE ANIMATION,-1128,1357,0/3,3,72.3
2026-06-17,honkan,L戦国乙女5 業火を穿つ宿焔の双刃,-1651,6841,3/8,8,92
2026-06-17,honkan,スロット ソードアート・オンラインⅡ,-1962,8248,3/6,6,92.1
2026-06-17,honkan,スマスロBIRDIE WING-Golf Girls’ Story-,-2542,2434,0/2,2,65.2
2026-06-17,honkan,プリズムナナ,0,0,0/2,2,
