date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-09-04,stardust,Lパチスロからくりサーカス2,2056,1134,3/6,6,160.4
2026-09-04,stardust,スマスロBIRDIE WING-Golf Girls’ Story-,947,906,1/2,2,134.8
2026-09-04,stardust,スマスロ ミリオンゴッド-神々の軌跡-,940,3622,4/7,7,108.7
2026-09-04,stardust,ウルトラミラクルジャグラー,802,3066,4/4,4,108.7
2026-09-04,stardust,スマスロ ハナビ,581,2240,3/4,4,108.6
2026-09-04,stardust,スマスロ とある魔術の禁書目録2,318,3167,3/5,5,103.3
2026-09-04,stardust,ミスタージャグラー,309,1898,2/4,4,105.4
2026-09-04,stardust,スマスロ北斗の拳 転生の章2,309,3660,6/12,12,102.8
2026-09-04,stardust,マイジャグラーV,288,3722,8/16,16,102.6
2026-09-04,stardust,L東京喰種,203,3593,2/8,8,101.9
2026-09-04,stardust,L戦国乙女5 業火を穿つ宿焔の双刃,178,2592,2/6,6,102.3
2026-09-04,stardust,ネオアイムジャグラーEX,128,2335,4/5,5,101.8
2026-09-04,stardust,Lスマスロ北斗の拳,23,3269,3/6,6,100.2
2026-09-04,stardust,ハッピージャグラーＶＩＩＩ,-38,2219,1/3,3,99.4
2026-09-04,stardust,スマスロ スーパーリオエース2,-40,1671,1/3,3,99.2
2026-09-04,stardust,ファンキージャグラー２ＫＴ,-264,2207,3/8,8,96
2026-09-04,stardust,ゴーゴージャグラー３,-408,3140,1/6,6,95.7
2026-09-04,stardust,スマスロケロット5BT,-509,1851,0/2,2,90.8
2026-09-04,stardust,いざ！番長,-567,2241,1/3,3,91.6
2026-09-04,stardust,スマスロ 甲鉄城のカバネリ 海門決戦,-582,1993,1/6,6,90.3
2026-09-04,stardust,真打 吉宗,-647,2316,2/5,5,90.7
2026-09-04,stardust,ジャグラーガールズSS,-717,2463,0/4,4,90.3
2026-09-04,stardust,スマスロ やじきた道中記参る！,-748,3875,0/3,3,93.6
2026-09-04,stardust,スロット ソードアート・オンラインⅡ,-751,5603,2/5,5,95.5
2026-09-04,stardust,スマスロ バイオハザードRE:3,-899,2098,0/3,3,85.7
2026-09-04,stardust,Lパチスロ炎炎ノ消防隊2,-969,2429,1/3,3,86.7
2026-09-04,stardust,スマスロ サンダーV,-1184,4164,0/2,2,90.5
2026-09-04,stardust,スマスロモンキーターンV,-1354,3350,1/5,5,86.5
2026-09-04,stardust,スロット ワールドダイスター,-1452,3649,1/2,2,86.7
2026-09-04,stardust,戦国コレクション6,-1555,1963,0/2,2,73.6
2026-09-04,stardust,スマスロ化物語,-1575,2409,0/2,2,78.2
2026-09-04,stardust,スマスロ ストリートファイター6,-1903,2792,0/4,4,77.3
