date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-11,espace_akiba,Lタクトオーパス デスティニー,6968,5110,2/2,2,145.5
2026-08-11,espace_akiba,スマスロ サンダーV,4763,7050,2/2,2,122.5
2026-08-11,espace_akiba,Lアズールレーン THE ANIMATION,2638,6773,2/3,3,113
2026-08-11,espace_akiba,Lスマスロとある魔術の禁書目録,2409,7842,2/4,4,110.2
2026-08-11,espace_akiba,L邪神ちゃんドロップキック,2337,7205,2/4,4,110.8
2026-08-11,espace_akiba,スマスロ ゴッドイーター リザレクション,2240,5650,2/3,3,113.2
2026-08-11,espace_akiba,パチスロ　戦姫絶唱シンフォギア　勇気の歌,1803,5240,2/2,2,111.5
2026-08-11,espace_akiba,A-SLOT+異世界かるてっとBT,1307,6213,3/4,4,107
2026-08-11,espace_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,1219,5381,4/8,8,107.6
2026-08-11,espace_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,1164,5353,13/25,25,107.2
2026-08-11,espace_akiba,Lパチスロうみねこのなく頃に2,989,5128,5/6,6,106.4
2026-08-11,espace_akiba,スマスロ スーパーリオエース2,901,5226,1/4,4,105.7
2026-08-11,espace_akiba,L虚構推理,836,5955,2/4,4,104.7
2026-08-11,espace_akiba,ハッピージャグラーＶＩＩＩ,759,5386,1/2,2,104.7
2026-08-11,espace_akiba,Lソードアート・オンライン,656,5406,5/10,10,104
2026-08-11,espace_akiba,スマスロとある科学の超電磁砲2,643,7173,1/3,3,103
2026-08-11,espace_akiba,スマスロ シャーマンキング,638,5023,1/3,3,104.2
2026-08-11,espace_akiba,ゴーゴージャグラー３,525,4546,3/6,6,103.8
2026-08-11,espace_akiba,スロット ワールドダイスター,479,7425,2/4,4,102.2
2026-08-11,espace_akiba,スマスロ 攻殻機動隊,367,4511,2/6,6,102.7
2026-08-11,espace_akiba,L無職転生～異世界行ったら本気だす～,357,5137,1/2,2,102.3
2026-08-11,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,235,7463,13/32,32,101.1
2026-08-11,espace_akiba,回胴式遊技機グランベルム,218,4335,3/7,7,101.7
2026-08-11,espace_akiba,パチスロ　マクロスデルタ,205,6005,1/2,2,101.1
2026-08-11,espace_akiba,Lパチスロガールズ＆パンツァー 最終章,202,4613,2/3,3,101.5
2026-08-11,espace_akiba,ファンキージャグラー２ＫＴ,95,4418,4/9,9,100.7
2026-08-11,espace_akiba,スマスロ化物語,79,4995,4/8,8,100.5
2026-08-11,espace_akiba,マイジャグラーV,11,4660,12/27,27,100.1
2026-08-11,espace_akiba,L東京喰種,-51,5559,12/28,28,99.7
2026-08-11,espace_akiba,ネオアイムジャグラーEX,-55,5267,1/5,5,99.7
2026-08-11,espace_akiba,スマスロ とある魔術の禁書目録2,-67,8060,10/20,20,99.7
2026-08-11,espace_akiba,いざ！番長,-90,6586,1/2,2,99.5
2026-08-11,espace_akiba,ウルトラミラクルジャグラー,-146,3649,1/2,2,98.7
2026-08-11,espace_akiba,Lスマスロ転生したらスライムだった件,-226,4486,2/3,3,98.3
2026-08-11,espace_akiba,パチスロ戦国恋姫,-296,2720,1/4,4,96.4
2026-08-11,espace_akiba,スロット ゾンビランドサガ,-338,4135,1/2,2,97.3
2026-08-11,espace_akiba,スマスロモンキーターンV,-349,4089,2/11,11,97.2
2026-08-11,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-355,4145,18/50,50,97.1
2026-08-11,espace_akiba,スマスロ モンスターハンターライズ,-395,4978,1/3,3,97.4
2026-08-11,espace_akiba,スマスロ ストリートファイター6,-439,5117,2/5,5,97.1
2026-08-11,espace_akiba,スロット Re:ゼロから始める異世界生活 season2,-442,6081,0/2,2,97.6
2026-08-11,espace_akiba,L南国育ち SPECIAL,-443,4950,0/2,2,97
2026-08-11,espace_akiba,この素晴らしい世界に祝福を！,-454,3613,1/5,5,95.8
2026-08-11,espace_akiba,Lバンドリ！,-473,4284,1/8,8,96.3
2026-08-11,espace_akiba,ジャグラーガールズSS,-497,3620,0/4,4,95.4
2026-08-11,espace_akiba,真打 吉宗,-586,5329,3/10,10,96.3
2026-08-11,espace_akiba,スマスロ とんでもスキルで異世界放浪メシ,-614,3784,2/6,6,94.6
2026-08-11,espace_akiba,L ToLOVEるダークネス TRANCE ver.8.7,-628,6782,11/30,30,96.9
2026-08-11,espace_akiba,戦国コレクション6,-732,5853,4/10,10,95.8
2026-08-11,espace_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,-759,2716,1/3,3,90.7
2026-08-11,espace_akiba,Lパチスロからくりサーカス2,-870,4643,5/16,16,93.8
2026-08-11,espace_akiba,スマスロ ハナビ,-921,3544,0/4,4,91.3
2026-08-11,espace_akiba,A-SLOT+ ディスクアップ ULTRAREMIX,-947,3091,0/2,2,89.8
2026-08-11,espace_akiba,スロット ソードアート・オンラインⅡ,-1021,8111,9/24,24,95.8
2026-08-11,espace_akiba,スマスロ やじきた道中記参る！,-1057,5445,2/5,5,93.5
2026-08-11,espace_akiba,スマスロ ミリオンゴッド-神々の軌跡-,-1087,5103,4/17,17,92.9
2026-08-11,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-1331,3835,0/3,3,88.4
2026-08-11,espace_akiba,Lパチスロ炎炎ノ消防隊2,-1607,5703,2/8,8,90.6
2026-08-11,espace_akiba,Lパチスロ革命機ヴァルヴレイヴ2,-1631,4305,2/10,10,87.4
