date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-03-16,espace_akiba,Lパチスロ戦姫絶唱シンフォギア 正義の歌,3010,6344,3/4,4,115.8
2026-03-16,espace_akiba,Lパチスロからくりサーカス,2865,3806,2/3,3,125.1
2026-03-16,espace_akiba,スマスロ 攻殻機動隊,2738,5902,3/6,6,115.5
2026-03-16,espace_akiba,Lダーリン・イン・ザ・フランキス,2207,1325,2/2,2,155.5
2026-03-16,espace_akiba,Lバンドリ！,1206,3526,6/10,10,111.4
2026-03-16,espace_akiba,スマスロ サンダーV,1098,5007,1/2,2,107.3
2026-03-16,espace_akiba,スマスロ シャーマンキング,862,2896,1/3,3,109.9
2026-03-16,espace_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,846,5475,10/33,33,105.1
2026-03-16,espace_akiba,スロット ゾンビランドサガ,810,1306,2/4,4,120.7
2026-03-16,espace_akiba,L ToLOVEるダークネス TRANCE ver.8.7,717,4367,16/30,30,105.5
2026-03-16,espace_akiba,パチスロ　戦姫絶唱シンフォギア　勇気の歌,702,5194,1/2,2,104.5
2026-03-16,espace_akiba,マイジャグラーV,663,6323,14/21,21,103.5
2026-03-16,espace_akiba,Lスマスロとある魔術の禁書目録,625,2198,2/4,4,109.5
2026-03-16,espace_akiba,A-SLOT+ ディスクアップ ULTRAREMIX,606,4115,2/2,2,104.9
2026-03-16,espace_akiba,パチスロひぐらしのなく頃に祭２,580,3468,3/4,4,105.6
2026-03-16,espace_akiba,ファンキージャグラー２ＫＴ,547,5123,8/12,12,103.6
2026-03-16,espace_akiba,Lアズールレーン THE ANIMATION,523,4734,6/12,12,103.7
2026-03-16,espace_akiba,Lパチスロ炎炎ノ消防隊2,422,7675,6/14,14,101.8
2026-03-16,espace_akiba,ゴーゴージャグラー３,373,5374,4/6,6,102.3
2026-03-16,espace_akiba,Lソードアート・オンライン,370,4648,7/18,18,102.7
2026-03-16,espace_akiba,スマスロ ゴブリンスレイヤーⅡ,207,2555,1/3,3,102.7
2026-03-16,espace_akiba,パチスロ戦国恋姫,150,2231,2/4,4,102.2
2026-03-16,espace_akiba,この素晴らしい世界に祝福を！,45,4458,1/5,5,100.3
2026-03-16,espace_akiba,ハッピージャグラーＶＩＩＩ,5,4971,1/2,2,100
2026-03-16,espace_akiba,スマスロとある科学の超電磁砲2,-4,5634,3/10,10,100
2026-03-16,espace_akiba,スマスロ ゴッドイーター リザレクション,-7,1292,3/9,9,99.8
2026-03-16,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-31,4582,19/47,47,99.8
2026-03-16,espace_akiba,スマスロ化物語,-46,6011,9/22,22,99.7
2026-03-16,espace_akiba,スマスロ北斗の拳 転生の章2,-189,3134,9/19,19,98
2026-03-16,espace_akiba,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,-234,1993,1/3,3,96.1
2026-03-16,espace_akiba,LBパチスロ ヱヴァンゲリヲン～約束の扉～,-247,2759,0/2,2,97
2026-03-16,espace_akiba,ウルトラミラクルジャグラー,-295,3798,1/2,2,97.4
2026-03-16,espace_akiba,L東京喰種,-333,5280,11/23,23,97.9
2026-03-16,espace_akiba,バーニングエクスプレス,-344,1850,0/2,2,93.8
2026-03-16,espace_akiba,L範馬刃牙,-393,2321,1/3,3,94.4
2026-03-16,espace_akiba,スマスロ デビルメイクライ5 スタイリッシュトライブ,-393,1735,1/2,2,92.4
2026-03-16,espace_akiba,Lスマスロ北斗の拳,-397,4341,1/3,3,97
2026-03-16,espace_akiba,回胴式遊技機グランベルム,-413,3152,0/7,7,95.6
2026-03-16,espace_akiba,スマスロモンキーターンV,-422,2049,4/14,14,93.1
2026-03-16,espace_akiba,スマスロ鉄拳6,-423,2917,2/7,7,95.2
2026-03-16,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-514,1932,2/5,5,91.1
2026-03-16,espace_akiba,L ToLOVEるダークネス,-521,3682,1/6,6,95.3
2026-03-16,espace_akiba,スマスロ モンスターハンターライズ,-523,3085,1/3,3,94.4
2026-03-16,espace_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,-649,6040,2/7,7,96.4
2026-03-16,espace_akiba,ジャグラーガールズSS,-667,4540,1/4,4,95.1
