date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-06-12,espace_akiba,Lアクダマドライブ,2061,3026,2/2,2,122.7
2026-06-12,espace_akiba,スロット ソードアート・オンラインⅡ,1970,9373,11/17,17,107
2026-06-12,espace_akiba,パチスロ　マクロスデルタ,1350,7422,1/2,2,106.1
2026-06-12,espace_akiba,この素晴らしい世界に祝福を！,1206,3035,3/5,5,113.2
2026-06-12,espace_akiba,L無職転生～異世界行ったら本気だす～,1191,2342,4/6,6,117
2026-06-12,espace_akiba,Lバンドリ！,1168,1491,6/10,10,126.1
2026-06-12,espace_akiba,スマスロ ミリオンゴッド-神々の軌跡-,1160,3759,9/17,17,110.3
2026-06-12,espace_akiba,Lパチスロからくりサーカス,1039,3132,1/3,3,111.1
2026-06-12,espace_akiba,A-SLOT+異世界かるてっとBT,1032,6353,3/4,4,105.4
2026-06-12,espace_akiba,ウルトラミラクルジャグラー,856,5523,2/2,2,105.2
2026-06-12,espace_akiba,スマスロ ハナビ,431,5038,4/4,4,102.9
2026-06-12,espace_akiba,Lパチスロ革命機ヴァルヴレイヴ,405,1372,2/5,5,109.8
2026-06-12,espace_akiba,スマスロ サンダーV,302,6388,1/2,2,101.6
2026-06-12,espace_akiba,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,243,4616,2/5,5,101.8
2026-06-12,espace_akiba,パチスロ戦国恋姫,208,1271,2/4,4,105.5
2026-06-12,espace_akiba,Lパチスロうみねこのなく頃に2,191,2195,5/7,7,102.9
2026-06-12,espace_akiba,ゴーゴージャグラー３,52,4266,3/6,6,100.4
2026-06-12,espace_akiba,Lアズールレーン THE ANIMATION,8,2340,5/10,10,100.1
2026-06-12,espace_akiba,L戦国乙女４　戦乱に閃く炯眼の軍師,-15,5647,2/10,10,99.9
2026-06-12,espace_akiba,マイジャグラーV,-36,4635,11/27,27,99.7
2026-06-12,espace_akiba,Lパチスロ炎炎ノ消防隊2,-75,2587,2/11,11,99
2026-06-12,espace_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-123,3832,19/50,50,98.9
2026-06-12,espace_akiba,スマスロ化物語,-133,3707,8/28,28,98.8
2026-06-12,espace_akiba,ジャグラーガールズSS,-141,4752,2/4,4,99
2026-06-12,espace_akiba,Sister Quest,-189,4196,1/3,3,98.5
2026-06-12,espace_akiba,Lパチスロ革命機ヴァルヴレイヴ2,-216,2645,3/10,10,97.3
2026-06-12,espace_akiba,ファンキージャグラー２ＫＴ,-219,4659,3/9,9,98.4
2026-06-12,espace_akiba,プリズムナナ,-235,1936,3/5,5,96
2026-06-12,espace_akiba,スマスロモンキーターンV,-268,1852,3/11,11,95.2
2026-06-12,espace_akiba,ネオアイムジャグラーEX,-274,3409,2/5,5,97.3
2026-06-12,espace_akiba,スマスロ 甲鉄城のカバネリ 海門決戦,-328,5629,10/23,23,98.1
2026-06-12,espace_akiba,L少女☆歌劇 レヴュースタァライト -The SLOT-,-330,2167,1/6,6,94.9
2026-06-12,espace_akiba,スマスロ ゴッドイーター リザレクション,-354,1539,1/4,4,92.3
2026-06-12,espace_akiba,スマスロとある科学の超電磁砲2,-425,4692,1/3,3,97
2026-06-12,espace_akiba,L東京喰種,-515,3892,8/28,28,95.6
2026-06-12,espace_akiba,スロット ゾンビランドサガ,-522,2678,1/4,4,93.5
2026-06-12,espace_akiba,スマスロ バイオハザードRE:3,-558,2033,1/5,5,90.9
2026-06-12,espace_akiba,Lパチスロ マクロスフロンティア4,-593,1956,1/3,3,89.9
2026-06-12,espace_akiba,A-SLOT+ ディスクアップ ULTRAREMIX,-596,5727,0/2,2,96.5
2026-06-12,espace_akiba,Lスマスロとある魔術の禁書目録,-697,4972,2/4,4,95.3
2026-06-12,espace_akiba,回胴式遊技機グランベルム,-708,3842,2/7,7,93.9
2026-06-12,espace_akiba,Lパチスロガールズ＆パンツァー 最終章,-725,1473,1/6,6,83.6
2026-06-12,espace_akiba,パチスロ　戦姫絶唱シンフォギア　勇気の歌,-839,2217,0/2,2,87.4
2026-06-12,espace_akiba,Lソードアート・オンライン,-917,4962,2/9,9,93.8
2026-06-12,espace_akiba,L虚構推理,-917,4353,1/5,5,93
2026-06-12,espace_akiba,L ToLOVEるダークネス TRANCE ver.8.7,-976,4405,5/30,30,92.6
2026-06-12,espace_akiba,スマスロ ビッグドリーム THE GOLDEN PUSHER,-997,3569,1/3,3,90.7
2026-06-12,espace_akiba,ハッピージャグラーＶＩＩＩ,-1044,2814,0/2,2,87.6
2026-06-12,espace_akiba,L戦国乙女5 業火を穿つ宿焔の双刃,-1089,8114,10/30,30,95.5
2026-06-12,espace_akiba,スマスロ 攻殻機動隊,-1228,4359,1/7,7,90.6
2026-06-12,espace_akiba,真打 吉宗,-1295,4262,3/10,10,89.9
2026-06-12,espace_akiba,スマスロ スーパーリオエース2,-1827,5524,1/8,8,89
2026-06-12,espace_akiba,スマスロBIRDIE WING-Golf Girls’ Story-,-1999,4439,1/3,3,85
2026-06-12,espace_akiba,スマスロ シャーマンキング,-2066,3736,0/3,3,81.6
2026-06-12,espace_akiba,スマスロ北斗の拳 転生の章2,-2375,5685,1/6,6,86.1
2026-06-12,espace_akiba,Lタクトオーパス デスティニー,-2848,5797,0/2,2,83.6
