date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-07-26,honkan,ヤバチバ,6573,4070,3/3,3,153.8
2026-07-26,honkan,スマスロ スーパーブラックジャック,3702,1440,2/2,2,185.7
2026-07-26,honkan,Lパチスロ かぐや様は告らせたい,3408,3513,3/3,3,132.3
2026-07-26,honkan,いざ！番長,2782,4600,2/3,3,120.2
2026-07-26,honkan,ジャグラーガールズSS,1403,5041,2/5,5,109.3
2026-07-26,honkan,Lパチスロ革命機ヴァルヴレイヴ2,935,3629,2/3,3,108.6
2026-07-26,honkan,真打 吉宗,689,3327,2/6,6,106.9
2026-07-26,honkan,スマスロ化物語,633,1701,2/4,4,112.4
2026-07-26,honkan,ミスタージャグラー,476,8773,2/3,3,101.8
2026-07-26,honkan,L戦国乙女5 業火を穿つ宿焔の双刃,366,6248,5/8,8,102
2026-07-26,honkan,ハッピージャグラーＶＩＩＩ,330,3633,3/4,4,103
2026-07-26,honkan,ウルトラミラクルジャグラー,281,6419,3/4,4,101.5
2026-07-26,honkan,Lラブ嬢3～Wご指名はいかがですか?～,250,4249,1/2,2,102
2026-07-26,honkan,ゴーゴージャグラー３,241,4311,7/14,14,101.9
2026-07-26,honkan,ファンキージャグラー２ＫＴ,195,4887,5/8,8,101.3
2026-07-26,honkan,マイジャグラーV,93,5971,22/48,48,100.5
2026-07-26,honkan,キングハナハナ-30,-16,3736,4/10,10,99.9
2026-07-26,honkan,ネオアイムジャグラーEX,-45,5002,11/26,26,99.7
2026-07-26,honkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-95,2270,1/2,2,98.6
2026-07-26,honkan,スロット ソードアート・オンラインⅡ,-169,8437,3/8,8,99.3
2026-07-26,honkan,スマスロ北斗の拳 転生の章2,-221,3189,4/12,12,97.7
2026-07-26,honkan,L戦国乙女４　戦乱に閃く炯眼の軍師,-243,2290,2/4,4,96.5
2026-07-26,honkan,沖ドキ!ゴージャス 30Φ,-251,4513,4/7,7,98.1
2026-07-26,honkan,スマスロ 東京リベンジャーズ,-262,1020,1/3,3,91.4
2026-07-26,honkan,スマスロ 攻殻機動隊,-269,2557,1/4,4,96.5
2026-07-26,honkan,沖ドキ！BLACK,-315,5838,2/4,4,98.2
2026-07-26,honkan,Lパチスロからくりサーカス2,-335,5008,3/10,10,97.8
2026-07-26,honkan,Lパチスロ炎炎ノ消防隊2,-347,2523,2/6,6,95.4
2026-07-26,honkan,スマスロ モンスターハンターライズ,-429,3409,1/3,3,95.8
2026-07-26,honkan,スマート沖スロ ニューキングハナハナV,-436,6096,1/5,5,97.6
2026-07-26,honkan,ローティス,-544,1915,0/2,2,90.5
2026-07-26,honkan,スマスロ ハナビ,-725,3089,0/3,3,92.2
2026-07-26,honkan,ニューキングハナハナV‐30,-760,3929,0/3,3,93.6
2026-07-26,honkan,スマスロ ミリオンゴッド-神々の軌跡-,-763,5387,4/10,10,95.3
2026-07-26,honkan,スマスロ 沖ドキ!DUO アンコール,-769,3395,2/4,4,92.4
2026-07-26,honkan,A-SLOT+ ディスクアップ ULTRAREMIX,-793,1468,0/2,2,82
2026-07-26,honkan,L東京喰種,-812,5067,6/17,17,94.7
2026-07-26,honkan,Lアズールレーン THE ANIMATION,-829,3619,0/3,3,92.4
2026-07-26,honkan,スマスロ スーパーリオエース2,-829,1972,0/3,3,86
2026-07-26,honkan,沖ドキ！ＧＯＬＤ-30,-880,4430,6/16,16,93.4
2026-07-26,honkan,スマスロ 甲鉄城のカバネリ 海門決戦,-920,3531,2/14,14,91.3
2026-07-26,honkan,スマスロ バイオハザードRE:3,-934,2579,1/3,3,87.9
2026-07-26,honkan,アレックス ブライト,-946,1003,0/2,2,68.6
2026-07-26,honkan,スマスロモンキーターンV,-950,2852,2/7,7,88.9
2026-07-26,honkan,Lスマスロ北斗の拳,-1012,2853,0/6,6,88.2
2026-07-26,honkan,L ToLOVEるダークネス TRANCE ver.8.7,-1021,3840,1/3,3,91.1
2026-07-26,honkan,スマスロ ビッグドリーム THE GOLDEN PUSHER,-1054,1369,0/2,2,74.3
2026-07-26,honkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-1063,4471,0/6,6,92.1
2026-07-26,honkan,L主役は銭形5,-1096,4099,1/3,3,91.1
2026-07-26,honkan,スマスロ ゴッドイーター リザレクション,-1293,3159,0/3,3,86.4
2026-07-26,honkan,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,-1362,4227,1/3,3,89.3
2026-07-26,honkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,-1643,2943,0/4,4,81.4
2026-07-26,honkan,戦国コレクション6,-1894,5917,0/3,3,89.3
2026-07-26,honkan,L南国育ち SPECIAL,-1963,4081,1/3,3,84
2026-07-26,honkan,スマスロ シャーマンキング,-2599,2340,0/2,2,63
2026-07-26,honkan,チバリヨ2,-2733,4010,0/3,3,77.3
2026-07-26,honkan,Lパチスロうみねこのなく頃に2,0,0,0/2,2,
