date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-08-17,shinkan,スマスロ 攻殻機動隊,4525,2966,2/4,4,150.9
2026-08-17,shinkan,スマスロ バイオハザードRE:3,2957,1404,1/2,2,170.2
2026-08-17,shinkan,スマスロ モンスターハンターライズ,2813,3660,3/4,4,125.6
2026-08-17,shinkan,真打 吉宗,1641,3518,5/6,6,115.5
2026-08-17,shinkan,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,1558,2022,2/2,2,125.7
2026-08-17,shinkan,パチスロ　甲鉄城のカバネリ,1312,3796,2/2,2,111.5
2026-08-17,shinkan,バーサスリヴァイズ,1267,4474,2/3,3,109.4
2026-08-17,shinkan,新ハナビ,1112,2173,1/2,2,117.1
2026-08-17,shinkan,スマスロ 沖ドキ!DUO アンコール,908,3100,1/4,4,109.8
2026-08-17,shinkan,A-SLOT+ ディスクアップ ULTRAREMIX,705,2611,1/2,2,109
2026-08-17,shinkan,沖ドキ!ゴージャス 30Φ,638,1870,2/3,3,111.4
2026-08-17,shinkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,580,1166,2/4,4,116.6
2026-08-17,shinkan,パチスロ　ディスクアップ２,481,2897,2/4,4,105.5
2026-08-17,shinkan,この素晴らしい世界に祝福を！,471,1621,2/3,3,109.7
2026-08-17,shinkan,L南国育ち SPECIAL,453,1661,1/2,2,109.1
2026-08-17,shinkan,スマスロ とある魔術の禁書目録2,427,5142,3/5,5,102.8
2026-08-17,shinkan,ミスタージャグラー,371,3122,2/3,3,104
2026-08-17,shinkan,スマスロ化物語,370,908,2/6,6,113.6
2026-08-17,shinkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,346,1361,2/7,7,108.5
2026-08-17,shinkan,Lパチスロうみねこのなく頃に2,305,2845,1/2,2,103.6
2026-08-17,shinkan,マイジャグラーV,255,4455,18/43,43,101.9
2026-08-17,shinkan,戦国コレクション6,206,2427,2/3,3,102.8
2026-08-17,shinkan,スマスロ ビッグドリーム THE GOLDEN PUSHER,204,1838,1/3,3,103.7
2026-08-17,shinkan,ジャグラーガールズSS,84,2594,2/5,5,101.1
2026-08-17,shinkan,ネオアイムジャグラーEX,75,2834,17/33,33,100.9
2026-08-17,shinkan,A-SLOT+異世界かるてっとBT,55,812,1/2,2,102.2
2026-08-17,shinkan,スロット ソードアート・オンラインⅡ,13,4864,3/12,12,100.1
2026-08-17,shinkan,マジカルハロウィン　～Trick or Treat!～,-32,99,0/3,3,89.1
2026-08-17,shinkan,Lソードアート・オンライン,-75,121,0/4,4,79.5
2026-08-17,shinkan,Lスマスロ北斗の拳,-77,2349,3/6,6,98.9
2026-08-17,shinkan,Lアズールレーン THE ANIMATION,-97,291,0/2,2,88.9
2026-08-17,shinkan,スマスロ シャーマンキング,-97,134,0/2,2,75.9
2026-08-17,shinkan,沖ドキ！ＧＯＬＤ-30,-128,2909,4/9,9,98.5
