date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-08-11,bigdipper,,1,3145,19,8,,,116,166,393
2026-08-11,bigdipper,,2,5641,39,14,834,104.9,106,145,403
2026-08-11,bigdipper,,3,5927,57,19,1500,108.4,78,104,312
2026-08-11,bigdipper,,4,2042,17,3,,,102,120,681
2026-08-11,bigdipper,,5,6198,67,17,3500,118.8,74,93,365
2026-08-11,bigdipper,,6,7349,49,4,35,100.2,139,150,1837
2026-08-11,bigdipper,,7,5966,97,2,19236,207.5,60,62,2983
2026-08-11,bigdipper,,8,8753,91,7,8375,131.9,89,96,1250
2026-08-11,bigdipper,,9,7355,16,5,,,350,460,1471
2026-08-11,bigdipper,,10,7371,32,4,-4250,80.8,205,230,1843
2026-08-11,bigdipper,,11,5216,44,5,2312,114.8,106,119,1043
2026-08-11,bigdipper,,12,2379,17,2,,,125,140,1190
2026-08-11,bigdipper,,13,2844,38,2,813,109.5,71,75,1422
2026-08-11,bigdipper,,14,5774,4,6,,,577,1444,962
2026-08-11,bigdipper,,41,6110,49,3,,,118,125,2037
2026-08-11,bigdipper,,42,1992,1,3,,,498,1992,664
2026-08-11,bigdipper,,43,5756,77,6,3778,121.9,69,75,959
2026-08-11,bigdipper,,44,4287,36,1,0,100,116,119,4287
2026-08-11,bigdipper,,45,2975,17,4,,,142,175,744
2026-08-11,bigdipper,,46,5889,13,7,,,294,453,841
2026-08-11,bigdipper,,47,8108,63,6,1514,106.2,118,129,1351
2026-08-11,bigdipper,,48,7251,44,4,,,151,165,1813
2026-08-11,bigdipper,,49,6538,25,3,,,234,262,2179
2026-08-11,bigdipper,,50,7839,79,23,-2666,88.7,77,99,341
2026-08-11,bigdipper,,51,4776,60,13,1972,113.8,65,80,367
2026-08-11,bigdipper,,52,6196,44,16,,,103,141,387
2026-08-11,bigdipper,,53,4444,31,11,,,106,143,404
2026-08-11,bigdipper,,54,1523,19,5,76,101.7,63,80,305
2026-08-11,bigdipper,,55,3949,0,8,,,494,,494
2026-08-11,bigdipper,,56,9950,0,39,1875,106.3,255,,255
2026-08-11,bigdipper,,57,5455,5,31,3521,121.5,152,1091,176
2026-08-11,bigdipper,,120,4940,39,9,-2271,84.7,103,127,549
2026-08-11,bigdipper,,401,6414,25,19,493,102.6,146,257,338
2026-08-11,bigdipper,,402,959,4,2,,,160,240,480
2026-08-11,bigdipper,,403,3778,9,10,,,199,420,378
2026-08-11,bigdipper,,404,3394,10,9,,,179,339,377
2026-08-11,bigdipper,,405,2578,8,4,,,215,322,645
2026-08-11,bigdipper,,406,2600,6,5,,,236,433,520
2026-08-11,bigdipper,,407,4924,18,12,,,164,274,410
2026-08-11,bigdipper,,408,8478,29,27,,,151,292,314
2026-08-11,bigdipper,,409,8254,30,37,1104,104.5,123,275,223
2026-08-11,bigdipper,,410,7396,34,20,1035,104.7,137,218,370
2026-08-11,bigdipper,,411,5257,50,51,,,52,105,103
2026-08-11,bigdipper,,412,2787,9,12,,,133,310,232
2026-08-11,bigdipper,,413,4767,83,79,2972,120.8,29,57,60
2026-08-11,bigdipper,,414,2096,37,5,531,108.4,50,57,419
2026-08-11,bigdipper,,415,5010,52,15,,,75,96,334
2026-08-11,bigdipper,,416,3813,60,8,465,104.1,56,64,477
2026-08-11,bigdipper,,417,2888,27,9,672,107.8,80,107,321
2026-08-11,bigdipper,,418,671,2,2,,,168,336,336
2026-08-11,bigdipper,,419,948,3,3,,,158,316,316
2026-08-11,bigdipper,劇場版魔法少女まどか☆マギカ［新編］叛逆の物語,420,4283,15,8,-1611,87.5,186,286,535
2026-08-11,bigdipper,,421,6429,12,38,,,129,536,169
2026-08-11,bigdipper,,422,6321,18,38,,,113,351,166
2026-08-11,bigdipper,アレックス ブライト,423,1351,3,2,,,270,450,676
2026-08-11,bigdipper,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,424,2593,9,6,291,103.7,173,288,432
2026-08-11,bigdipper,L不二子BT,425,1526,10,4,,,109,153,382
2026-08-11,bigdipper,SHAKE BONUS TRIGGER,426,1639,2,4,,,273,820,410
2026-08-11,bigdipper,スマスロ ハナビ,427,1636,6,3,52,101.1,182,273,545
2026-08-11,bigdipper,スマート沖スロ スターハナハナ,428,5348,14,16,,,178,382,334
2026-08-11,bigdipper,A-SLOT+ ディスクアップ ULTRAREMIX,429,5339,17,13,,,178,314,411
2026-08-11,bigdipper,,430,860,2,3,-1032,60,172,430,287
2026-08-11,bigdipper,,431,2627,6,3,,,292,438,876
2026-08-11,bigdipper,,432,2966,13,6,4709,152.9,156,228,494
2026-08-11,bigdipper,,433,4455,100,16,14722,210.2,38,45,278
2026-08-11,bigdipper,,434,3076,18,6,,,128,171,513
2026-08-11,bigdipper,,435,3629,22,9,,,117,165,403
2026-08-11,bigdipper,,436,3930,28,9,,,106,140,437
2026-08-11,bigdipper,,437,2853,18,4,,,130,159,713
2026-08-11,bigdipper,,438,2620,17,6,,,114,154,437
2026-08-11,bigdipper,,439,1232,2,0,,,616,616,
2026-08-11,bigdipper,,440,6429,39,31,5125,126.6,92,165,207
2026-08-11,bigdipper,,441,1939,12,9,3250,155.9,92,162,215
2026-08-11,bigdipper,,442,2472,24,36,,,41,103,69
2026-08-11,bigdipper,,443,2142,11,20,,,69,195,107
2026-08-11,bigdipper,,444,2403,13,24,,,65,185,100
2026-08-11,bigdipper,,445,1290,5,4,,,143,258,323
2026-08-11,bigdipper,,446,5266,21,21,,,125,251,251
2026-08-11,bigdipper,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,447,3865,14,20,,,114,276,193
2026-08-11,bigdipper,新ハナビ,448,5399,20,22,1312,108.1,129,270,245
2026-08-11,bigdipper,バーサスリヴァイズ,449,413,1,1,,,207,413,413
2026-08-11,bigdipper,ジャグラーガールズSS,450,3486,8,12,-1094,89.5,174,436,291
2026-08-11,bigdipper,,451,6752,31,15,974,104.8,147,218,450
2026-08-11,bigdipper,,452,9001,35,33,979,103.6,132,257,273
2026-08-11,bigdipper,,453,8442,38,33,2354,109.3,119,222,256
2026-08-11,bigdipper,,454,941,1,1,,,471,941,941
2026-08-11,bigdipper,,455,7174,24,27,,,141,299,266
2026-08-11,bigdipper,,456,1690,7,2,,,188,241,845
2026-08-11,bigdipper,,457,2418,10,5,,,161,242,484
2026-08-11,bigdipper,,458,1098,2,3,,,220,549,366
2026-08-11,bigdipper,,459,7307,33,23,1474,106.7,130,221,318
2026-08-11,bigdipper,,460,1041,2,2,-656,79,260,521,521
2026-08-11,bigdipper,,461,5060,20,11,,,163,253,460
2026-08-11,bigdipper,,462,3781,10,13,,,164,378,291
2026-08-11,bigdipper,,463,4103,9,11,,,205,456,373
2026-08-11,bigdipper,,464,6332,45,13,4834,125.4,109,141,487
2026-08-11,bigdipper,,465,6477,44,16,4125,121.2,108,147,405
2026-08-11,bigdipper,,466,3895,23,13,,,108,169,300
2026-08-11,bigdipper,,467,6583,29,22,,,129,227,299
2026-08-11,bigdipper,,468,8382,55,21,3556,114.1,110,152,399
2026-08-11,bigdipper,,469,4521,21,13,,,133,215,348
2026-08-11,bigdipper,,470,7319,38,24,-2250,89.8,118,193,305
2026-08-11,bigdipper,,471,3851,15,3,,,214,257,1284
2026-08-11,bigdipper,,472,7128,47,14,,,117,152,509
2026-08-11,bigdipper,,473,9113,72,20,6219,122.7,99,127,456
2026-08-11,bigdipper,,474,6246,11,26,,,169,568,240
2026-08-11,bigdipper,,475,4919,43,19,2813,119.1,79,114,259
2026-08-11,bigdipper,,476,3478,31,10,2229,121.4,85,112,348
2026-08-11,bigdipper,,477,2523,18,5,,,110,140,505
2026-08-11,bigdipper,,478,3543,27,9,,,98,131,394
2026-08-11,bigdipper,,479,9775,90,24,806,102.7,86,109,407
2026-08-11,bigdipper,,480,8350,64,24,-1000,96,95,130,348
2026-08-11,bigdipper,,481,6969,56,0,,,124,124,
2026-08-11,bigdipper,,482,6928,61,0,,,114,114,
2026-08-11,bigdipper,,483,7126,56,0,,,127,127,
2026-08-11,bigdipper,,484,7224,17,17,3153,114.5,212,425,425
2026-08-11,bigdipper,,485,5656,14,8,,,257,404,707
2026-08-11,bigdipper,,486,7970,27,21,576,102.4,166,295,380
2026-08-11,bigdipper,,487,5005,14,12,,,193,358,417
2026-08-11,bigdipper,,488,6938,38,15,,,131,183,463
2026-08-11,bigdipper,,489,2771,12,5,,,163,231,554
2026-08-11,bigdipper,,490,2987,8,10,-2055,77.1,166,373,299
2026-08-11,bigdipper,,491,1751,8,5,,,135,219,350
2026-08-11,bigdipper,,492,6132,56,15,1573,108.6,86,110,409
2026-08-11,bigdipper,,493,4952,38,10,2597,117.5,103,130,495
2026-08-11,bigdipper,,494,9771,62,24,6375,121.7,114,158,407
2026-08-11,bigdipper,,495,4845,31,13,,,110,156,373
2026-08-11,bigdipper,,496,8474,57,14,10667,142,119,149,605
2026-08-11,bigdipper,,497,2905,7,7,,,208,415,415
2026-08-11,bigdipper,,498,5298,17,4,,,252,312,1325
2026-08-11,bigdipper,,499,5039,54,17,542,103.6,71,93,296
2026-08-11,bigdipper,,500,4468,23,14,-3916,70.8,121,194,319
2026-08-11,bigdipper,,501,2861,16,6,,,130,179,477
2026-08-11,bigdipper,,502,8673,57,19,2833,110.9,114,152,456
2026-08-11,bigdipper,,503,8344,53,21,8031,132.1,113,157,397
2026-08-11,bigdipper,,504,8722,38,17,3667,114,159,230,513
2026-08-11,bigdipper,,505,6770,63,19,979,104.8,83,107,356
2026-08-11,bigdipper,,506,6321,42,18,,,105,151,351
2026-08-11,bigdipper,,507,3207,23,12,,,92,139,267
2026-08-11,bigdipper,,508,3129,7,10,,,184,447,313
2026-08-11,bigdipper,,509,6200,59,21,604,103.2,78,105,295
2026-08-11,bigdipper,,510,2636,21,9,0,100,88,126,293
2026-08-11,bigdipper,,511,4177,41,11,1063,108.5,80,102,380
2026-08-11,bigdipper,,512,8568,77,22,135,100.5,87,111,389
2026-08-11,bigdipper,,513,5352,38,11,,,109,141,487
2026-08-11,bigdipper,,514,5927,74,15,3570,120.1,67,80,395
2026-08-11,bigdipper,,515,1765,11,7,,,98,160,252
2026-08-11,bigdipper,,516,2083,10,11,,,99,208,189
2026-08-11,bigdipper,,517,1944,10,8,,,108,194,243
2026-08-11,bigdipper,,518,753,2,2,,,188,377,377
