date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-03-25,shinkan,スマスロ シャーマンキング,1609,1889,1/2,2,128.4
2026-03-25,shinkan,A-SLOT+ ディスクアップ ULTRAREMIX,1155,2923,3/4,4,113.2
2026-03-25,shinkan,L少女☆歌劇 レヴュースタァライト -The SLOT-,1110,717,1/2,2,151.6
2026-03-25,shinkan,スマスロモンキーターンV,1070,2910,8/13,13,112.3
2026-03-25,shinkan,ファンキージャグラー２ＫＴ,889,4433,5/5,5,106.7
2026-03-25,shinkan,ゴーゴージャグラー３,755,5129,5/10,10,104.9
2026-03-25,shinkan,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,711,1923,2/2,2,112.3
2026-03-25,shinkan,Lパチスロ炎炎ノ消防隊2,678,5747,4/8,8,103.9
2026-03-25,shinkan,L無職転生～異世界行ったら本気だす～,639,1109,1/3,3,119.2
2026-03-25,shinkan,パチスロ　ディスクアップ２,622,2008,2/5,5,110.3
2026-03-25,shinkan,スマスロ北斗の拳 転生の章2,584,4120,8/18,18,104.7
2026-03-25,shinkan,スマスロ 攻殻機動隊,477,3311,2/4,4,104.8
2026-03-25,shinkan,スマスロ 東京リベンジャーズ,433,1632,4/7,7,108.9
2026-03-25,shinkan,スマスロ秘宝伝,406,1509,3/4,4,109
2026-03-25,shinkan,Lソードアート・オンライン,402,285,2/4,4,147
2026-03-25,shinkan,スマスロ ゴッドイーター リザレクション,360,3421,2/4,4,103.5
2026-03-25,shinkan,プリズムナナ,303,189,2/2,2,153.5
2026-03-25,shinkan,いざ！番長,298,1197,1/3,3,108.3
2026-03-25,shinkan,ミスタージャグラー,244,3130,2/3,3,102.6
2026-03-25,shinkan,スマスロ新鬼武者3,204,670,3/4,4,110.1
2026-03-25,shinkan,Lパチスロ革命機ヴァルヴレイヴ2,202,623,2/10,10,110.8
2026-03-25,shinkan,バーサスリヴァイズ,170,1969,1/3,3,102.9
2026-03-25,shinkan,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,140,377,2/8,8,112.4
2026-03-25,shinkan,スマート沖スロ ニューキングハナハナV,81,1050,2/4,4,102.6
2026-03-25,shinkan,Lパチスロうみねこのなく頃に2,52,1519,1/2,2,101.1
2026-03-25,shinkan,Lスマスロ北斗の拳,43,811,7/13,13,101.8
2026-03-25,shinkan,スマスロとある科学の超電磁砲2,0,100,0/3,3,100
2026-03-25,shinkan,マイジャグラーV,-3,4980,16/43,43,100
2026-03-25,shinkan,スマスロ ハナビ,-17,1109,1/5,5,99.5
2026-03-25,shinkan,スマスロ化物語,-31,2447,2/6,6,99.6
2026-03-25,shinkan,クランキークレスト,-52,994,0/2,2,98.3
2026-03-25,shinkan,スマスロ スーパーブラックジャック,-72,1170,1/4,4,97.9
2026-03-25,shinkan,沖ドキ!ゴージャス 30Φ,-124,1183,2/3,3,96.5
2026-03-25,shinkan,L戦国乙女４　戦乱に閃く炯眼の軍師,-127,1221,1/4,4,96.5
2026-03-25,shinkan,Lパチスロ かぐや様は告らせたい,-177,267,0/5,5,77.9
2026-03-25,shinkan,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,-198,149,0/5,5,55.6
2026-03-25,shinkan,アレックス ブライト,-247,978,0/4,4,91.6
2026-03-25,shinkan,ネオアイムジャグラーEX,-248,2967,8/33,33,97.2
2026-03-25,shinkan,ハッピージャグラーＶＩＩＩ,-321,2947,3/7,7,96.4
2026-03-25,shinkan,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,-351,1126,0/2,2,89.6
2026-03-25,shinkan,スマスロ サンダーV,-395,2942,0/2,2,95.5
2026-03-25,shinkan,パチスロ　甲鉄城のカバネリ,-442,797,1/2,2,81.5
2026-03-25,shinkan,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-518,862,1/5,5,80
2026-03-25,shinkan,スマスロ鉄拳6,-529,1145,0/6,6,84.6
2026-03-25,shinkan,ウルトラミラクルジャグラー,-596,2378,1/3,3,91.7
2026-03-25,shinkan,スマスロ バイオハザード5,-598,541,0/2,2,63.2
2026-03-25,shinkan,ジャグラーガールズSS,-615,2127,0/5,5,90.4
2026-03-25,shinkan,Lアズールレーン THE ANIMATION,-619,1026,0/4,4,79.9
2026-03-25,shinkan,L範馬刃牙,-649,1405,0/2,2,84.6
2026-03-25,shinkan,沖ドキ！ＧＯＬＤ-30,-649,2132,3/9,9,89.9
2026-03-25,shinkan,この素晴らしい世界に祝福を！,-861,2712,0/3,3,89.4
2026-03-25,shinkan,L東京喰種,-1210,4875,5/14,14,91.7
2026-03-25,shinkan,L主役は銭形5,-1399,2513,0/3,3,81.4
2026-03-25,shinkan,スマスロ 沖ドキ!DUO アンコール,-1457,3240,4/8,8,85
2026-03-25,shinkan,L ToLOVEるダークネス,-1540,1249,0/2,2,58.9
2026-03-25,shinkan,スマスロ ゴブリンスレイヤーⅡ,-1566,2018,0/3,3,74.1
2026-03-25,shinkan,スマスロ モンスターハンターライズ,-1698,2030,0/3,3,72.1
2026-03-25,shinkan,スマスロ 甲鉄城のカバネリ 海門決戦,-1747,6199,4/14,14,90.6
