date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-05-13,shinkan,,2001,1042,3,2,-304,90.3,208,347,521
2026-05-13,shinkan,,2002,721,2,1,-195,91,240,361,721
2026-05-13,shinkan,,2003,941,0,5,-594,79,188,,188
2026-05-13,shinkan,,2004,2765,18,6,1911,123,115,154,461
2026-05-13,shinkan,,2005,425,1,0,-198,84.5,425,425,
2026-05-13,shinkan,,2006,401,0,0,-305,74.6,,,
2026-05-13,shinkan,,2007,2542,10,4,-193,97.5,182,254,636
2026-05-13,shinkan,,2008,994,3,4,-97,96.7,142,331,249
2026-05-13,shinkan,,2009,6449,26,20,615,103.2,140,248,322
2026-05-13,shinkan,,2010,1781,8,5,405,107.6,137,223,356
2026-05-13,shinkan,,2011,509,2,1,0,100,170,255,509
2026-05-13,shinkan,,2012,890,7,1,804,130.1,111,127,890
2026-05-13,shinkan,,2013,7636,35,23,1995,108.7,132,218,332
2026-05-13,shinkan,,2014,6310,29,20,1612,108.5,129,218,316
2026-05-13,shinkan,,2015,5937,21,21,113,100.6,141,283,283
2026-05-13,shinkan,,2016,3345,14,17,709,107.1,108,239,197
2026-05-13,shinkan,,2017,8007,32,27,1011,104.2,136,250,297
2026-05-13,shinkan,,2018,1237,2,3,-497,86.6,247,619,412
2026-05-13,shinkan,,2019,5721,19,16,-395,97.7,163,301,358
2026-05-13,shinkan,,2020,3529,10,10,-396,96.3,176,353,353
2026-05-13,shinkan,,2021,3449,9,11,-700,93.2,172,383,314
2026-05-13,shinkan,,2022,4082,16,16,806,106.6,128,255,255
2026-05-13,shinkan,,2023,5388,20,22,708,104.4,128,269,245
2026-05-13,shinkan,,2024,450,2,0,0,100,225,225,
2026-05-13,shinkan,,2025,6733,27,21,1096,105.4,140,249,321
2026-05-13,shinkan,,2026,3329,13,9,198,102,151,256,370
2026-05-13,shinkan,,2027,1684,8,5,401,107.9,130,211,337
2026-05-13,shinkan,,2028,1670,4,4,-593,88.2,209,418,418
2026-05-13,shinkan,,2029,1253,5,0,-190,94.9,251,251,
2026-05-13,shinkan,,2030,3355,5,12,-1601,84.1,197,671,280
2026-05-13,shinkan,,2031,5692,22,12,-705,95.9,167,259,474
2026-05-13,shinkan,,2032,8633,28,33,-593,97.7,142,308,262
2026-05-13,shinkan,,2033,832,2,3,-97,96.1,166,416,277
2026-05-13,shinkan,,2034,1873,7,3,-193,96.6,187,268,624
2026-05-13,shinkan,,2035,4641,10,20,-1089,92.2,155,464,232
2026-05-13,shinkan,,2036,485,1,3,0,100,121,485,162
2026-05-13,shinkan,,2037,265,0,0,-299,62.4,,,
2026-05-13,shinkan,,2038,4522,15,14,-103,99.2,156,301,323
2026-05-13,shinkan,,2039,1266,4,3,-192,94.9,181,317,422
2026-05-13,shinkan,,2040,5008,22,15,609,104.1,135,228,334
2026-05-13,shinkan,,2041,3154,15,11,1008,110.7,121,210,287
2026-05-13,shinkan,,2042,991,4,2,-105,96.5,165,248,496
2026-05-13,shinkan,,2043,2744,11,5,-198,97.6,172,249,549
2026-05-13,shinkan,,2044,871,2,1,-502,80.8,290,436,871
2026-05-13,shinkan,,2045,1868,6,1,-592,89.4,267,311,1868
2026-05-13,shinkan,,2046,330,0,2,0,100,165,,165
2026-05-13,shinkan,,2047,4836,22,21,1504,110.4,112,220,230
2026-05-13,shinkan,,2048,1016,4,4,0,100,127,254,254
2026-05-13,shinkan,,2049,853,1,2,-701,72.6,284,853,427
2026-05-13,shinkan,,2050,874,0,1,-794,69.7,874,,874
2026-05-13,shinkan,,2051,1879,5,12,205,103.6,111,376,157
2026-05-13,shinkan,,2052,342,0,0,-305,70.3,,,
2026-05-13,shinkan,,2053,5766,29,18,1609,109.3,123,199,320
2026-05-13,shinkan,,2054,1010,2,4,-303,90,168,505,253
2026-05-13,shinkan,,2055,3411,20,9,1201,111.7,118,171,379
2026-05-13,shinkan,,2056,507,2,0,-100,93.4,254,254,
2026-05-13,shinkan,,2057,4338,17,15,203,101.6,136,255,289
2026-05-13,shinkan,,2058,3631,11,0,-2085,80.9,330,330,
2026-05-13,shinkan,,2059,1173,3,0,-1301,63,391,391,
2026-05-13,shinkan,,2060,983,2,0,-1091,63,492,492,
2026-05-13,shinkan,,2061,1995,9,0,-195,96.7,222,222,
2026-05-13,shinkan,,2062,1879,0,7,-992,82.4,268,,268
2026-05-13,shinkan,,2063,0,0,0,0,,,,
2026-05-13,shinkan,,2064,1417,0,4,-304,92.8,354,,354
2026-05-13,shinkan,,2065,2350,0,8,-1794,74.6,294,,294
2026-05-13,shinkan,,2066,876,0,6,-999,62,146,,146
2026-05-13,shinkan,,2067,3150,0,15,-1897,79.9,210,,210
2026-05-13,shinkan,,2068,442,4,1,205,115.5,88,111,442
2026-05-13,shinkan,,2069,958,3,7,-195,93.2,96,319,137
2026-05-13,shinkan,,2070,0,0,0,0,,,,
