date,hall,model,daban,G,BB,RB,samai,deri,gousei,bb_bunbo,rb_bunbo
2026-07-06,island_akiba,Lバンドリ！,600,8012,0,17,5441,122.6,471,,471
2026-07-06,island_akiba,Lバンドリ！,601,6686,0,12,2279,111.4,557,,557
2026-07-06,island_akiba,Lバンドリ！,602,7682,0,20,5302,123,384,,384
2026-07-06,island_akiba,Lバンドリ！,603,6031,0,9,465,102.6,670,,670
2026-07-06,island_akiba,Lバンドリ！,605,7572,0,17,-140,99.4,445,,445
2026-07-06,island_akiba,Lバンドリ！,606,2517,0,7,-1187,84.3,360,,360
2026-07-06,island_akiba,Lバンドリ！,607,5998,0,8,4953,127.5,750,,750
2026-07-06,island_akiba,Lバンドリ！,608,2936,0,7,-1628,81.5,419,,419
2026-07-06,island_akiba,Lバンドリ！,610,7313,0,14,-745,96.6,522,,522
2026-07-06,island_akiba,Lバンドリ！,611,3722,0,11,-1907,82.9,338,,338
2026-07-06,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,612,7913,14,0,2883,112.1,565,565,
2026-07-06,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,613,9237,15,0,1953,107,616,616,
2026-07-06,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,615,9468,23,0,-1047,96.3,412,412,
2026-07-06,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,616,11271,17,0,6976,120.6,663,663,
2026-07-06,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,617,9007,21,0,465,101.7,429,429,
2026-07-06,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,618,7943,20,0,-1349,94.3,397,397,
2026-07-06,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,620,9499,32,0,790,102.8,297,297,
2026-07-06,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,621,9709,17,0,5860,120.1,571,571,
2026-07-06,island_akiba,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,622,8875,25,0,-280,98.9,355,355,
2026-07-06,island_akiba,戦国コレクション５,623,5778,0,0,-559,96.8,,,
2026-07-06,island_akiba,この素晴らしい世界に祝福を！,625,9176,0,21,2744,110,437,,437
2026-07-06,island_akiba,パチスロ　戦姫絶唱シンフォギア　勇気の歌,626,3557,0,21,302,102.8,169,,169
2026-07-06,island_akiba,パチスロ　アイドルマスター　ミリオンライブ！,627,7410,0,18,-140,99.4,412,,412
2026-07-06,island_akiba,パチスロ戦国恋姫,628,5356,18,14,-280,98.3,167,298,383
2026-07-06,island_akiba,,630,6939,148,0,3906,118.8,47,47,
2026-07-06,island_akiba,,631,5112,128,0,5302,134.6,40,40,
2026-07-06,island_akiba,,632,2814,32,5,1372,116.3,76,88,563
2026-07-06,island_akiba,,633,5425,38,13,-1349,91.7,106,143,417
2026-07-06,island_akiba,,635,6298,0,50,4534,124,126,,126
2026-07-06,island_akiba,,636,7315,0,50,604,102.8,146,,146
2026-07-06,island_akiba,,637,6933,23,10,-2838,86.4,210,301,693
2026-07-06,island_akiba,,638,7853,25,11,-3721,84.2,218,314,714
2026-07-06,island_akiba,スマスロ 攻殻機動隊,650,5390,0,9,465,102.9,599,,599
2026-07-06,island_akiba,スマスロ 攻殻機動隊,651,4669,0,11,0,100,424,,424
2026-07-06,island_akiba,スマスロ 攻殻機動隊,652,4896,0,11,-1768,88,445,,445
2026-07-06,island_akiba,スマスロ 攻殻機動隊,653,4001,0,12,-2373,80.2,333,,333
2026-07-06,island_akiba,スマスロ 攻殻機動隊,655,6885,0,14,209,101,492,,492
2026-07-06,island_akiba,スマスロ 攻殻機動隊,656,3880,0,9,-4466,61.6,431,,431
2026-07-06,island_akiba,,657,3376,0,6,-3442,66,563,,563
2026-07-06,island_akiba,,658,4657,0,12,-2373,83,388,,388
2026-07-06,island_akiba,,660,3967,12,0,-1791,85,331,331,
2026-07-06,island_akiba,,661,7915,5,0,-4187,82.4,1583,1583,
2026-07-06,island_akiba,,662,5164,0,0,-884,94.3,,,
2026-07-06,island_akiba,,663,4741,0,0,-1768,87.6,,,
2026-07-06,island_akiba,,665,3527,0,0,-559,94.7,,,
2026-07-06,island_akiba,,666,4745,0,0,-884,93.8,,,
2026-07-06,island_akiba,,667,8035,4,0,9348,138.8,2009,2009,
2026-07-06,island_akiba,,668,4188,0,0,302,102.4,,,
2026-07-06,island_akiba,,670,3320,0,0,-1349,86.5,,,
2026-07-06,island_akiba,,671,7014,4,0,5488,126.1,1754,1754,
2026-07-06,island_akiba,,672,9193,0,24,5860,121.2,383,,383
2026-07-06,island_akiba,,673,7626,0,13,-3559,84.4,587,,587
2026-07-06,island_akiba,,675,8913,0,23,1813,106.8,388,,388
2026-07-06,island_akiba,,676,6943,0,18,-1628,92.2,386,,386
2026-07-06,island_akiba,,677,8246,0,29,9069,136.7,284,,284
2026-07-06,island_akiba,,678,9209,0,23,5302,119.2,400,,400
2026-07-06,island_akiba,,680,8922,0,24,6511,124.3,372,,372
2026-07-06,island_akiba,,681,9005,0,19,-140,99.5,474,,474
2026-07-06,island_akiba,,682,7740,0,14,-1187,94.9,553,,553
2026-07-06,island_akiba,,683,8836,0,23,2558,109.6,384,,384
2026-07-06,island_akiba,,685,8462,0,21,604,102.4,403,,403
2026-07-06,island_akiba,,686,8909,0,22,4813,118,405,,405
2026-07-06,island_akiba,,687,8606,0,20,-1628,93.7,430,,430
2026-07-06,island_akiba,,688,9408,0,9,-4954,82.4,1045,,1045
2026-07-06,island_akiba,,700,8243,0,13,-4884,80.2,634,,634
2026-07-06,island_akiba,,701,2057,3,6,-884,85.7,229,686,343
2026-07-06,island_akiba,,702,3270,9,4,-140,98.6,252,363,818
2026-07-06,island_akiba,,703,3263,7,7,-745,92.4,233,466,466
2026-07-06,island_akiba,,705,2184,5,5,-442,93.3,218,437,437
2026-07-06,island_akiba,,706,4965,23,11,906,106.1,146,216,451
2026-07-06,island_akiba,,707,5027,17,12,-594,96.1,173,296,419
2026-07-06,island_akiba,,708,3655,11,11,-582,94.7,166,332,332
2026-07-06,island_akiba,,710,5160,17,13,-1047,93.2,172,304,397
2026-07-06,island_akiba,,711,3261,16,5,604,106.2,155,204,652
2026-07-06,island_akiba,,712,6488,30,20,1511,107.8,130,216,324
2026-07-06,island_akiba,,713,3550,9,6,-1349,87.3,237,394,592
2026-07-06,island_akiba,,715,6701,19,24,-442,97.8,156,353,279
2026-07-06,island_akiba,,716,6802,27,18,302,101.5,151,252,378
2026-07-06,island_akiba,,717,4659,13,12,-1187,91.5,186,358,388
2026-07-06,island_akiba,戦国コレクション6,718,10430,0,17,-1628,94.8,614,,614
2026-07-06,island_akiba,戦国コレクション6,720,8937,0,13,-2094,92.2,687,,687
2026-07-06,island_akiba,戦国コレクション6,721,9871,0,15,906,103.1,658,,658
2026-07-06,island_akiba,戦国コレクション6,722,11213,0,16,465,101.4,701,,701
2026-07-06,island_akiba,戦国コレクション6,723,9935,0,14,1953,106.6,710,,710
2026-07-06,island_akiba,戦国コレクション6,725,10867,0,15,-140,99.6,724,,724
2026-07-06,island_akiba,戦国コレクション6,726,10419,0,16,3302,110.6,651,,651
2026-07-06,island_akiba,戦国コレクション6,727,9232,0,14,5581,120.2,659,,659
