date,hall,model,avg_samai,avg_G,win,total_dai,deri
2026-07-14,stardust,L戦国乙女5 業火を穿つ宿焔の双刃,4472,5367,6/6,6,127.8
2026-07-14,stardust,スマスロ ビッグドリーム THE GOLDEN PUSHER,2759,1072,3/4,4,185.8
2026-07-14,stardust,戦国コレクション6,1528,6502,1/2,2,107.8
2026-07-14,stardust,スロット ソードアート・オンラインⅡ,848,5289,2/5,5,105.3
2026-07-14,stardust,Lパチスロ炎炎ノ消防隊2,676,1399,3/4,4,116.1
2026-07-14,stardust,ミスタージャグラー,516,3135,3/4,4,105.5
2026-07-14,stardust,スマスロ サンダーV,491,2003,2/2,2,108.2
2026-07-14,stardust,ゴーゴージャグラー３,227,3974,2/6,6,101.9
2026-07-14,stardust,スマスロ スーパーリオエース2,199,1272,1/3,3,105.2
2026-07-14,stardust,スマスロ バイオハザードRE:3,189,1086,2/3,3,105.8
2026-07-14,stardust,ファンキージャグラー２ＫＴ,25,3181,3/8,8,100.3
2026-07-14,stardust,ネオアイムジャグラーEX,-7,3349,2/5,5,99.9
2026-07-14,stardust,スマスロ化物語,-92,2874,1/2,2,98.9
2026-07-14,stardust,スマスロ北斗の拳 転生の章2,-136,3272,4/12,12,98.6
2026-07-14,stardust,いざ！番長,-150,1901,2/3,3,97.4
2026-07-14,stardust,ウルトラミラクルジャグラー,-153,3182,1/4,4,98.4
2026-07-14,stardust,ハッピージャグラーＶＩＩＩ,-257,1864,1/3,3,95.4
2026-07-14,stardust,L東京喰種,-257,1356,2/8,8,93.7
2026-07-14,stardust,Lタクトオーパス デスティニー,-354,1537,0/2,2,92.3
2026-07-14,stardust,スマスロ ハナビ,-364,2006,0/4,4,94
2026-07-14,stardust,スマスロヨルムンガンド,-369,345,0/4,4,64.3
2026-07-14,stardust,マイジャグラーV,-392,3865,4/16,16,96.6
2026-07-14,stardust,Lパチスロからくりサーカス2,-469,5685,4/6,6,97.3
2026-07-14,stardust,ジャグラーガールズSS,-507,3246,1/4,4,94.8
2026-07-14,stardust,Lスマスロ北斗の拳,-531,1888,1/6,6,90.6
2026-07-14,stardust,スマスロ 甲鉄城のカバネリ 海門決戦,-583,1469,1/8,8,86.8
2026-07-14,stardust,真打 吉宗,-1029,4035,1/5,5,91.5
2026-07-14,stardust,スマスロケロット5BT,-1227,4881,0/2,2,91.6
2026-07-14,stardust,スマスロBIRDIE WING-Golf Girls’ Story-,-1621,3265,0/2,2,83.5
2026-07-14,stardust,スマスロモンキーターンV,-1759,3351,0/5,5,82.5
2026-07-14,stardust,スマスロ 攻殻機動隊,-1766,2475,0/3,3,76.2
2026-07-14,stardust,スマスロ ミリオンゴッド-神々の軌跡-,-2567,5542,0/5,5,84.6
